model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,profile,primary_candidate,complexity,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,validation_finite_folds,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,selected_profile,selection_fallback,selection_reason,best_profile,best_validation_fold_mean_auprc,one_se_threshold,validation_gain_vs_uncertainty
PACE,human,seed_5,target,base,0.9,0.2,0.2,uncertainty_prior_support,True,3,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.816666666667,0.183333333333,3,41,6.0,0.146341463415,0.947619047619,0.675,8,5.0,0.625,4.270833333333,0.833333333333,0.888888888889,0.969696969697,0.116038433112,uncertainty_prior_support,False,one_standard_error,uncertainty_prior_support,0.816666666667,0.633333333333,0.537135241302
PACE,human,seed_5,drug,base,0.8,0.1,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.49537037037,0.100900438508,3,47,7.0,0.148936170213,0.803571428571,0.440197044335,9,4.0,0.444444444444,2.984126984127,0.571428571429,0.7,0.921052631579,0.069988801792,uncertainty,True,uncertainty_selected,uncertainty_support,0.588888888889,0.388580484696,0.0
PACE,human,seed_5,drug,base,0.8,0.2,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.70404040404,0.29595959596,3,42,4.0,0.095238095238,0.723684210526,0.2625,8,2.0,0.25,2.625,0.5,0.8,0.941176470588,0.036414565826,uncertainty,True,uncertainty_selected,uncertainty_prior,0.705555555556,0.411111111111,0.0
PACE,human,seed_5,drug,base,0.9,0.1,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.516666666667,0.231090410398,3,46,7.0,0.152173913043,0.824175824176,0.577664399093,9,5.0,0.555555555556,3.650793650794,0.714285714286,0.777777777778,0.945945945946,0.098119858989,uncertainty,True,uncertainty_selected,uncertainty_support,0.655873015873,0.463120480392,0.0
PACE,human,seed_5,drug,base,0.9,0.2,0.2,uncertainty_prior_support,True,3,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.816666666667,0.183333333333,3,41,4.0,0.09756097561,0.885135135135,0.520673076923,8,3.0,0.375,3.84375,0.75,0.888888888889,0.969696969697,0.067257945307,uncertainty_prior_support,False,one_standard_error,uncertainty_prior_support,0.816666666667,0.633333333333,0.407936507937
PACE,human,seed_6,target,base,0.8,0.1,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,41,2.0,0.048780487805,0.974358974359,0.75,8,2.0,0.25,5.125,1.0,1.0,1.0,0.048780487805,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_6,target,base,0.8,0.2,0.2,uncertainty,True,0,single_residual_class,,,,0,36,0.0,0.0,,,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_6,target,base,0.9,0.1,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,38,1.0,0.026315789474,1.0,1.0,8,1.0,0.125,4.75,1.0,1.0,1.0,0.026315789474,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_6,target,base,0.9,0.2,0.2,uncertainty,True,0,single_residual_class,,,,0,34,0.0,0.0,,,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_6,drug,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,1.0,0.0,2,41,2.0,0.048780487805,0.987179487179,0.833333333333,8,2.0,0.25,5.125,1.0,1.0,1.0,0.048780487805,prior,False,one_standard_error,prior,1.0,1.0,0.25
PACE,human,seed_6,drug,base,0.8,0.2,0.2,uncertainty,True,0,single_residual_class,,,,0,36,0.0,0.0,,,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_6,drug,base,0.9,0.1,0.2,uncertainty,True,0,single_residual_class,,,,0,38,0.0,0.0,,,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_6,drug,base,0.9,0.2,0.2,uncertainty,True,0,single_residual_class,,,,0,34,0.0,0.0,,,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_7,target,base,0.8,0.1,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,43,4.0,0.093023255814,0.692307692308,0.563333333333,9,2.0,0.222222222222,2.388888888889,0.5,0.666666666667,0.941176470588,0.034199726402,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_7,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.75,0.25,2,38,2.0,0.052631578947,0.972222222222,0.583333333333,8,2.0,0.25,4.75,1.0,1.0,1.0,0.052631578947,prior,False,one_standard_error,prior,0.75,0.5,0.620588235294
PACE,human,seed_7,target,base,0.9,0.1,0.2,uncertainty_prior_support,True,3,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,1.0,0.0,2,41,2.0,0.048780487805,0.910256410256,0.611111111111,8,1.0,0.125,2.5625,0.5,0.8,0.969696969697,0.018477457502,uncertainty_prior_support,False,one_standard_error,uncertainty_prior_support,1.0,1.0,0.915032679739
PACE,human,seed_7,target,base,0.9,0.2,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,37,2.0,0.054054054054,0.428571428571,0.06798245614,7,0.0,0.0,0.0,0.0,0.6,0.933333333333,-0.012612612613,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_7,drug,base,0.8,0.1,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,43,4.0,0.093023255814,0.955128205128,0.566666666667,9,4.0,0.444444444444,4.777777777778,1.0,1.0,1.0,0.093023255814,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_7,drug,base,0.8,0.2,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,38,1.0,0.026315789474,1.0,1.0,8,1.0,0.125,4.75,1.0,1.0,1.0,0.026315789474,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_7,drug,base,0.9,0.1,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,41,3.0,0.073170731707,0.973684210526,0.638888888889,8,3.0,0.375,5.125,1.0,1.0,1.0,0.073170731707,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_7,drug,base,0.9,0.2,0.2,uncertainty,True,0,single_residual_class,,,,0,37,0.0,0.0,,,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_8,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.644444444444,0.190110429247,3,48,6.0,0.125,0.718253968254,0.297236157562,10,3.0,0.3,2.4,0.5,0.571428571429,0.921052631579,0.046052631579,prior,False,one_standard_error,uncertainty_prior_support,0.719444444444,0.516438484549,0.402198203843
PACE,human,seed_8,target,base,0.8,0.2,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,42,5.0,0.119047619048,0.421621621622,0.116690933523,8,0.0,0.0,0.0,0.0,0.285714285714,0.852941176471,-0.028011204482,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_8,target,base,0.9,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.644444444444,0.190110429247,3,48,6.0,0.125,0.718253968254,0.297236157562,10,3.0,0.3,2.4,0.5,0.571428571429,0.921052631579,0.046052631579,prior,False,one_standard_error,uncertainty_prior_support,0.719444444444,0.516438484549,0.402198203843
PACE,human,seed_8,target,base,0.9,0.2,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,42,5.0,0.119047619048,0.421621621622,0.116690933523,8,0.0,0.0,0.0,0.0,0.285714285714,0.852941176471,-0.028011204482,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_8,drug,base,0.8,0.1,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,48,6.0,0.125,0.480158730159,0.197370027633,10,1.0,0.1,0.8,0.166666666667,0.285714285714,0.868421052632,-0.006578947368,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_8,drug,base,0.8,0.2,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,42,5.0,0.119047619048,0.432432432432,0.128173419718,8,1.0,0.125,1.05,0.2,0.428571428571,0.882352941176,0.001400560224,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_8,drug,base,0.9,0.1,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,48,6.0,0.125,0.480158730159,0.197370027633,10,1.0,0.1,0.8,0.166666666667,0.285714285714,0.868421052632,-0.006578947368,uncertainty,True,no_finite_group_cv_candidate,,,,
PACE,human,seed_8,drug,base,0.9,0.2,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,42,5.0,0.119047619048,0.432432432432,0.128173419718,8,1.0,0.125,1.05,0.2,0.428571428571,0.882352941176,0.001400560224,uncertainty,True,no_finite_group_cv_candidate,,,,
