model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
PACE,human,seed_4,target,base,0.9,0.2,0.2,test,candidate,calibrated,91,19.0,0.208791208791,0.111895609291,0.167796053251,0.115341918677
PACE,human,seed_4,target,base,0.9,0.2,0.2,test,deferred,raw,18,8.0,0.444444444444,0.013384149699,0.435693969558,0.431060294745
PACE,human,seed_4,target,base,0.9,0.2,0.2,test,deferred,calibrated,18,8.0,0.444444444444,0.181101470963,0.329383777516,0.263342973481
PACE,human,seed_4,target,base,0.9,0.2,0.2,test,residual,raw,73,11.0,0.150684931507,0.000963868596,0.150266048896,0.149721062911
PACE,human,seed_4,target,base,0.9,0.2,0.2,test,residual,calibrated,73,11.0,0.150684931507,0.094831150248,0.127952504802,0.078848507904
PACE,human,seed_4,drug,base,0.8,0.1,0.2,validation,candidate,raw,49,7.0,0.142857142857,0.005895179166,0.137296338837,0.136961963692
PACE,human,seed_4,drug,base,0.8,0.1,0.2,validation,candidate,calibrated,49,7.0,0.142857142857,0.128336227627,0.111833180572,0.059079389273
PACE,human,seed_4,drug,base,0.8,0.1,0.2,validation,deferred,raw,5,3.0,0.6,0.042102202322,0.5540354838,0.557897797678
PACE,human,seed_4,drug,base,0.8,0.1,0.2,validation,deferred,calibrated,5,3.0,0.6,0.273184403445,0.367544878281,0.326815596555
PACE,human,seed_4,drug,base,0.8,0.1,0.2,validation,residual,raw,44,4.0,0.090909090909,0.001780744716,0.089939617818,0.089128346193
PACE,human,seed_4,drug,base,0.8,0.1,0.2,validation,residual,calibrated,44,4.0,0.090909090909,0.111876207647,0.082775033106,0.03793892361
PACE,human,seed_4,drug,base,0.8,0.1,0.2,test,candidate,raw,95,20.0,0.210526315789,0.006222094325,0.207374462507,0.204304221464
PACE,human,seed_4,drug,base,0.8,0.1,0.2,test,candidate,calibrated,95,20.0,0.210526315789,0.119531062441,0.168798017297,0.11498578729
PACE,human,seed_4,drug,base,0.8,0.1,0.2,test,deferred,raw,10,3.0,0.3,0.044962788862,0.279039792351,0.255037211138
PACE,human,seed_4,drug,base,0.8,0.1,0.2,test,deferred,calibrated,10,3.0,0.3,0.257867003014,0.218897102151,0.102181564913
PACE,human,seed_4,drug,base,0.8,0.1,0.2,test,residual,raw,85,17.0,0.2,0.001664365556,0.198943247231,0.198335634444
PACE,human,seed_4,drug,base,0.8,0.1,0.2,test,residual,calibrated,85,17.0,0.2,0.103256245903,0.162904007314,0.116492166393
PACE,human,seed_4,drug,base,0.8,0.2,0.2,validation,candidate,raw,49,7.0,0.142857142857,0.005895179166,0.137296338837,0.136961963692
PACE,human,seed_4,drug,base,0.8,0.2,0.2,validation,candidate,calibrated,49,7.0,0.142857142857,0.128336227627,0.111833180572,0.059079389273
PACE,human,seed_4,drug,base,0.8,0.2,0.2,validation,deferred,raw,10,3.0,0.3,0.023639412716,0.277034610111,0.276360587284
PACE,human,seed_4,drug,base,0.8,0.2,0.2,validation,deferred,calibrated,10,3.0,0.3,0.22610839259,0.199887998147,0.212073934421
PACE,human,seed_4,drug,base,0.8,0.2,0.2,validation,residual,raw,39,4.0,0.102564102564,0.001345375691,0.101466012869,0.101218726873
PACE,human,seed_4,drug,base,0.8,0.2,0.2,validation,residual,calibrated,39,4.0,0.102564102564,0.103266441739,0.08925502222,0.019850018722
PACE,human,seed_4,drug,base,0.8,0.2,0.2,test,candidate,raw,95,20.0,0.210526315789,0.006222094325,0.207374462507,0.204304221464
PACE,human,seed_4,drug,base,0.8,0.2,0.2,test,candidate,calibrated,95,20.0,0.210526315789,0.119531062441,0.168798017297,0.11498578729
PACE,human,seed_4,drug,base,0.8,0.2,0.2,test,deferred,raw,19,7.0,0.368421052632,0.027019832239,0.354816151218,0.341401220392
PACE,human,seed_4,drug,base,0.8,0.2,0.2,test,deferred,calibrated,19,7.0,0.368421052632,0.213629354221,0.271299318145,0.186396207846
PACE,human,seed_4,drug,base,0.8,0.2,0.2,test,residual,raw,76,13.0,0.171052631579,0.001022659847,0.170514040329,0.170029971732
PACE,human,seed_4,drug,base,0.8,0.2,0.2,test,residual,calibrated,76,13.0,0.171052631579,0.096006489496,0.143172692085,0.097133182151
