model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
PACE,bindingdb,seed_4,drug,base,0.8,0.2,0.2,test,source_train,all,172,1.0,31.0,0.18023255814,0.0
PACE,bindingdb,seed_4,drug,base,0.8,0.2,0.2,test,source_train,both_unseen,172,1.0,31.0,0.18023255814,0.0
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,test,audit_fit,all,85,1.0,13.0,0.152941176471,0.0
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,test,audit_fit,both_seen,3,0.035294117647,1.0,0.333333333333,0.180392156863
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,test,audit_fit,both_unseen,5,0.058823529412,2.0,0.4,0.247058823529
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,74,0.870588235294,10.0,0.135135135135,-0.017806041335
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,test,audit_fit,target_unseen,3,0.035294117647,0.0,0.0,-0.152941176471
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,test,source_train,all,85,1.0,13.0,0.152941176471,0.0
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,test,source_train,both_unseen,85,1.0,13.0,0.152941176471,0.0
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,test,audit_fit,all,75,1.0,10.0,0.133333333333,0.0
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,test,audit_fit,both_seen,3,0.04,1.0,0.333333333333,0.2
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,test,audit_fit,both_unseen,5,0.066666666667,2.0,0.4,0.266666666667
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,65,0.866666666667,7.0,0.107692307692,-0.025641025641
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,test,audit_fit,target_unseen,2,0.026666666667,0.0,0.0,-0.133333333333
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,test,source_train,all,75,1.0,10.0,0.133333333333,0.0
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,test,source_train,both_unseen,75,1.0,10.0,0.133333333333,0.0
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,test,audit_fit,all,168,1.0,35.0,0.208333333333,0.0
