model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,added_component,baseline_profile,augmented_profile,baseline_model_status,augmented_model_status,baseline_validation_fold_mean_auprc,augmented_validation_fold_mean_auprc,delta_validation_fold_mean_auprc,baseline_error_detection_auroc,augmented_error_detection_auroc,delta_error_detection_auroc,baseline_error_detection_auprc,augmented_error_detection_auprc,delta_error_detection_auprc,baseline_review_error_rate,augmented_review_error_rate,delta_review_error_rate,baseline_review_lift,augmented_review_lift,delta_review_lift,baseline_review_recall_of_residual_errors,augmented_review_recall_of_residual_errors,delta_review_recall_of_residual_errors,baseline_combined_recall_of_candidate_errors,augmented_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors,baseline_retained_accuracy_after_review,augmented_retained_accuracy_after_review,delta_retained_accuracy_after_review,baseline_retained_accuracy_gain_vs_residual,augmented_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual,baseline_deduplicated_error_detection_auroc,augmented_deduplicated_error_detection_auroc,delta_deduplicated_error_detection_auroc,baseline_deduplicated_error_detection_auprc,augmented_deduplicated_error_detection_auprc,delta_deduplicated_error_detection_auprc,baseline_deduplicated_review_error_rate,augmented_deduplicated_review_error_rate,delta_deduplicated_review_error_rate,baseline_deduplicated_review_lift,augmented_deduplicated_review_lift,delta_deduplicated_review_lift,baseline_deduplicated_review_recall_of_residual_errors,augmented_deduplicated_review_recall_of_residual_errors,delta_deduplicated_review_recall_of_residual_errors,baseline_deduplicated_combined_recall_of_candidate_errors,augmented_deduplicated_combined_recall_of_candidate_errors,delta_deduplicated_combined_recall_of_candidate_errors,baseline_deduplicated_retained_accuracy_after_review,augmented_deduplicated_retained_accuracy_after_review,delta_deduplicated_retained_accuracy_after_review,baseline_deduplicated_retained_accuracy_gain_vs_residual,augmented_deduplicated_retained_accuracy_gain_vs_residual,delta_deduplicated_retained_accuracy_gain_vs_residual
TAPB,human,seed_5,target,base,0.8,0.1,0.2,test,fit_support,uncertainty,fit_support,complete,complete,,,,0.806848112379,0.663740122915,-0.143107989464,0.586757313376,0.269890691996,-0.31686662138,0.470588235294,0.235294117647,-0.235294117647,2.325259515571,1.162629757785,-1.162629757785,0.470588235294,0.235294117647,-0.235294117647,0.608695652174,0.434782608696,-0.173913043478,0.865671641791,0.805970149254,-0.059701492537,0.068052594172,0.008351101635,-0.059701492537,0.804278074866,0.622459893048,-0.181818181818,0.611365087881,0.285667765811,-0.32569732207,0.571428571429,0.214285714286,-0.357142857143,2.420168067227,0.90756302521,-1.512605042017,0.470588235294,0.176470588235,-0.294117647059,0.608695652174,0.391304347826,-0.217391304348,0.844827586207,0.758620689655,-0.086206896552,0.080938697318,-0.005268199234,-0.086206896552
TAPB,human,seed_5,target,base,0.8,0.1,0.2,test,source_domain_support,uncertainty,source_domain_support,complete,complete,,,,0.806848112379,0.666374012291,-0.140474100088,0.586757313376,0.40528880746,-0.181468505916,0.470588235294,0.352941176471,-0.117647058824,2.325259515571,1.743944636678,-0.581314878893,0.470588235294,0.352941176471,-0.117647058824,0.608695652174,0.521739130435,-0.086956521739,0.865671641791,0.835820895522,-0.029850746269,0.068052594172,0.038201847903,-0.029850746269,0.804278074866,0.642780748663,-0.161497326203,0.611365087881,0.423828674342,-0.18753641354,0.571428571429,0.428571428571,-0.142857142857,2.420168067227,1.81512605042,-0.605042016807,0.470588235294,0.352941176471,-0.117647058824,0.608695652174,0.521739130435,-0.086956521739,0.844827586207,0.810344827586,-0.034482758621,0.080938697318,0.046455938697,-0.034482758621
TAPB,human,seed_5,target,base,0.8,0.1,0.2,test,native_source_domain_support,uncertainty,native_source_domain_support,complete,complete,,,,0.806848112379,0.713784021071,-0.093064091308,0.586757313376,0.514648096425,-0.072109216951,0.470588235294,0.411764705882,-0.058823529412,2.325259515571,2.034602076125,-0.290657439446,0.470588235294,0.411764705882,-0.058823529412,0.608695652174,0.565217391304,-0.04347826087,0.865671641791,0.850746268657,-0.014925373134,0.068052594172,0.053127221038,-0.014925373134,0.804278074866,0.687700534759,-0.116577540107,0.611365087881,0.524284302806,-0.087080785076,0.571428571429,0.357142857143,-0.214285714286,2.420168067227,1.512605042017,-0.90756302521,0.470588235294,0.294117647059,-0.176470588235,0.608695652174,0.478260869565,-0.130434782609,0.844827586207,0.793103448276,-0.051724137931,0.080938697318,0.029214559387,-0.051724137931
TAPB,human,seed_5,target,base,0.8,0.1,0.2,test,target_sequence_support,uncertainty_support,target_sequence_support,complete,complete,,,,0.815627743635,0.81650570676,0.000877963126,0.581276386799,0.529080276052,-0.052196110747,0.411764705882,0.352941176471,-0.058823529412,2.034602076125,1.743944636678,-0.290657439446,0.411764705882,0.352941176471,-0.058823529412,0.565217391304,0.521739130435,-0.04347826087,0.850746268657,0.835820895522,-0.014925373134,0.053127221038,0.038201847903,-0.014925373134,0.789304812834,0.789304812834,0.0,0.59109839002,0.539709378218,-0.051389011802,0.5,0.428571428571,-0.071428571429,2.117647058824,1.81512605042,-0.302521008403,0.411764705882,0.352941176471,-0.058823529412,0.565217391304,0.521739130435,-0.04347826087,0.827586206897,0.810344827586,-0.01724137931,0.063697318008,0.046455938697,-0.01724137931
TAPB,human,seed_5,target,base,0.8,0.1,0.2,test,general_target_joint_support,uncertainty_support,general_target_joint_support,complete,complete,,,,0.815627743635,0.825285338016,0.009657594381,0.581276386799,0.592432106366,0.011155719567,0.411764705882,0.529411764706,0.117647058824,2.034602076125,2.615916955017,0.581314878893,0.411764705882,0.529411764706,0.117647058824,0.565217391304,0.652173913043,0.086956521739,0.850746268657,0.880597014925,0.029850746269,0.053127221038,0.082977967306,0.029850746269,0.789304812834,0.797860962567,0.008556149733,0.59109839002,0.600915246339,0.009816856319,0.5,0.571428571429,0.071428571429,2.117647058824,2.420168067227,0.302521008403,0.411764705882,0.470588235294,0.058823529412,0.565217391304,0.608695652174,0.04347826087,0.827586206897,0.844827586207,0.01724137931,0.063697318008,0.080938697318,0.01724137931
TAPB,human,seed_5,target,base,0.8,0.1,0.2,test,legacy_empirical_support,uncertainty,legacy_support,complete,complete,,,,0.806848112379,0.799824407375,-0.007023705004,0.586757313376,0.444349070228,-0.142408243148,0.470588235294,0.529411764706,0.058823529412,2.325259515571,2.615916955017,0.290657439446,0.470588235294,0.529411764706,0.058823529412,0.608695652174,0.652173913043,0.04347826087,0.865671641791,0.880597014925,0.014925373134,0.068052594172,0.082977967306,0.014925373134,0.804278074866,0.780748663102,-0.023529411765,0.611365087881,0.482801579473,-0.128563508408,0.571428571429,0.571428571429,0.0,2.420168067227,2.420168067227,0.0,0.470588235294,0.470588235294,0.0,0.608695652174,0.608695652174,0.0,0.844827586207,0.844827586207,0.0,0.080938697318,0.080938697318,0.0
TAPB,human,seed_5,target,base,0.8,0.1,0.2,test,combined_empirical_support,uncertainty,combined_support,complete,complete,,,,0.806848112379,0.786654960492,-0.020193151888,0.586757313376,0.522864790097,-0.063892523279,0.470588235294,0.470588235294,0.0,2.325259515571,2.325259515571,0.0,0.470588235294,0.470588235294,0.0,0.608695652174,0.608695652174,0.0,0.865671641791,0.865671641791,0.0,0.068052594172,0.068052594172,0.0,0.804278074866,0.754010695187,-0.050267379679,0.611365087881,0.531119509214,-0.080245578668,0.571428571429,0.5,-0.071428571429,2.420168067227,2.117647058824,-0.302521008403,0.470588235294,0.411764705882,-0.058823529412,0.608695652174,0.565217391304,-0.04347826087,0.844827586207,0.827586206897,-0.01724137931,0.080938697318,0.063697318008,-0.01724137931
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,prior,uncertainty,uncertainty_prior,group_cv_unavailable,group_cv_unavailable,,,,0.440860215054,,,0.171346618357,,,0.142857142857,,,1.619047619048,,,0.333333333333,,,0.5,,,0.925925925926,,,0.014161220044,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,empirical_support,uncertainty,uncertainty_support,group_cv_unavailable,group_cv_unavailable,,,,0.440860215054,,,0.171346618357,,,0.142857142857,,,1.619047619048,,,0.333333333333,,,0.5,,,0.925925925926,,,0.014161220044,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,legacy_source_domain_support_after_fit,fit_support,legacy_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,native_source_domain_support_after_fit,fit_support,uncertainty_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,fit_support_after_native_source_domain,native_source_domain_support,uncertainty_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,native_support_after_legacy,legacy_support,combined_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,legacy_support_after_native,uncertainty_support,combined_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,fit_support,uncertainty,fit_support,group_cv_unavailable,group_cv_unavailable,,,,0.440860215054,,,0.171346618357,,,0.142857142857,,,1.619047619048,,,0.333333333333,,,0.5,,,0.925925925926,,,0.014161220044,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,source_domain_support,uncertainty,source_domain_support,group_cv_unavailable,group_cv_unavailable,,,,0.440860215054,,,0.171346618357,,,0.142857142857,,,1.619047619048,,,0.333333333333,,,0.5,,,0.925925925926,,,0.014161220044,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,native_source_domain_support,uncertainty,native_source_domain_support,group_cv_unavailable,group_cv_unavailable,,,,0.440860215054,,,0.171346618357,,,0.142857142857,,,1.619047619048,,,0.333333333333,,,0.5,,,0.925925925926,,,0.014161220044,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,target_sequence_support,uncertainty_support,target_sequence_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,general_target_joint_support,uncertainty_support,general_target_joint_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,legacy_empirical_support,uncertainty,legacy_support,group_cv_unavailable,group_cv_unavailable,,,,0.440860215054,,,0.171346618357,,,0.142857142857,,,1.619047619048,,,0.333333333333,,,0.5,,,0.925925925926,,,0.014161220044,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,validation,combined_empirical_support,uncertainty,combined_support,group_cv_unavailable,group_cv_unavailable,,,,0.440860215054,,,0.171346618357,,,0.142857142857,,,1.619047619048,,,0.333333333333,,,0.5,,,0.925925925926,,,0.014161220044,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,prior,uncertainty,uncertainty_prior,complete,complete,,,,0.715625,0.5578125,-0.1578125,0.271553327069,0.157640715241,-0.113912611828,0.333333333333,0.133333333333,-0.2,2.466666666667,0.986666666667,-1.48,0.5,0.2,-0.3,0.782608695652,0.652173913043,-0.130434782609,0.915254237288,0.864406779661,-0.050847457627,0.050389372423,-0.000458085204,-0.050847457627,0.721153846154,0.555769230769,-0.165384615385,0.315316807339,0.18495359498,-0.130363212359,0.333333333333,0.083333333333,-0.25,2.066666666667,0.516666666667,-1.55,0.4,0.1,-0.3,0.739130434783,0.608695652174,-0.130434782609,0.88,0.82,-0.06,0.041290322581,-0.018709677419,-0.06
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,empirical_support,uncertainty,uncertainty_support,complete,complete,,,,0.715625,0.80625,0.090625,0.271553327069,0.499933574879,0.22838024781,0.333333333333,0.4,0.066666666667,2.466666666667,2.96,0.493333333333,0.5,0.6,0.1,0.782608695652,0.826086956522,0.04347826087,0.915254237288,0.932203389831,0.016949152542,0.050389372423,0.067338524966,0.016949152542,0.721153846154,0.775,0.053846153846,0.315316807339,0.506075805939,0.1907589986,0.333333333333,0.5,0.166666666667,2.066666666667,3.1,1.033333333333,0.4,0.6,0.2,0.739130434783,0.826086956522,0.086956521739,0.88,0.92,0.04,0.041290322581,0.081290322581,0.04
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,complete,complete,,,,0.5578125,0.7359375,0.178125,0.157640715241,0.392478663609,0.234837948368,0.133333333333,0.266666666667,0.133333333333,0.986666666667,1.973333333333,0.986666666667,0.2,0.4,0.2,0.652173913043,0.739130434783,0.086956521739,0.864406779661,0.898305084746,0.033898305085,-0.000458085204,0.033440219881,0.033898305085,0.555769230769,0.698076923077,0.142307692308,0.18495359498,0.40200832588,0.2170547309,0.083333333333,0.333333333333,0.25,0.516666666667,2.066666666667,1.55,0.1,0.4,0.3,0.608695652174,0.739130434783,0.130434782609,0.82,0.88,0.06,-0.018709677419,0.041290322581,0.06
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,complete,complete,,,,0.80625,0.7359375,-0.0703125,0.499933574879,0.392478663609,-0.107454911271,0.4,0.266666666667,-0.133333333333,2.96,1.973333333333,-0.986666666667,0.6,0.4,-0.2,0.826086956522,0.739130434783,-0.086956521739,0.932203389831,0.898305084746,-0.033898305085,0.067338524966,0.033440219881,-0.033898305085,0.775,0.698076923077,-0.076923076923,0.506075805939,0.40200832588,-0.104067480059,0.5,0.333333333333,-0.166666666667,3.1,2.066666666667,-1.033333333333,0.6,0.4,-0.2,0.826086956522,0.739130434783,-0.086956521739,0.92,0.88,-0.04,0.081290322581,0.041290322581,-0.04
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,legacy_source_domain_support_after_fit,fit_support,legacy_support,complete,complete,,,,0.725,0.734375,0.009375,0.235299354524,0.310980792823,0.075681438298,0.2,0.4,0.2,1.48,2.96,1.48,0.3,0.6,0.3,0.695652173913,0.826086956522,0.130434782609,0.881355932203,0.932203389831,0.050847457627,0.016491067339,0.067338524966,0.050847457627,0.688461538462,0.713461538462,0.025,0.250180067086,0.349272351208,0.099092284122,0.25,0.416666666667,0.166666666667,1.55,2.583333333333,1.033333333333,0.3,0.5,0.2,0.695652173913,0.782608695652,0.086956521739,0.86,0.9,0.04,0.021290322581,0.061290322581,0.04
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,complete,complete,,,,0.571875,0.734375,0.1625,0.188177460064,0.310980792823,0.122803332759,0.2,0.4,0.2,1.48,2.96,1.48,0.3,0.6,0.3,0.695652173913,0.826086956522,0.130434782609,0.881355932203,0.932203389831,0.050847457627,0.016491067339,0.067338524966,0.050847457627,0.546153846154,0.713461538462,0.167307692308,0.207176924458,0.349272351208,0.14209542675,0.166666666667,0.416666666667,0.25,1.033333333333,2.583333333333,1.55,0.2,0.5,0.3,0.652173913043,0.782608695652,0.130434782609,0.84,0.9,0.06,0.001290322581,0.061290322581,0.06
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,native_source_domain_support_after_fit,fit_support,uncertainty_support,complete,complete,,,,0.725,0.80625,0.08125,0.235299354524,0.499933574879,0.264634220355,0.2,0.4,0.2,1.48,2.96,1.48,0.3,0.6,0.3,0.695652173913,0.826086956522,0.130434782609,0.881355932203,0.932203389831,0.050847457627,0.016491067339,0.067338524966,0.050847457627,0.688461538462,0.775,0.086538461538,0.250180067086,0.506075805939,0.255895738853,0.25,0.5,0.25,1.55,3.1,1.55,0.3,0.6,0.3,0.695652173913,0.826086956522,0.130434782609,0.86,0.92,0.06,0.021290322581,0.081290322581,0.06
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,fit_support_after_native_source_domain,native_source_domain_support,uncertainty_support,complete,complete,,,,0.5828125,0.80625,0.2234375,0.401317175384,0.499933574879,0.098616399495,0.2,0.4,0.2,1.48,2.96,1.48,0.3,0.6,0.3,0.695652173913,0.826086956522,0.130434782609,0.881355932203,0.932203389831,0.050847457627,0.016491067339,0.067338524966,0.050847457627,0.563461538462,0.775,0.211538461538,0.411896709026,0.506075805939,0.094179096913,0.25,0.5,0.25,1.55,3.1,1.55,0.3,0.6,0.3,0.695652173913,0.826086956522,0.130434782609,0.86,0.92,0.06,0.021290322581,0.081290322581,0.06
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,native_support_after_legacy,legacy_support,combined_support,complete,complete,,,,0.734375,0.84375,0.109375,0.310980792823,0.510717610892,0.199736818069,0.4,0.4,0.0,2.96,2.96,0.0,0.6,0.6,0.0,0.826086956522,0.826086956522,0.0,0.932203389831,0.932203389831,0.0,0.067338524966,0.067338524966,0.0,0.713461538462,0.817307692308,0.103846153846,0.349272351208,0.515798645799,0.166526294591,0.416666666667,0.5,0.083333333333,2.583333333333,3.1,0.516666666667,0.5,0.6,0.1,0.782608695652,0.826086956522,0.04347826087,0.9,0.92,0.02,0.061290322581,0.081290322581,0.02
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,legacy_support_after_native,uncertainty_support,combined_support,complete,complete,,,,0.80625,0.84375,0.0375,0.499933574879,0.510717610892,0.010784036012,0.4,0.4,0.0,2.96,2.96,0.0,0.6,0.6,0.0,0.826086956522,0.826086956522,0.0,0.932203389831,0.932203389831,0.0,0.067338524966,0.067338524966,0.0,0.775,0.817307692308,0.042307692308,0.506075805939,0.515798645799,0.00972283986,0.5,0.5,0.0,3.1,3.1,0.0,0.6,0.6,0.0,0.826086956522,0.826086956522,0.0,0.92,0.92,0.0,0.081290322581,0.081290322581,0.0
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,fit_support,uncertainty,fit_support,complete,complete,,,,0.715625,0.725,0.009375,0.271553327069,0.235299354524,-0.036253972544,0.333333333333,0.2,-0.133333333333,2.466666666667,1.48,-0.986666666667,0.5,0.3,-0.2,0.782608695652,0.695652173913,-0.086956521739,0.915254237288,0.881355932203,-0.033898305085,0.050389372423,0.016491067339,-0.033898305085,0.721153846154,0.688461538462,-0.032692307692,0.315316807339,0.250180067086,-0.065136740253,0.333333333333,0.25,-0.083333333333,2.066666666667,1.55,-0.516666666667,0.4,0.3,-0.1,0.739130434783,0.695652173913,-0.04347826087,0.88,0.86,-0.02,0.041290322581,0.021290322581,-0.02
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,source_domain_support,uncertainty,source_domain_support,complete,complete,,,,0.715625,0.571875,-0.14375,0.271553327069,0.188177460064,-0.083375867005,0.333333333333,0.2,-0.133333333333,2.466666666667,1.48,-0.986666666667,0.5,0.3,-0.2,0.782608695652,0.695652173913,-0.086956521739,0.915254237288,0.881355932203,-0.033898305085,0.050389372423,0.016491067339,-0.033898305085,0.721153846154,0.546153846154,-0.175,0.315316807339,0.207176924458,-0.108139882881,0.333333333333,0.166666666667,-0.166666666667,2.066666666667,1.033333333333,-1.033333333333,0.4,0.2,-0.2,0.739130434783,0.652173913043,-0.086956521739,0.88,0.84,-0.04,0.041290322581,0.001290322581,-0.04
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,native_source_domain_support,uncertainty,native_source_domain_support,complete,complete,,,,0.715625,0.5828125,-0.1328125,0.271553327069,0.401317175384,0.129763848316,0.333333333333,0.2,-0.133333333333,2.466666666667,1.48,-0.986666666667,0.5,0.3,-0.2,0.782608695652,0.695652173913,-0.086956521739,0.915254237288,0.881355932203,-0.033898305085,0.050389372423,0.016491067339,-0.033898305085,0.721153846154,0.563461538462,-0.157692307692,0.315316807339,0.411896709026,0.096579901687,0.333333333333,0.25,-0.083333333333,2.066666666667,1.55,-0.516666666667,0.4,0.3,-0.1,0.739130434783,0.695652173913,-0.04347826087,0.88,0.86,-0.02,0.041290322581,0.021290322581,-0.02
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,target_sequence_support,uncertainty_support,target_sequence_support,complete,complete,,,,0.80625,0.80625,-0.0,0.499933574879,0.496748366013,-0.003185208866,0.4,0.4,0.0,2.96,2.96,0.0,0.6,0.6,0.0,0.826086956522,0.826086956522,0.0,0.932203389831,0.932203389831,0.0,0.067338524966,0.067338524966,0.0,0.775,0.775,0.0,0.506075805939,0.502491066602,-0.003584739337,0.5,0.5,0.0,3.1,3.1,0.0,0.6,0.6,0.0,0.826086956522,0.826086956522,0.0,0.92,0.92,0.0,0.081290322581,0.081290322581,0.0
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,general_target_joint_support,uncertainty_support,general_target_joint_support,complete,complete,,,,0.80625,0.8640625,0.0578125,0.499933574879,0.539741557793,0.039807982913,0.4,0.333333333333,-0.066666666667,2.96,2.466666666667,-0.493333333333,0.6,0.5,-0.1,0.826086956522,0.782608695652,-0.04347826087,0.932203389831,0.915254237288,-0.016949152542,0.067338524966,0.050389372423,-0.016949152542,0.775,0.842307692308,0.067307692308,0.506075805939,0.547372039725,0.041296233786,0.5,0.416666666667,-0.083333333333,3.1,2.583333333333,-0.516666666667,0.6,0.5,-0.1,0.826086956522,0.782608695652,-0.04347826087,0.92,0.9,-0.02,0.081290322581,0.061290322581,-0.02
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,legacy_empirical_support,uncertainty,legacy_support,complete,complete,,,,0.715625,0.734375,0.01875,0.271553327069,0.310980792823,0.039427465754,0.333333333333,0.4,0.066666666667,2.466666666667,2.96,0.493333333333,0.5,0.6,0.1,0.782608695652,0.826086956522,0.04347826087,0.915254237288,0.932203389831,0.016949152542,0.050389372423,0.067338524966,0.016949152542,0.721153846154,0.713461538462,-0.007692307692,0.315316807339,0.349272351208,0.033955543869,0.333333333333,0.416666666667,0.083333333333,2.066666666667,2.583333333333,0.516666666667,0.4,0.5,0.1,0.739130434783,0.782608695652,0.04347826087,0.88,0.9,0.02,0.041290322581,0.061290322581,0.02
TAPB,human,seed_5,target,base,0.8,0.2,0.2,test,combined_empirical_support,uncertainty,combined_support,complete,complete,,,,0.715625,0.84375,0.128125,0.271553327069,0.510717610892,0.239164283823,0.333333333333,0.4,0.066666666667,2.466666666667,2.96,0.493333333333,0.5,0.6,0.1,0.782608695652,0.826086956522,0.04347826087,0.915254237288,0.932203389831,0.016949152542,0.050389372423,0.067338524966,0.016949152542,0.721153846154,0.817307692308,0.096153846154,0.315316807339,0.515798645799,0.20048183846,0.333333333333,0.5,0.166666666667,2.066666666667,3.1,1.033333333333,0.4,0.6,0.2,0.739130434783,0.826086956522,0.086956521739,0.88,0.92,0.04,0.041290322581,0.081290322581,0.04
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,prior,uncertainty,uncertainty_prior,group_cv_unavailable,group_cv_unavailable,,,,0.466666666667,,,0.395894428152,,,0.142857142857,,,1.571428571429,,,0.333333333333,,,0.333333333333,,,0.923076923077,,,0.013986013986,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,empirical_support,uncertainty,uncertainty_support,group_cv_unavailable,group_cv_unavailable,,,,0.466666666667,,,0.395894428152,,,0.142857142857,,,1.571428571429,,,0.333333333333,,,0.333333333333,,,0.923076923077,,,0.013986013986,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,legacy_source_domain_support_after_fit,fit_support,legacy_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,native_source_domain_support_after_fit,fit_support,uncertainty_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,fit_support_after_native_source_domain,native_source_domain_support,uncertainty_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,native_support_after_legacy,legacy_support,combined_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,legacy_support_after_native,uncertainty_support,combined_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,fit_support,uncertainty,fit_support,group_cv_unavailable,group_cv_unavailable,,,,0.466666666667,,,0.395894428152,,,0.142857142857,,,1.571428571429,,,0.333333333333,,,0.333333333333,,,0.923076923077,,,0.013986013986,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,validation,source_domain_support,uncertainty,source_domain_support,group_cv_unavailable,group_cv_unavailable,,,,0.466666666667,,,0.395894428152,,,0.142857142857,,,1.571428571429,,,0.333333333333,,,0.333333333333,,,0.923076923077,,,0.013986013986,,,,,,,,,,,,,,,,,,,,,,,,,,
