model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.05,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.837260140879,0.38412121497,10,4.0,0.4,3.513043478261,0.173913043478,0.296296296296,0.901041666667,0.014903052805,32,0.142857142857
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.05,test,raw_uncertainty,baseline,complete,raw_error_risk,,,224,22,202,23.0,0.113861386139,0.619383045907,0.203211419395,10,3.0,0.3,2.634782608696,0.130434782609,0.259259259259,0.895833333333,0.009694719472,32,0.142857142857
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.05,test,native_max_shift,baseline,complete,native_domain_shift_score,,,224,22,202,23.0,0.113861386139,0.438426038377,0.10076573655,10,1.0,0.1,0.878260869565,0.04347826087,0.185185185185,0.885416666667,-0.000721947195,32,0.142857142857
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.05,test,native_density,baseline,complete,native_domain_density_distance,,,224,22,202,23.0,0.113861386139,0.420816128249,0.097265252117,10,0.0,0.0,0.0,0.0,0.148148148148,0.880208333333,-0.005930280528,32,0.142857142857
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.05,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.835316978382,0.412746179411,10,3.0,0.3,2.634782608696,0.130434782609,0.259259259259,0.895833333333,0.009694719472,32,0.142857142857
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty,primary,complete,calibrated_error_risk,0.225022815913,0.045754219892,812,81,731,83.0,0.113543091655,0.605533244087,0.185504029862,73,18.0,0.246575342466,2.171645486054,0.21686746988,0.392523364486,0.901215805471,0.014758897126,154,0.189655172414
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.226883444649,0.036601339761,812,81,731,83.0,0.113543091655,0.624851256879,0.174789411804,73,17.0,0.232876712329,2.050998514606,0.204819277108,0.383177570093,0.899696048632,0.013239140287,154,0.189655172414
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.226544569221,0.03652426339,812,81,731,83.0,0.113543091655,0.624739699539,0.174521087218,73,17.0,0.232876712329,2.050998514606,0.204819277108,0.383177570093,0.899696048632,0.013239140287,154,0.189655172414
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.217138963983,0.043637110063,812,81,731,83.0,0.113543091655,0.659266696415,0.185037854968,73,13.0,0.178082191781,1.568410628817,0.156626506024,0.345794392523,0.893617021277,0.007160112932,154,0.189655172414
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.17880310076,0.040919027449,812,81,731,83.0,0.113543091655,0.588446378105,0.145769418918,73,12.0,0.164383561644,1.447763657369,0.144578313253,0.336448598131,0.892097264438,0.005640356093,154,0.189655172414
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,812,81,731,83.0,0.113543091655,0.623103525212,0.179318796464,73,15.0,0.205479452055,1.809704571712,0.180722891566,0.364485981308,0.896656534954,0.01019962661,154,0.189655172414
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,812,81,731,83.0,0.113543091655,0.529795106351,0.120195137595,73,9.0,0.123287671233,1.085822743027,0.10843373494,0.308411214953,0.887537993921,0.001081085576,154,0.189655172414
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,native_density,baseline,complete,native_domain_density_distance,,,812,81,731,83.0,0.113543091655,0.514428082701,0.116550567857,73,7.0,0.095890410959,0.844528800132,0.084337349398,0.289719626168,0.884498480243,-0.001958428102,154,0.189655172414
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.154075181671,0.023668544174,812,81,731,83.0,0.113543091655,0.567743195002,0.13799835853,73,8.0,0.109589041096,0.965175771579,0.096385542169,0.299065420561,0.886018237082,-0.000438671263,154,0.189655172414
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,224,22,202,23.0,0.113861386139,0.619383045907,0.203211419395,20,4.0,0.2,1.75652173913,0.173913043478,0.296296296296,0.895604395604,0.009465781743,42,0.1875
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,224,22,202,23.0,0.113861386139,0.725771192616,0.295956925625,20,6.0,0.3,2.634782608696,0.260869565217,0.37037037037,0.906593406593,0.020454792732,42,0.1875
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,224,22,202,23.0,0.113861386139,0.725771192616,0.295956925625,20,6.0,0.3,2.634782608696,0.260869565217,0.37037037037,0.906593406593,0.020454792732,42,0.1875
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.837260140879,0.403232338637,20,10.0,0.5,4.391304347826,0.434782608696,0.518518518519,0.928571428571,0.04243281471,42,0.1875
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.837260140879,0.38412121497,20,9.0,0.45,3.952173913043,0.391304347826,0.481481481481,0.923076923077,0.036938309216,42,0.1875
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,test,raw_uncertainty,baseline,complete,raw_error_risk,,,224,22,202,23.0,0.113861386139,0.619383045907,0.203211419395,20,4.0,0.2,1.75652173913,0.173913043478,0.296296296296,0.895604395604,0.009465781743,42,0.1875
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,test,native_max_shift,baseline,complete,native_domain_shift_score,,,224,22,202,23.0,0.113861386139,0.438426038377,0.10076573655,20,1.0,0.05,0.439130434783,0.04347826087,0.185185185185,0.879120879121,-0.007017734741,42,0.1875
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,test,native_density,baseline,complete,native_domain_density_distance,,,224,22,202,23.0,0.113861386139,0.420816128249,0.097265252117,20,1.0,0.05,0.439130434783,0.04347826087,0.185185185185,0.879120879121,-0.007017734741,42,0.1875
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.835316978382,0.412746179411,20,8.0,0.4,3.513043478261,0.347826086957,0.444444444444,0.917582417582,0.031443803721,42,0.1875
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty,primary,complete,calibrated_error_risk,0.225022815913,0.045754219892,812,81,731,83.0,0.113543091655,0.605533244087,0.185504029862,146,31.0,0.212328767123,1.870028057435,0.373493975904,0.514018691589,0.911111111111,0.024654202766,227,0.279556650246
