model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,selected_profile,selection_fallback,selection_reason,uncertainty_error_detection_auroc,delta_error_detection_auroc_vs_uncertainty,uncertainty_error_detection_auprc,delta_error_detection_auprc_vs_uncertainty,uncertainty_review_error_rate,delta_review_error_rate_vs_uncertainty,uncertainty_review_lift,delta_review_lift_vs_uncertainty,uncertainty_review_recall_of_residual_errors,delta_review_recall_of_residual_errors_vs_uncertainty,uncertainty_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_retained_accuracy_after_review,delta_retained_accuracy_after_review_vs_uncertainty,uncertainty_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual_vs_uncertainty
TAPB,biosnap,seed_4,target,base,0.9,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,185,18,167,16.0,0.095808383234,0.576158940397,0.178812005159,33,7.0,0.212121212121,2.214015151515,0.4375,0.55,0.932835820896,0.028644204129,51,0.275675675676,uncertainty,True,uncertainty_selected,0.576158940397,0.0,0.178812005159,0.0,0.212121212121,0.0,2.214015151515,0.0,0.4375,0.0,0.55,0.0,0.932835820896,0.0,0.028644204129,0.0
TAPB,biosnap,seed_4,target,base,0.9,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,185,18,167,16.0,0.095808383234,0.576158940397,0.178812005159,50,8.0,0.16,1.67,0.5,0.6,0.931623931624,0.027432314857,68,0.367567567568,uncertainty,True,uncertainty_selected,0.576158940397,0.0,0.178812005159,0.0,0.16,0.0,1.67,0.0,0.5,0.0,0.6,0.0,0.931623931624,0.0,0.027432314857,0.0
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,185,37,148,11.0,0.074324324324,0.688785666888,0.15035367948,7,1.0,0.142857142857,1.922077922078,0.090909090909,0.5,0.929078014184,0.003402338509,44,0.237837837838,prior,False,one_standard_error,0.448573324486,0.240212342402,0.084862161194,0.065491518286,0.0,0.142857142857,0.0,1.922077922078,0.0,0.090909090909,0.45,0.05,0.921985815603,0.007092198582,-0.003689860073,0.007092198582
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,185,37,148,11.0,0.074324324324,0.688785666888,0.15035367948,15,2.0,0.133333333333,1.793939393939,0.181818181818,0.55,0.932330827068,0.006655151392,52,0.281081081081,prior,False,one_standard_error,0.448573324486,0.240212342402,0.084862161194,0.065491518286,0.133333333333,0.0,1.793939393939,0.0,0.181818181818,0.0,0.55,0.0,0.932330827068,0.0,0.006655151392,0.0
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,185,37,148,11.0,0.074324324324,0.688785666888,0.15035367948,30,4.0,0.133333333333,1.793939393939,0.363636363636,0.65,0.940677966102,0.015002290426,67,0.362162162162,prior,False,one_standard_error,0.448573324486,0.240212342402,0.084862161194,0.065491518286,0.1,0.033333333333,1.345454545455,0.448484848485,0.272727272727,0.090909090909,0.6,0.05,0.932203389831,0.008474576271,0.006527714155,0.008474576271
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,185,37,148,11.0,0.074324324324,0.688785666888,0.15035367948,44,4.0,0.090909090909,1.223140495868,0.363636363636,0.65,0.932692307692,0.007016632017,81,0.437837837838,prior,False,one_standard_error,0.448573324486,0.240212342402,0.084862161194,0.065491518286,0.068181818182,0.022727272727,0.917355371901,0.305785123967,0.272727272727,0.090909090909,0.6,0.05,0.923076923077,0.009615384615,-0.002598752599,0.009615384615
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.827544328394,0.420528059916,10,6.0,0.6,5.269565217391,0.260869565217,0.37037037037,0.911458333333,0.025319719472,32,0.142857142857,uncertainty_support,False,one_standard_error,0.619383045907,0.208161282487,0.203211419395,0.217316640521,0.3,0.3,2.634782608696,2.634782608696,0.130434782609,0.130434782609,0.259259259259,0.111111111111,0.895833333333,0.015625,0.009694719472,0.015625
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.827544328394,0.420528059916,20,10.0,0.5,4.391304347826,0.434782608696,0.518518518519,0.928571428571,0.04243281471,42,0.1875,uncertainty_support,False,one_standard_error,0.619383045907,0.208161282487,0.203211419395,0.217316640521,0.2,0.3,1.75652173913,2.634782608696,0.173913043478,0.260869565217,0.296296296296,0.222222222222,0.895604395604,0.032967032967,0.009465781743,0.032967032967
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.827544328394,0.420528059916,40,15.0,0.375,3.29347826087,0.652173913043,0.703703703704,0.950617283951,0.064478670089,62,0.276785714286,uncertainty_support,False,one_standard_error,0.619383045907,0.208161282487,0.203211419395,0.217316640521,0.2,0.175,1.75652173913,1.536956521739,0.347826086957,0.304347826087,0.444444444444,0.259259259259,0.907407407407,0.043209876543,0.021268793546,0.043209876543
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,224,22,202,23.0,0.113861386139,0.827544328394,0.420528059916,61,18.0,0.295081967213,2.591589451176,0.782608695652,0.814814814815,0.964539007092,0.078400393231,83,0.370535714286,uncertainty_support,False,one_standard_error,0.619383045907,0.208161282487,0.203211419395,0.217316640521,0.196721311475,0.098360655738,1.727726300784,0.863863150392,0.521739130435,0.260869565217,0.592592592593,0.222222222222,0.921985815603,0.042553191489,0.035847201741,0.042553191489
