model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty,primary,complete,calibrated_error_risk,0.37893525733,0.112299418534,916,92,824,143.0,0.17354368932,0.592998778021,0.262520358958,41,15.0,0.365853658537,2.108135766672,0.104895104895,0.288888888889,0.836526181354,0.010069870674,133,0.14519650655
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.335003140396,0.097522184021,916,92,824,143.0,0.17354368932,0.606502161568,0.222248713857,41,9.0,0.219512195122,1.264881460003,0.062937062937,0.255555555556,0.828863346105,0.002407035425,133,0.14519650655
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.335054532872,0.097492758985,916,92,824,143.0,0.17354368932,0.606399474241,0.221704735983,41,9.0,0.219512195122,1.264881460003,0.062937062937,0.255555555556,0.828863346105,0.002407035425,133,0.14519650655
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.376427308659,0.063907060704,916,92,824,143.0,0.17354368932,0.668268588973,0.307367618137,41,18.0,0.439024390244,2.529762920007,0.125874125874,0.305555555556,0.840357598978,0.013901288299,133,0.14519650655
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.451560101997,0.150136370828,916,92,824,143.0,0.17354368932,0.634741176591,0.293663248401,41,14.0,0.341463414634,1.967593382228,0.097902097902,0.283333333333,0.835249042146,0.008792731466,133,0.14519650655
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,916,92,824,143.0,0.17354368932,0.574063234856,0.239196981762,41,12.0,0.292682926829,1.686508613338,0.083916083916,0.272222222222,0.832694763729,0.00623845305,133,0.14519650655
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,916,92,824,143.0,0.17354368932,0.467386504831,0.170620000883,41,6.666666666667,0.162601626016,0.936949229632,0.04662004662,0.242592592593,0.825883354619,-0.000572956061,133,0.14519650655
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,validation,native_density,baseline,complete,native_domain_density_distance,,,916,92,824,143.0,0.17354368932,0.463407370896,0.170199627262,41,5.0,0.121951219512,0.702711922224,0.034965034965,0.233333333333,0.823754789272,-0.002701521408,133,0.14519650655
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.164643556586,0.026272374606,916,92,824,143.0,0.17354368932,0.428319111138,0.149345307787,41,4.0,0.09756097561,0.562169537779,0.027972027972,0.227777777778,0.822477650064,-0.003978660616,133,0.14519650655
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,215,22,193,36.0,0.186528497409,0.552901627742,0.212464741535,10,2.0,0.2,1.072222222222,0.055555555556,0.170731707317,0.814207650273,0.000736147683,32,0.148837209302
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,215,22,193,36.0,0.186528497409,0.598195329087,0.298771889072,10,4.0,0.4,2.144444444444,0.111111111111,0.219512195122,0.825136612022,0.011665109431,32,0.148837209302
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,215,22,193,36.0,0.186528497409,0.595895258316,0.29751817925,10,4.0,0.4,2.144444444444,0.111111111111,0.219512195122,0.825136612022,0.011665109431,32,0.148837209302
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,36.0,0.186528497409,0.786093418259,0.424322870107,10,4.0,0.4,2.144444444444,0.111111111111,0.219512195122,0.825136612022,0.011665109431,32,0.148837209302
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,36.0,0.186528497409,0.779547062987,0.424765764376,10,4.0,0.4,2.144444444444,0.111111111111,0.219512195122,0.825136612022,0.011665109431,32,0.148837209302
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,test,raw_uncertainty,baseline,complete,raw_error_risk,,,215,22,193,36.0,0.186528497409,0.552901627742,0.212464741535,10,2.0,0.2,1.072222222222,0.055555555556,0.170731707317,0.814207650273,0.000736147683,32,0.148837209302
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,test,native_max_shift,baseline,complete,native_domain_shift_score,,,215,22,193,36.0,0.186528497409,0.385792639774,0.160927647394,10,2.0,0.2,1.072222222222,0.055555555556,0.170731707317,0.814207650273,0.000736147683,32,0.148837209302
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,test,native_density,baseline,complete,native_domain_density_distance,,,215,22,193,36.0,0.186528497409,0.346514508139,0.153381267124,10,2.0,0.2,1.072222222222,0.055555555556,0.170731707317,0.814207650273,0.000736147683,32,0.148837209302
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.05,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,36.0,0.186528497409,0.851380042463,0.537058054817,10,5.0,0.5,2.680555555556,0.138888888889,0.243902439024,0.830601092896,0.017129590306,32,0.148837209302
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty,primary,complete,calibrated_error_risk,0.37893525733,0.112299418534,916,92,824,143.0,0.17354368932,0.592998778021,0.262520358958,82,23.0,0.280487804878,1.616237421115,0.160839160839,0.333333333333,0.838274932615,0.011818621935,174,0.189956331878
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.335003140396,0.097522184021,916,92,824,143.0,0.17354368932,0.606502161568,0.222248713857,82,12.0,0.146341463415,0.843254306669,0.083916083916,0.272222222222,0.823450134771,-0.003006175909,174,0.189956331878
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.335054532872,0.097492758985,916,92,824,143.0,0.17354368932,0.606399474241,0.221704735983,82,12.0,0.146341463415,0.843254306669,0.083916083916,0.272222222222,0.823450134771,-0.003006175909,174,0.189956331878
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.376427308659,0.063907060704,916,92,824,143.0,0.17354368932,0.668268588973,0.307367618137,82,28.0,0.341463414634,1.967593382228,0.195804195804,0.361111111111,0.845013477089,0.018557166409,174,0.189956331878
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.451560101997,0.150136370828,916,92,824,143.0,0.17354368932,0.634741176591,0.293663248401,82,28.0,0.341463414634,1.967593382228,0.195804195804,0.361111111111,0.845013477089,0.018557166409,174,0.189956331878
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,916,92,824,143.0,0.17354368932,0.574063234856,0.239196981762,82,23.0,0.280487804878,1.616237421115,0.160839160839,0.333333333333,0.838274932615,0.011818621935,174,0.189956331878
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,916,92,824,143.0,0.17354368932,0.467386504831,0.170620000883,82,15.0,0.182926829268,1.054067883336,0.104895104895,0.288888888889,0.827493261456,0.001036950776,174,0.189956331878
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,validation,native_density,baseline,complete,native_domain_density_distance,,,916,92,824,143.0,0.17354368932,0.463407370896,0.170199627262,82,13.0,0.158536585366,0.913525498891,0.090909090909,0.277777777778,0.824797843666,-0.001658467014,174,0.189956331878
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.164643556586,0.026272374606,916,92,824,143.0,0.17354368932,0.428319111138,0.149345307787,82,8.0,0.09756097561,0.562169537779,0.055944055944,0.25,0.818059299191,-0.008397011488,174,0.189956331878
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,215,22,193,36.0,0.186528497409,0.552901627742,0.212464741535,19,4.0,0.210526315789,1.12865497076,0.111111111111,0.219512195122,0.816091954023,0.002620451432,41,0.190697674419
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,215,22,193,36.0,0.186528497409,0.598195329087,0.298771889072,19,6.0,0.315789473684,1.69298245614,0.166666666667,0.268292682927,0.827586206897,0.014114704306,41,0.190697674419
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,215,22,193,36.0,0.186528497409,0.595895258316,0.29751817925,19,5.0,0.263157894737,1.41081871345,0.138888888889,0.243902439024,0.82183908046,0.008367577869,41,0.190697674419
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,36.0,0.186528497409,0.786093418259,0.424322870107,19,9.0,0.473684210526,2.539473684211,0.25,0.341463414634,0.844827586207,0.031356083616,41,0.190697674419
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,36.0,0.186528497409,0.779547062987,0.424765764376,19,5.0,0.263157894737,1.41081871345,0.138888888889,0.243902439024,0.82183908046,0.008367577869,41,0.190697674419
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,test,raw_uncertainty,baseline,complete,raw_error_risk,,,215,22,193,36.0,0.186528497409,0.552901627742,0.212464741535,19,4.0,0.210526315789,1.12865497076,0.111111111111,0.219512195122,0.816091954023,0.002620451432,41,0.190697674419
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,test,native_max_shift,baseline,complete,native_domain_shift_score,,,215,22,193,36.0,0.186528497409,0.385792639774,0.160927647394,19,2.0,0.105263157895,0.56432748538,0.055555555556,0.170731707317,0.804597701149,-0.008873801441,41,0.190697674419
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,test,native_density,baseline,complete,native_domain_density_distance,,,215,22,193,36.0,0.186528497409,0.346514508139,0.153381267124,19,3.0,0.157894736842,0.84649122807,0.083333333333,0.19512195122,0.810344827586,-0.003126675004,41,0.190697674419
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.1,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,36.0,0.186528497409,0.851380042463,0.537058054817,19,9.0,0.473684210526,2.539473684211,0.25,0.341463414634,0.844827586207,0.031356083616,41,0.190697674419
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty,primary,complete,calibrated_error_risk,0.37893525733,0.112299418534,916,92,824,143.0,0.17354368932,0.592998778021,0.262520358958,165,44.0,0.266666666667,1.536596736597,0.307692307692,0.45,0.849772382398,0.023316071718,257,0.28056768559
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.335003140396,0.097522184021,916,92,824,143.0,0.17354368932,0.606502161568,0.222248713857,165,29.0,0.175757575758,1.01275694003,0.202797202797,0.366666666667,0.827010622155,0.000554311475,257,0.28056768559
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.335054532872,0.097492758985,916,92,824,143.0,0.17354368932,0.606399474241,0.221704735983,165,29.0,0.175757575758,1.01275694003,0.202797202797,0.366666666667,0.827010622155,0.000554311475,257,0.28056768559
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.376427308659,0.063907060704,916,92,824,143.0,0.17354368932,0.668268588973,0.307367618137,165,45.0,0.272727272727,1.571519389701,0.314685314685,0.455555555556,0.85128983308,0.024833522401,257,0.28056768559
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.451560101997,0.150136370828,916,92,824,143.0,0.17354368932,0.634741176591,0.293663248401,165,47.0,0.284848484848,1.64136469591,0.328671328671,0.466666666667,0.854324734446,0.027868423767,257,0.28056768559
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,916,92,824,143.0,0.17354368932,0.574063234856,0.239196981762,165,41.0,0.248484848485,1.431828777283,0.286713286713,0.433333333333,0.845220030349,0.018763719669,257,0.28056768559
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,916,92,824,143.0,0.17354368932,0.467386504831,0.170620000883,165,26.0,0.157575757576,0.907988980716,0.181818181818,0.35,0.822458270106,-0.003998040573,257,0.28056768559
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,native_density,baseline,complete,native_domain_density_distance,,,916,92,824,143.0,0.17354368932,0.463407370896,0.170199627262,165,29.0,0.175757575758,1.01275694003,0.202797202797,0.366666666667,0.827010622155,0.000554311475,257,0.28056768559
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.164643556586,0.026272374606,916,92,824,143.0,0.17354368932,0.428319111138,0.149345307787,165,19.0,0.115151515152,0.663530408985,0.132867132867,0.311111111111,0.811836115326,-0.014620195353,257,0.28056768559
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,215,22,193,36.0,0.186528497409,0.552901627742,0.212464741535,39,7.0,0.179487179487,0.962250712251,0.194444444444,0.292682926829,0.811688311688,-0.001783190902,61,0.283720930233
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,215,22,193,36.0,0.186528497409,0.598195329087,0.298771889072,39,7.0,0.179487179487,0.962250712251,0.194444444444,0.292682926829,0.811688311688,-0.001783190902,61,0.283720930233
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,215,22,193,36.0,0.186528497409,0.595895258316,0.29751817925,39,7.0,0.179487179487,0.962250712251,0.194444444444,0.292682926829,0.811688311688,-0.001783190902,61,0.283720930233
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,36.0,0.186528497409,0.786093418259,0.424322870107,39,18.0,0.461538461538,2.474358974359,0.5,0.560975609756,0.883116883117,0.069645380526,61,0.283720930233
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,36.0,0.186528497409,0.779547062987,0.424765764376,39,16.0,0.410256410256,2.19943019943,0.444444444444,0.512195121951,0.87012987013,0.056658367539,61,0.283720930233
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,test,raw_uncertainty,baseline,complete,raw_error_risk,,,215,22,193,36.0,0.186528497409,0.552901627742,0.212464741535,39,7.0,0.179487179487,0.962250712251,0.194444444444,0.292682926829,0.811688311688,-0.001783190902,61,0.283720930233
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,test,native_max_shift,baseline,complete,native_domain_shift_score,,,215,22,193,36.0,0.186528497409,0.385792639774,0.160927647394,39,3.0,0.076923076923,0.412393162393,0.083333333333,0.19512195122,0.785714285714,-0.027757216876,61,0.283720930233
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,test,native_density,baseline,complete,native_domain_density_distance,,,215,22,193,36.0,0.186528497409,0.346514508139,0.153381267124,39,4.0,0.102564102564,0.549857549858,0.111111111111,0.219512195122,0.792207792208,-0.021263710383,61,0.283720930233
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,215,22,193,36.0,0.186528497409,0.851380042463,0.537058054817,39,22.0,0.564102564103,3.024216524217,0.611111111111,0.658536585366,0.909090909091,0.0956194065,61,0.283720930233
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty,primary,complete,calibrated_error_risk,0.37893525733,0.112299418534,916,92,824,143.0,0.17354368932,0.592998778021,0.262520358958,247,57.0,0.230769230769,1.329747175901,0.398601398601,0.522222222222,0.850953206239,0.02449689556,339,0.370087336245
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.3,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.335003140396,0.097522184021,916,92,824,143.0,0.17354368932,0.606502161568,0.222248713857,247,52.0,0.210526315789,1.213102686787,0.363636363636,0.494444444444,0.842287694974,0.015831384294,339,0.370087336245
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.335054532872,0.097492758985,916,92,824,143.0,0.17354368932,0.606399474241,0.221704735983,247,51.0,0.206477732794,1.189773788964,0.356643356643,0.488888888889,0.840554592721,0.014098282041,339,0.370087336245
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.376427308659,0.063907060704,916,92,824,143.0,0.17354368932,0.668268588973,0.307367618137,247,60.0,0.242914979757,1.399733869369,0.41958041958,0.538888888889,0.856152512998,0.029696202319,339,0.370087336245
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.451560101997,0.150136370828,916,92,824,143.0,0.17354368932,0.634741176591,0.293663248401,247,63.0,0.255060728745,1.469720562838,0.440559440559,0.555555555556,0.861351819757,0.034895509078,339,0.370087336245
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.3,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,916,92,824,143.0,0.17354368932,0.574063234856,0.239196981762,247,56.0,0.226720647773,1.306418278078,0.391608391608,0.516666666667,0.849220103986,0.022763793307,339,0.370087336245
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.3,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,916,92,824,143.0,0.17354368932,0.467386504831,0.170620000883,247,36.0,0.145748987854,0.839840321622,0.251748251748,0.405555555556,0.814558058925,-0.011898251754,339,0.370087336245
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.3,validation,native_density,baseline,complete,native_domain_density_distance,,,916,92,824,143.0,0.17354368932,0.463407370896,0.170199627262,247,40.0,0.161943319838,0.933155912913,0.27972027972,0.427777777778,0.821490467938,-0.004965842742,339,0.370087336245
