split,group_axis,added_component,measure,num_independent_runs,num_model_dataset_strata,mean,run_win_rate,ci_low,ci_high
test,target,target_sequence_support,delta_retained_accuracy_gain_vs_residual,40,9,0.003017,0.425,-0.002494,0.009981
validation,drug,combined_empirical_support,delta_validation_fold_mean_auprc,36,9,0.206154,0.972222,0.146118,0.267369
validation,drug,combined_empirical_support,delta_error_detection_auprc,36,9,0.175905,0.944444,0.118736,0.235362
validation,drug,combined_empirical_support,delta_review_lift,36,9,1.140197,0.916667,0.670731,1.605575
validation,drug,combined_empirical_support,delta_retained_accuracy_gain_vs_residual,36,9,0.036281,0.916667,0.021224,0.050047
validation,drug,empirical_support,delta_validation_fold_mean_auprc,36,9,0.213524,0.972222,0.147292,0.287221
validation,drug,empirical_support,delta_error_detection_auprc,36,9,0.180118,0.944444,0.119864,0.25158
validation,drug,empirical_support,delta_review_lift,36,9,1.19391,0.888889,0.613617,1.788803
validation,drug,empirical_support,delta_retained_accuracy_gain_vs_residual,36,9,0.036658,0.888889,0.020686,0.051804
validation,drug,empirical_support_after_prior,delta_validation_fold_mean_auprc,36,9,0.151093,0.944444,0.106859,0.197933
validation,drug,empirical_support_after_prior,delta_error_detection_auprc,36,9,0.160328,0.944444,0.110317,0.21027
validation,drug,empirical_support_after_prior,delta_review_lift,36,9,0.962569,0.888889,0.562981,1.421405
validation,drug,empirical_support_after_prior,delta_retained_accuracy_gain_vs_residual,36,9,0.028597,0.888889,0.019135,0.037802
validation,drug,fit_support,delta_validation_fold_mean_auprc,36,9,0.139278,0.916667,0.061467,0.200056
validation,drug,fit_support,delta_error_detection_auprc,36,9,0.105372,0.861111,0.031759,0.168342
validation,drug,fit_support,delta_review_lift,36,9,0.865231,0.861111,0.330061,1.319087
validation,drug,fit_support,delta_retained_accuracy_gain_vs_residual,36,9,0.02782,0.861111,0.011279,0.042769
validation,drug,fit_support_after_legacy_source_domain,delta_validation_fold_mean_auprc,36,9,0.071688,0.861111,0.033402,0.111194
validation,drug,fit_support_after_legacy_source_domain,delta_error_detection_auprc,36,9,0.061361,0.833333,0.025146,0.096645
validation,drug,fit_support_after_legacy_source_domain,delta_review_lift,36,9,0.4146,0.75,0.174281,0.653498
validation,drug,fit_support_after_legacy_source_domain,delta_retained_accuracy_gain_vs_residual,36,9,0.013613,0.75,0.00588,0.021009
validation,drug,fit_support_after_native_source_domain,delta_validation_fold_mean_auprc,36,9,0.095156,0.888889,0.046339,0.146404
validation,drug,fit_support_after_native_source_domain,delta_error_detection_auprc,36,9,0.06457,0.833333,0.031242,0.098963
validation,drug,fit_support_after_native_source_domain,delta_review_lift,36,9,0.607602,0.861111,0.27029,0.908868
validation,drug,fit_support_after_native_source_domain,delta_retained_accuracy_gain_vs_residual,36,9,0.016963,0.833333,0.008495,0.024851
validation,drug,legacy_empirical_support,delta_validation_fold_mean_auprc,36,9,0.218337,0.944444,0.153713,0.286915
validation,drug,legacy_empirical_support,delta_error_detection_auprc,36,9,0.17691,0.944444,0.118207,0.233376
validation,drug,legacy_empirical_support,delta_review_lift,36,9,1.274095,0.916667,0.728821,1.959602
validation,drug,legacy_empirical_support,delta_retained_accuracy_gain_vs_residual,36,9,0.037248,0.916667,0.023707,0.049959
validation,drug,legacy_source_domain_support_after_fit,delta_validation_fold_mean_auprc,36,9,0.079059,0.583333,0.014203,0.155661
validation,drug,legacy_source_domain_support_after_fit,delta_error_detection_auprc,36,9,0.071537,0.583333,0.014683,0.136185
validation,drug,legacy_source_domain_support_after_fit,delta_review_lift,36,9,0.408864,0.5,-0.058951,1.005854
validation,drug,legacy_source_domain_support_after_fit,delta_retained_accuracy_gain_vs_residual,36,9,0.009428,0.527778,-0.000873,0.020276
