model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,audit_fit,all,194,1.0,21.0,0.108247,0.0
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,audit_fit,both_seen,129,0.664948,5.0,0.03876,-0.069488
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,audit_fit,both_unseen,8,0.041237,5.0,0.625,0.516753
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,50,0.257732,8.0,0.16,0.051753
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,audit_fit,target_unseen,7,0.036082,3.0,0.428571,0.320324
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,source_train,all,194,1.0,21.0,0.108247,0.0
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,source_train,both_unseen,194,1.0,21.0,0.108247,0.0
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,audit_fit,all,158,1.0,14.0,0.088608,0.0
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,audit_fit,both_seen,100,0.632911,4.0,0.04,-0.048608
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,audit_fit,both_unseen,2,0.012658,2.0,1.0,0.911392
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,53,0.335443,8.0,0.150943,0.062336
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,audit_fit,target_unseen,3,0.018987,0.0,0.0,-0.088608
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,source_train,all,158,1.0,14.0,0.088608,0.0
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,source_train,both_unseen,158,1.0,14.0,0.088608,0.0
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,all,141,1.0,10.0,0.070922,0.0
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,both_seen,87,0.617021,1.0,0.011494,-0.059428
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,both_unseen,1,0.007092,1.0,1.0,0.929078
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,50,0.35461,8.0,0.16,0.089078
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,target_unseen,3,0.021277,0.0,0.0,-0.070922
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,test,source_train,all,141,1.0,10.0,0.070922,0.0
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,test,source_train,both_unseen,141,1.0,10.0,0.070922,0.0
PACE,biosnap,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,all,132,1.0,9.0,0.068182,0.0
PACE,biosnap,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,both_seen,84,0.636364,1.0,0.011905,-0.056277
PACE,biosnap,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,both_unseen,2,0.015152,1.0,0.5,0.431818
PACE,biosnap,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,43,0.325758,7.0,0.162791,0.094609
