model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,deduplicated_universe_n,deduplicated_universe_error_count,deduplicated_universe_error_rate,deduplicated_error_detection_auroc,deduplicated_error_detection_auprc,deduplicated_reviewed_n,deduplicated_review_error_count,deduplicated_review_error_rate,deduplicated_review_lift,deduplicated_review_recall_of_residual_errors,deduplicated_combined_recall_of_candidate_errors,deduplicated_retained_accuracy_after_review,deduplicated_retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,selected_profile,selection_fallback,selection_reason,uncertainty_error_detection_auroc,delta_error_detection_auroc_vs_uncertainty,uncertainty_deduplicated_error_detection_auroc,delta_deduplicated_error_detection_auroc_vs_uncertainty,uncertainty_error_detection_auprc,delta_error_detection_auprc_vs_uncertainty,uncertainty_deduplicated_error_detection_auprc,delta_deduplicated_error_detection_auprc_vs_uncertainty,uncertainty_review_error_rate,delta_review_error_rate_vs_uncertainty,uncertainty_deduplicated_review_error_rate,delta_deduplicated_review_error_rate_vs_uncertainty,uncertainty_review_lift,delta_review_lift_vs_uncertainty,uncertainty_deduplicated_review_lift,delta_deduplicated_review_lift_vs_uncertainty,uncertainty_review_recall_of_residual_errors,delta_review_recall_of_residual_errors_vs_uncertainty,uncertainty_deduplicated_review_recall_of_residual_errors,delta_deduplicated_review_recall_of_residual_errors_vs_uncertainty,uncertainty_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_deduplicated_combined_recall_of_candidate_errors,delta_deduplicated_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_retained_accuracy_after_review,delta_retained_accuracy_after_review_vs_uncertainty,uncertainty_deduplicated_retained_accuracy_after_review,delta_deduplicated_retained_accuracy_after_review_vs_uncertainty,uncertainty_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual_vs_uncertainty,uncertainty_deduplicated_retained_accuracy_gain_vs_residual,delta_deduplicated_retained_accuracy_gain_vs_residual_vs_uncertainty
DrugBAN,human,seed_4,target,base,0.9,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,target,base,0.9,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,target,base,0.9,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,target,base,0.9,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,target,base,0.9,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,target,base,0.9,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.8,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,17,2,15,1.0,0.066666666667,0.785714285714,0.25,0,,,,,,,,15,1.0,0.066666666667,0.785714285714,0.25,0,,,,,,,,2,0.117647058824,uncertainty,True,no_finite_group_cv_candidate,0.785714285714,0.0,0.785714285714,0.0,0.25,0.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,17,2,15,1.0,0.066666666667,0.785714285714,0.25,0,,,,,,,,15,1.0,0.066666666667,0.785714285714,0.25,0,,,,,,,,2,0.117647058824,uncertainty,True,no_finite_group_cv_candidate,0.785714285714,0.0,0.785714285714,0.0,0.25,0.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,17,2,15,1.0,0.066666666667,0.785714285714,0.25,0,,,,,,,,15,1.0,0.066666666667,0.785714285714,0.25,0,,,,,,,,2,0.117647058824,uncertainty,True,no_finite_group_cv_candidate,0.785714285714,0.0,0.785714285714,0.0,0.25,0.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.8,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,17,2,15,1.0,0.066666666667,0.785714285714,0.25,0,,,,,,,,15,1.0,0.066666666667,0.785714285714,0.25,0,,,,,,,,2,0.117647058824,uncertainty,True,no_finite_group_cv_candidate,0.785714285714,0.0,0.785714285714,0.0,0.25,0.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.8,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,17,3,14,1.0,0.071428571429,0.846153846154,0.333333333333,0,,,,,,,,14,1.0,0.071428571429,0.846153846154,0.333333333333,0,,,,,,,,3,0.176470588235,uncertainty,True,no_finite_group_cv_candidate,0.846153846154,0.0,0.846153846154,0.0,0.333333333333,0.0,0.333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.8,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,17,3,14,1.0,0.071428571429,0.846153846154,0.333333333333,0,,,,,,,,14,1.0,0.071428571429,0.846153846154,0.333333333333,0,,,,,,,,3,0.176470588235,uncertainty,True,no_finite_group_cv_candidate,0.846153846154,0.0,0.846153846154,0.0,0.333333333333,0.0,0.333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.8,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,17,3,14,1.0,0.071428571429,0.846153846154,0.333333333333,0,,,,,,,,14,1.0,0.071428571429,0.846153846154,0.333333333333,0,,,,,,,,3,0.176470588235,uncertainty,True,no_finite_group_cv_candidate,0.846153846154,0.0,0.846153846154,0.0,0.333333333333,0.0,0.333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.8,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,17,3,14,1.0,0.071428571429,0.846153846154,0.333333333333,0,,,,,,,,14,1.0,0.071428571429,0.846153846154,0.333333333333,0,,,,,,,,3,0.176470588235,uncertainty,True,no_finite_group_cv_candidate,0.846153846154,0.0,0.846153846154,0.0,0.333333333333,0.0,0.333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.9,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.9,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.9,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.9,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.9,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.9,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.9,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_4,drug,base,0.9,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,6,1,5,0.0,0.0,,,0,,,,,,,,5,0.0,0.0,,,0,,,,,,,,1,0.166666666667,uncertainty,True,no_finite_group_cv_candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,10.0,0.181818181818,0.713333333333,0.367731456384,3,1.0,0.333333333333,1.833333333333,0.1,0.357142857143,0.826923076923,0.008741258741,46,10.0,0.217391304348,0.683333333333,0.38292561469,2,1.0,0.5,2.3,0.1,0.357142857143,0.795454545455,0.012845849802,9,0.147540983607,uncertainty,True,no_finite_group_cv_candidate,0.713333333333,0.0,0.683333333333,0.0,0.367731456384,0.0,0.38292561469,0.0,0.333333333333,0.0,0.5,0.0,1.833333333333,0.0,2.3,0.0,0.1,0.0,0.1,0.0,0.357142857143,0.0,0.357142857143,0.0,0.826923076923,0.0,0.795454545455,0.0,0.008741258741,0.0,0.012845849802,0.0
DrugBAN,human,seed_5,target,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,10.0,0.181818181818,0.713333333333,0.367731456384,6,3.0,0.5,2.75,0.3,0.5,0.857142857143,0.038961038961,46,10.0,0.217391304348,0.683333333333,0.38292561469,5,2.0,0.4,1.84,0.2,0.428571428571,0.80487804878,0.022269353128,12,0.196721311475,uncertainty,True,no_finite_group_cv_candidate,0.713333333333,0.0,0.683333333333,0.0,0.367731456384,0.0,0.38292561469,0.0,0.5,0.0,0.4,0.0,2.75,0.0,1.84,0.0,0.3,0.0,0.2,0.0,0.5,0.0,0.428571428571,0.0,0.857142857143,0.0,0.80487804878,0.0,0.038961038961,0.0,0.022269353128,0.0
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,10.0,0.181818181818,0.713333333333,0.367731456384,11,4.0,0.363636363636,2.0,0.4,0.571428571429,0.863636363636,0.045454545455,46,10.0,0.217391304348,0.683333333333,0.38292561469,9,3.0,0.333333333333,1.533333333333,0.3,0.5,0.810810810811,0.028202115159,17,0.27868852459,uncertainty,True,no_finite_group_cv_candidate,0.713333333333,0.0,0.683333333333,0.0,0.367731456384,0.0,0.38292561469,0.0,0.363636363636,0.0,0.333333333333,0.0,2.0,0.0,1.533333333333,0.0,0.4,0.0,0.3,0.0,0.571428571429,0.0,0.5,0.0,0.863636363636,0.0,0.810810810811,0.0,0.045454545455,0.0,0.028202115159,0.0
DrugBAN,human,seed_5,target,base,0.8,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,10.0,0.181818181818,0.713333333333,0.367731456384,16,6.0,0.375,2.0625,0.6,0.714285714286,0.897435897436,0.079254079254,46,10.0,0.217391304348,0.683333333333,0.38292561469,14,5.0,0.357142857143,1.642857142857,0.5,0.642857142857,0.84375,0.061141304348,22,0.360655737705,uncertainty,True,no_finite_group_cv_candidate,0.713333333333,0.0,0.683333333333,0.0,0.367731456384,0.0,0.38292561469,0.0,0.375,0.0,0.357142857143,0.0,2.0625,0.0,1.642857142857,0.0,0.6,0.0,0.5,0.0,0.714285714286,0.0,0.642857142857,0.0,0.897435897436,0.0,0.84375,0.0,0.079254079254,0.0,0.061141304348,0.0
DrugBAN,human,seed_5,target,base,0.8,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,61,12,49,7.0,0.142857142857,0.65306122449,0.231651138716,2,0.0,0.0,0.0,0.0,0.5,0.851063829787,-0.006079027356,40,7.0,0.175,0.623376623377,0.255102040816,2,0.0,0.0,0.0,0.0,0.5,0.815789473684,-0.009210526316,14,0.229508196721,uncertainty,True,no_finite_group_cv_candidate,0.65306122449,0.0,0.623376623377,0.0,0.231651138716,0.0,0.255102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.851063829787,0.0,0.815789473684,0.0,-0.006079027356,0.0,-0.009210526316,0.0
DrugBAN,human,seed_5,target,base,0.8,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,61,12,49,7.0,0.142857142857,0.65306122449,0.231651138716,5,1.0,0.2,1.4,0.142857142857,0.571428571429,0.863636363636,0.006493506494,40,7.0,0.175,0.623376623377,0.255102040816,4,1.0,0.25,1.428571428571,0.142857142857,0.571428571429,0.833333333333,0.008333333333,17,0.27868852459,uncertainty,True,no_finite_group_cv_candidate,0.65306122449,0.0,0.623376623377,0.0,0.231651138716,0.0,0.255102040816,0.0,0.2,0.0,0.25,0.0,1.4,0.0,1.428571428571,0.0,0.142857142857,0.0,0.142857142857,0.0,0.571428571429,0.0,0.571428571429,0.0,0.863636363636,0.0,0.833333333333,0.0,0.006493506494,0.0,0.008333333333,0.0
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,61,12,49,7.0,0.142857142857,0.65306122449,0.231651138716,10,3.0,0.3,2.1,0.428571428571,0.714285714286,0.897435897436,0.040293040293,40,7.0,0.175,0.623376623377,0.255102040816,8,2.0,0.25,1.428571428571,0.285714285714,0.642857142857,0.84375,0.01875,22,0.360655737705,uncertainty,True,no_finite_group_cv_candidate,0.65306122449,0.0,0.623376623377,0.0,0.231651138716,0.0,0.255102040816,0.0,0.3,0.0,0.25,0.0,2.1,0.0,1.428571428571,0.0,0.428571428571,0.0,0.285714285714,0.0,0.714285714286,0.0,0.642857142857,0.0,0.897435897436,0.0,0.84375,0.0,0.040293040293,0.0,0.01875,0.0
DrugBAN,human,seed_5,target,base,0.8,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,61,12,49,7.0,0.142857142857,0.65306122449,0.231651138716,15,3.0,0.2,1.4,0.428571428571,0.714285714286,0.882352941176,0.025210084034,40,7.0,0.175,0.623376623377,0.255102040816,12,3.0,0.25,1.428571428571,0.428571428571,0.714285714286,0.857142857143,0.032142857143,27,0.44262295082,uncertainty,True,no_finite_group_cv_candidate,0.65306122449,0.0,0.623376623377,0.0,0.231651138716,0.0,0.255102040816,0.0,0.2,0.0,0.25,0.0,1.4,0.0,1.428571428571,0.0,0.428571428571,0.0,0.428571428571,0.0,0.714285714286,0.0,0.714285714286,0.0,0.882352941176,0.0,0.857142857143,0.0,0.025210084034,0.0,0.032142857143,0.0
DrugBAN,human,seed_5,target,base,0.9,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,23,2,21,2.0,0.095238095238,0.763157894737,0.25,1,0.0,0.0,0.0,0.0,0.0,0.9,-0.004761904762,15,2.0,0.133333333333,0.807692307692,0.366666666667,0,,,,,,,,3,0.130434782609,uncertainty,True,no_finite_group_cv_candidate,0.763157894737,0.0,0.807692307692,0.0,0.25,0.0,0.366666666667,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.9,0.0,,,-0.004761904762,0.0,,
DrugBAN,human,seed_5,target,base,0.9,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,23,2,21,2.0,0.095238095238,0.763157894737,0.25,2,0.0,0.0,0.0,0.0,0.0,0.894736842105,-0.010025062657,15,2.0,0.133333333333,0.807692307692,0.366666666667,0,,,,,,,,4,0.173913043478,uncertainty,True,no_finite_group_cv_candidate,0.763157894737,0.0,0.807692307692,0.0,0.25,0.0,0.366666666667,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.894736842105,0.0,,,-0.010025062657,0.0,,
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,23,2,21,2.0,0.095238095238,0.763157894737,0.25,4,1.0,0.25,2.625,0.5,0.5,0.941176470588,0.036414565826,15,2.0,0.133333333333,0.807692307692,0.366666666667,0,,,,,,,,6,0.260869565217,uncertainty,True,no_finite_group_cv_candidate,0.763157894737,0.0,0.807692307692,0.0,0.25,0.0,0.366666666667,0.0,0.25,0.0,,,2.625,0.0,,,0.5,0.0,,,0.5,0.0,,,0.941176470588,0.0,,,0.036414565826,0.0,,
DrugBAN,human,seed_5,target,base,0.9,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,23,2,21,2.0,0.095238095238,0.763157894737,0.25,6,1.0,0.166666666667,1.75,0.5,0.5,0.933333333333,0.028571428571,15,2.0,0.133333333333,0.807692307692,0.366666666667,0,,,,,,,,8,0.347826086957,uncertainty,True,no_finite_group_cv_candidate,0.763157894737,0.0,0.807692307692,0.0,0.25,0.0,0.366666666667,0.0,0.166666666667,0.0,,,1.75,0.0,,,0.5,0.0,,,0.5,0.0,,,0.933333333333,0.0,,,0.028571428571,0.0,,
DrugBAN,human,seed_5,target,base,0.9,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,23,5,18,2.0,0.111111111111,0.90625,0.7,0,,,,,,,,13,2.0,0.153846153846,0.954545454545,0.833333333333,0,,,,,,,,5,0.217391304348,uncertainty,True,no_finite_group_cv_candidate,0.90625,0.0,0.954545454545,0.0,0.7,0.0,0.833333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.9,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,23,5,18,2.0,0.111111111111,0.90625,0.7,0,,,,,,,,13,2.0,0.153846153846,0.954545454545,0.833333333333,0,,,,,,,,5,0.217391304348,uncertainty,True,no_finite_group_cv_candidate,0.90625,0.0,0.954545454545,0.0,0.7,0.0,0.833333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,23,5,18,2.0,0.111111111111,0.90625,0.7,0,,,,,,,,13,2.0,0.153846153846,0.954545454545,0.833333333333,0,,,,,,,,5,0.217391304348,uncertainty,True,no_finite_group_cv_candidate,0.90625,0.0,0.954545454545,0.0,0.7,0.0,0.833333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,target,base,0.9,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,23,5,18,2.0,0.111111111111,0.90625,0.7,0,,,,,,,,13,2.0,0.153846153846,0.954545454545,0.833333333333,0,,,,,,,,5,0.217391304348,uncertainty,True,no_finite_group_cv_candidate,0.90625,0.0,0.954545454545,0.0,0.7,0.0,0.833333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
