model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
DrugBAN,human,seed_5,drug,base,test,general_target_joint_support,,0.052344577247,0.25,0.011363636364
DrugBAN,human,seed_5,drug,base,test,legacy_empirical_support,,0.278734800162,0.6,0.024184149184
DrugBAN,human,seed_5,drug,base,test,legacy_source_domain_support_after_fit,,0.287662317841,0.85,0.035547785548
DrugBAN,human,seed_5,drug,base,test,legacy_support_after_native,,0.115141922415,0.25,0.011363636364
DrugBAN,human,seed_5,drug,base,test,native_source_domain_support,,0.16628216195,0.0,0.0
DrugBAN,human,seed_5,drug,base,test,native_source_domain_support_after_fit,,0.175597055577,0.6,0.024184149184
DrugBAN,human,seed_5,drug,base,test,native_support_after_legacy,,0.003076660151,0.0,0.0
DrugBAN,human,seed_5,drug,base,test,prior,,0.040721723534,-0.95,-0.037004662005
DrugBAN,human,seed_5,drug,base,test,prior_after_empirical_support,,-0.073420597552,-0.45,-0.014277389277
DrugBAN,human,seed_5,drug,base,test,source_domain_support,,0.204562094878,-0.35,-0.012820512821
DrugBAN,human,seed_5,drug,base,test,target_sequence_support,,0.177028055299,1.1,0.046911421911
DrugBAN,human,seed_5,drug,base,validation,combined_empirical_support,,,,
DrugBAN,human,seed_5,drug,base,validation,empirical_support,,,,
DrugBAN,human,seed_5,drug,base,validation,empirical_support_after_prior,,,,
DrugBAN,human,seed_5,drug,base,validation,fit_support,,,,
DrugBAN,human,seed_5,drug,base,validation,fit_support_after_legacy_source_domain,,,,
DrugBAN,human,seed_5,drug,base,validation,fit_support_after_native_source_domain,,,,
DrugBAN,human,seed_5,drug,base,validation,general_target_joint_support,,,,
DrugBAN,human,seed_5,drug,base,validation,legacy_empirical_support,,,,
DrugBAN,human,seed_5,drug,base,validation,legacy_source_domain_support_after_fit,,,,
DrugBAN,human,seed_5,drug,base,validation,legacy_support_after_native,,,,
DrugBAN,human,seed_5,drug,base,validation,native_source_domain_support,,,,
DrugBAN,human,seed_5,drug,base,validation,native_source_domain_support_after_fit,,,,
DrugBAN,human,seed_5,drug,base,validation,native_support_after_legacy,,,,
DrugBAN,human,seed_5,drug,base,validation,prior,,,,
DrugBAN,human,seed_5,drug,base,validation,prior_after_empirical_support,,,,
DrugBAN,human,seed_5,drug,base,validation,source_domain_support,,,,
DrugBAN,human,seed_5,drug,base,validation,target_sequence_support,,,,
DrugBAN,human,seed_5,target,base,test,combined_empirical_support,,0.362304083353,0.95,0.037004662005
DrugBAN,human,seed_5,target,base,test,empirical_support,,0.20258908873,0.6,0.024184149184
DrugBAN,human,seed_5,target,base,test,empirical_support_after_prior,,0.076414079084,0.85,0.035547785548
DrugBAN,human,seed_5,target,base,test,fit_support,,0.024970132973,-0.35,-0.012820512821
DrugBAN,human,seed_5,target,base,test,fit_support_after_legacy_source_domain,,0.069529711015,1.3,0.049825174825
DrugBAN,human,seed_5,target,base,test,fit_support_after_native_source_domain,,0.060798089171,0.35,0.012820512821
DrugBAN,human,seed_5,target,base,test,general_target_joint_support,,0.000439922123,-0.35,-0.012820512821
DrugBAN,human,seed_5,target,base,test,legacy_empirical_support,,0.263837512821,0.95,0.037004662005
DrugBAN,human,seed_5,target,base,test,legacy_source_domain_support_after_fit,,0.238867379847,1.3,0.049825174825
DrugBAN,human,seed_5,target,base,test,legacy_support_after_native,,0.159714994623,0.35,0.012820512821
DrugBAN,human,seed_5,target,base,test,native_source_domain_support,,0.141790999559,0.25,0.011363636364
DrugBAN,human,seed_5,target,base,test,native_source_domain_support_after_fit,,0.177618955757,0.95,0.037004662005
DrugBAN,human,seed_5,target,base,test,native_support_after_legacy,,0.098466570532,0.0,0.0
DrugBAN,human,seed_5,target,base,test,prior,,0.002004376653,-1.2,-0.048368298368
DrugBAN,human,seed_5,target,base,test,prior_after_empirical_support,,-0.124170632994,-0.95,-0.037004662005
DrugBAN,human,seed_5,target,base,test,source_domain_support,,0.194307801806,-0.35,-0.012820512821
DrugBAN,human,seed_5,target,base,test,target_sequence_support,,0.165251656308,0.85,0.035547785548
DrugBAN,human,seed_5,target,base,validation,combined_empirical_support,,,,
DrugBAN,human,seed_5,target,base,validation,empirical_support,,,,
DrugBAN,human,seed_5,target,base,validation,empirical_support_after_prior,,,,
DrugBAN,human,seed_5,target,base,validation,fit_support,,,,
