model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,added_component,baseline_profile,augmented_profile,baseline_model_status,augmented_model_status,baseline_validation_fold_mean_auprc,augmented_validation_fold_mean_auprc,delta_validation_fold_mean_auprc,baseline_error_detection_auroc,augmented_error_detection_auroc,delta_error_detection_auroc,baseline_error_detection_auprc,augmented_error_detection_auprc,delta_error_detection_auprc,baseline_review_error_rate,augmented_review_error_rate,delta_review_error_rate,baseline_review_lift,augmented_review_lift,delta_review_lift,baseline_review_recall_of_residual_errors,augmented_review_recall_of_residual_errors,delta_review_recall_of_residual_errors,baseline_combined_recall_of_candidate_errors,augmented_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors,baseline_retained_accuracy_after_review,augmented_retained_accuracy_after_review,delta_retained_accuracy_after_review,baseline_retained_accuracy_gain_vs_residual,augmented_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual,baseline_deduplicated_error_detection_auroc,augmented_deduplicated_error_detection_auroc,delta_deduplicated_error_detection_auroc,baseline_deduplicated_error_detection_auprc,augmented_deduplicated_error_detection_auprc,delta_deduplicated_error_detection_auprc,baseline_deduplicated_review_error_rate,augmented_deduplicated_review_error_rate,delta_deduplicated_review_error_rate,baseline_deduplicated_review_lift,augmented_deduplicated_review_lift,delta_deduplicated_review_lift,baseline_deduplicated_review_recall_of_residual_errors,augmented_deduplicated_review_recall_of_residual_errors,delta_deduplicated_review_recall_of_residual_errors,baseline_deduplicated_combined_recall_of_candidate_errors,augmented_deduplicated_combined_recall_of_candidate_errors,delta_deduplicated_combined_recall_of_candidate_errors,baseline_deduplicated_retained_accuracy_after_review,augmented_deduplicated_retained_accuracy_after_review,delta_deduplicated_retained_accuracy_after_review,baseline_deduplicated_retained_accuracy_gain_vs_residual,augmented_deduplicated_retained_accuracy_gain_vs_residual,delta_deduplicated_retained_accuracy_gain_vs_residual
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,validation,native_support_after_legacy,legacy_support,combined_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,validation,legacy_support_after_native,uncertainty_support,combined_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,validation,fit_support,uncertainty,fit_support,group_cv_unavailable,group_cv_unavailable,,,,0.68253968254,,,0.220538720539,,,0.0,,,0.0,,,0.0,,,0.0,,,0.842105263158,,,-0.032894736842,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,validation,source_domain_support,uncertainty,source_domain_support,group_cv_unavailable,group_cv_unavailable,,,,0.68253968254,,,0.220538720539,,,0.0,,,0.0,,,0.0,,,0.0,,,0.842105263158,,,-0.032894736842,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,validation,native_source_domain_support,uncertainty,native_source_domain_support,group_cv_unavailable,group_cv_unavailable,,,,0.68253968254,,,0.220538720539,,,0.0,,,0.0,,,0.0,,,0.0,,,0.842105263158,,,-0.032894736842,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,validation,target_sequence_support,uncertainty_support,target_sequence_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,validation,general_target_joint_support,uncertainty_support,general_target_joint_support,group_cv_unavailable,group_cv_unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,validation,legacy_empirical_support,uncertainty,legacy_support,group_cv_unavailable,group_cv_unavailable,,,,0.68253968254,,,0.220538720539,,,0.0,,,0.0,,,0.0,,,0.0,,,0.842105263158,,,-0.032894736842,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,validation,combined_empirical_support,uncertainty,combined_support,group_cv_unavailable,group_cv_unavailable,,,,0.68253968254,,,0.220538720539,,,0.0,,,0.0,,,0.0,,,0.0,,,0.842105263158,,,-0.032894736842,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,prior,uncertainty,uncertainty_prior,complete,complete,,,,0.65306122449,0.557823129252,-0.095238095238,0.231651138716,0.293874822656,0.06222368394,0.3,0.1,-0.2,2.1,0.7,-1.4,0.428571428571,0.142857142857,-0.285714285714,0.714285714286,0.571428571429,-0.142857142857,0.897435897436,0.846153846154,-0.051282051282,0.040293040293,-0.010989010989,-0.051282051282,0.623376623377,0.549783549784,-0.073593073593,0.255102040816,0.32379485835,0.068692817534,0.25,0.125,-0.125,1.428571428571,0.714285714286,-0.714285714286,0.285714285714,0.142857142857,-0.142857142857,0.642857142857,0.571428571429,-0.071428571429,0.84375,0.8125,-0.03125,0.01875,-0.0125,-0.03125
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,empirical_support,uncertainty,uncertainty_support,complete,complete,,,,0.65306122449,0.765306122449,0.112244897959,0.231651138716,0.415344706463,0.183693567747,0.3,0.4,0.1,2.1,2.8,0.7,0.428571428571,0.571428571429,0.142857142857,0.714285714286,0.785714285714,0.071428571429,0.897435897436,0.923076923077,0.025641025641,0.040293040293,0.065934065934,0.025641025641,0.623376623377,0.701298701299,0.077922077922,0.255102040816,0.415344706463,0.160242665647,0.25,0.375,0.125,1.428571428571,2.142857142857,0.714285714286,0.285714285714,0.428571428571,0.142857142857,0.642857142857,0.714285714286,0.071428571429,0.84375,0.875,0.03125,0.01875,0.05,0.03125
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,complete,complete,,,,0.557823129252,0.704081632653,0.146258503401,0.293874822656,0.264390199858,-0.029484622798,0.1,0.2,0.1,0.7,1.4,0.7,0.142857142857,0.285714285714,0.142857142857,0.571428571429,0.642857142857,0.071428571429,0.846153846154,0.871794871795,0.025641025641,-0.010989010989,0.014652014652,0.025641025641,0.549783549784,0.640692640693,0.090909090909,0.32379485835,0.270562770563,-0.053232087787,0.125,0.25,0.125,0.714285714286,1.428571428571,0.714285714286,0.142857142857,0.285714285714,0.142857142857,0.571428571429,0.642857142857,0.071428571429,0.8125,0.84375,0.03125,-0.0125,0.01875,0.03125
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,complete,complete,,,,0.765306122449,0.704081632653,-0.061224489796,0.415344706463,0.264390199858,-0.150954506605,0.4,0.2,-0.2,2.8,1.4,-1.4,0.571428571429,0.285714285714,-0.285714285714,0.785714285714,0.642857142857,-0.142857142857,0.923076923077,0.871794871795,-0.051282051282,0.065934065934,0.014652014652,-0.051282051282,0.701298701299,0.640692640693,-0.060606060606,0.415344706463,0.270562770563,-0.1447819359,0.375,0.25,-0.125,2.142857142857,1.428571428571,-0.714285714286,0.428571428571,0.285714285714,-0.142857142857,0.714285714286,0.642857142857,-0.071428571429,0.875,0.84375,-0.03125,0.05,0.01875,-0.03125
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,legacy_source_domain_support_after_fit,fit_support,legacy_support,complete,complete,,,,0.768707482993,0.884353741497,0.115646258503,0.301451247166,0.596794475366,0.2953432282,0.3,0.4,0.1,2.1,2.8,0.7,0.428571428571,0.571428571429,0.142857142857,0.714285714286,0.785714285714,0.071428571429,0.897435897436,0.923076923077,0.025641025641,0.040293040293,0.065934065934,0.025641025641,0.709956709957,0.874458874459,0.164502164502,0.303117913832,0.623273551845,0.320155638013,0.25,0.5,0.25,1.428571428571,2.857142857143,1.428571428571,0.285714285714,0.571428571429,0.285714285714,0.642857142857,0.785714285714,0.142857142857,0.84375,0.90625,0.0625,0.01875,0.08125,0.0625
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,complete,complete,,,,0.758503401361,0.884353741497,0.125850340136,0.486652236652,0.596794475366,0.110142238714,0.2,0.4,0.2,1.4,2.8,1.4,0.285714285714,0.571428571429,0.285714285714,0.642857142857,0.785714285714,0.142857142857,0.871794871795,0.923076923077,0.051282051282,0.014652014652,0.065934065934,0.051282051282,0.74025974026,0.874458874459,0.134199134199,0.507730364873,0.623273551845,0.115543186972,0.25,0.5,0.25,1.428571428571,2.857142857143,1.428571428571,0.285714285714,0.571428571429,0.285714285714,0.642857142857,0.785714285714,0.142857142857,0.84375,0.90625,0.0625,0.01875,0.08125,0.0625
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,native_source_domain_support_after_fit,fit_support,uncertainty_support,complete,complete,,,,0.768707482993,0.765306122449,-0.003401360544,0.301451247166,0.415344706463,0.113893459298,0.3,0.4,0.1,2.1,2.8,0.7,0.428571428571,0.571428571429,0.142857142857,0.714285714286,0.785714285714,0.071428571429,0.897435897436,0.923076923077,0.025641025641,0.040293040293,0.065934065934,0.025641025641,0.709956709957,0.701298701299,-0.008658008658,0.303117913832,0.415344706463,0.112226792631,0.25,0.375,0.125,1.428571428571,2.142857142857,0.714285714286,0.285714285714,0.428571428571,0.142857142857,0.642857142857,0.714285714286,0.071428571429,0.84375,0.875,0.03125,0.01875,0.05,0.03125
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,fit_support_after_native_source_domain,native_source_domain_support,uncertainty_support,complete,complete,,,,0.622448979592,0.765306122449,0.142857142857,0.391372912801,0.415344706463,0.023971793662,0.3,0.4,0.1,2.1,2.8,0.7,0.428571428571,0.571428571429,0.142857142857,0.714285714286,0.785714285714,0.071428571429,0.897435897436,0.923076923077,0.025641025641,0.040293040293,0.065934065934,0.025641025641,0.575757575758,0.701298701299,0.125541125541,0.402182539683,0.415344706463,0.013162166781,0.25,0.375,0.125,1.428571428571,2.142857142857,0.714285714286,0.285714285714,0.428571428571,0.142857142857,0.642857142857,0.714285714286,0.071428571429,0.84375,0.875,0.03125,0.01875,0.05,0.03125
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,native_support_after_legacy,legacy_support,combined_support,complete,complete,,,,0.884353741497,0.897959183673,0.013605442177,0.596794475366,0.570551670552,-0.026242804814,0.4,0.4,0.0,2.8,2.8,0.0,0.571428571429,0.571428571429,0.0,0.785714285714,0.785714285714,0.0,0.923076923077,0.923076923077,0.0,0.065934065934,0.065934065934,0.0,0.874458874459,0.87012987013,-0.004329004329,0.623273551845,0.570551670552,-0.052721881293,0.5,0.375,-0.125,2.857142857143,2.142857142857,-0.714285714286,0.571428571429,0.428571428571,-0.142857142857,0.785714285714,0.714285714286,-0.071428571429,0.90625,0.875,-0.03125,0.08125,0.05,-0.03125
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,legacy_support_after_native,uncertainty_support,combined_support,complete,complete,,,,0.765306122449,0.897959183673,0.132653061224,0.415344706463,0.570551670552,0.155206964089,0.4,0.4,0.0,2.8,2.8,0.0,0.571428571429,0.571428571429,0.0,0.785714285714,0.785714285714,0.0,0.923076923077,0.923076923077,0.0,0.065934065934,0.065934065934,0.0,0.701298701299,0.87012987013,0.168831168831,0.415344706463,0.570551670552,0.155206964089,0.375,0.375,0.0,2.142857142857,2.142857142857,0.0,0.428571428571,0.428571428571,0.0,0.714285714286,0.714285714286,0.0,0.875,0.875,0.0,0.05,0.05,0.0
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,fit_support,uncertainty,fit_support,complete,complete,,,,0.65306122449,0.768707482993,0.115646258503,0.231651138716,0.301451247166,0.069800108449,0.3,0.3,0.0,2.1,2.1,0.0,0.428571428571,0.428571428571,0.0,0.714285714286,0.714285714286,0.0,0.897435897436,0.897435897436,0.0,0.040293040293,0.040293040293,0.0,0.623376623377,0.709956709957,0.08658008658,0.255102040816,0.303117913832,0.048015873016,0.25,0.25,0.0,1.428571428571,1.428571428571,0.0,0.285714285714,0.285714285714,0.0,0.642857142857,0.642857142857,0.0,0.84375,0.84375,0.0,0.01875,0.01875,0.0
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,source_domain_support,uncertainty,source_domain_support,complete,complete,,,,0.65306122449,0.758503401361,0.105442176871,0.231651138716,0.486652236652,0.255001097936,0.3,0.2,-0.1,2.1,1.4,-0.7,0.428571428571,0.285714285714,-0.142857142857,0.714285714286,0.642857142857,-0.071428571429,0.897435897436,0.871794871795,-0.025641025641,0.040293040293,0.014652014652,-0.025641025641,0.623376623377,0.74025974026,0.116883116883,0.255102040816,0.507730364873,0.252628324057,0.25,0.25,0.0,1.428571428571,1.428571428571,0.0,0.285714285714,0.285714285714,0.0,0.642857142857,0.642857142857,0.0,0.84375,0.84375,0.0,0.01875,0.01875,0.0
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,native_source_domain_support,uncertainty,native_source_domain_support,complete,complete,,,,0.65306122449,0.622448979592,-0.030612244898,0.231651138716,0.391372912801,0.159721774085,0.3,0.3,0.0,2.1,2.1,0.0,0.428571428571,0.428571428571,0.0,0.714285714286,0.714285714286,0.0,0.897435897436,0.897435897436,0.0,0.040293040293,0.040293040293,0.0,0.623376623377,0.575757575758,-0.047619047619,0.255102040816,0.402182539683,0.147080498866,0.25,0.25,0.0,1.428571428571,1.428571428571,0.0,0.285714285714,0.285714285714,0.0,0.642857142857,0.642857142857,0.0,0.84375,0.84375,0.0,0.01875,0.01875,0.0
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,target_sequence_support,uncertainty_support,target_sequence_support,complete,complete,,,,0.765306122449,0.91156462585,0.146258503401,0.415344706463,0.644078540507,0.228733834044,0.4,0.5,0.1,2.8,3.5,0.7,0.571428571429,0.714285714286,0.142857142857,0.785714285714,0.857142857143,0.071428571429,0.923076923077,0.948717948718,0.025641025641,0.065934065934,0.091575091575,0.025641025641,0.701298701299,0.887445887446,0.186147186147,0.415344706463,0.644078540507,0.228733834044,0.375,0.625,0.25,2.142857142857,3.571428571429,1.428571428571,0.428571428571,0.714285714286,0.285714285714,0.714285714286,0.857142857143,0.142857142857,0.875,0.9375,0.0625,0.05,0.1125,0.0625
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,general_target_joint_support,uncertainty_support,general_target_joint_support,complete,complete,,,,0.765306122449,0.80612244898,0.040816326531,0.415344706463,0.499628191358,0.084283484894,0.4,0.4,0.0,2.8,2.8,0.0,0.571428571429,0.571428571429,0.0,0.785714285714,0.785714285714,0.0,0.923076923077,0.923076923077,0.0,0.065934065934,0.065934065934,0.0,0.701298701299,0.753246753247,0.051948051948,0.415344706463,0.499628191358,0.084283484894,0.375,0.375,0.0,2.142857142857,2.142857142857,0.0,0.428571428571,0.428571428571,0.0,0.714285714286,0.714285714286,0.0,0.875,0.875,0.0,0.05,0.05,0.0
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,legacy_empirical_support,uncertainty,legacy_support,complete,complete,,,,0.65306122449,0.884353741497,0.231292517007,0.231651138716,0.596794475366,0.36514333665,0.3,0.4,0.1,2.1,2.8,0.7,0.428571428571,0.571428571429,0.142857142857,0.714285714286,0.785714285714,0.071428571429,0.897435897436,0.923076923077,0.025641025641,0.040293040293,0.065934065934,0.025641025641,0.623376623377,0.874458874459,0.251082251082,0.255102040816,0.623273551845,0.368171511029,0.25,0.5,0.25,1.428571428571,2.857142857143,1.428571428571,0.285714285714,0.571428571429,0.285714285714,0.642857142857,0.785714285714,0.142857142857,0.84375,0.90625,0.0625,0.01875,0.08125,0.0625
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,combined_empirical_support,uncertainty,combined_support,complete,complete,,,,0.65306122449,0.897959183673,0.244897959184,0.231651138716,0.570551670552,0.338900531835,0.3,0.4,0.1,2.1,2.8,0.7,0.428571428571,0.571428571429,0.142857142857,0.714285714286,0.785714285714,0.071428571429,0.897435897436,0.923076923077,0.025641025641,0.040293040293,0.065934065934,0.025641025641,0.623376623377,0.87012987013,0.246753246753,0.255102040816,0.570551670552,0.315449629735,0.25,0.375,0.125,1.428571428571,2.142857142857,0.714285714286,0.285714285714,0.428571428571,0.142857142857,0.642857142857,0.714285714286,0.071428571429,0.84375,0.875,0.03125,0.01875,0.05,0.03125
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,prior,uncertainty,uncertainty_prior,group_cv_unavailable,insufficient_residual_n,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,empirical_support,uncertainty,uncertainty_support,group_cv_unavailable,insufficient_residual_n,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,legacy_source_domain_support_after_fit,fit_support,legacy_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,native_source_domain_support_after_fit,fit_support,uncertainty_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,fit_support_after_native_source_domain,native_source_domain_support,uncertainty_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,native_support_after_legacy,legacy_support,combined_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,legacy_support_after_native,uncertainty_support,combined_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,fit_support,uncertainty,fit_support,group_cv_unavailable,insufficient_residual_n,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,source_domain_support,uncertainty,source_domain_support,group_cv_unavailable,insufficient_residual_n,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,native_source_domain_support,uncertainty,native_source_domain_support,group_cv_unavailable,insufficient_residual_n,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,target_sequence_support,uncertainty_support,target_sequence_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,general_target_joint_support,uncertainty_support,general_target_joint_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,legacy_empirical_support,uncertainty,legacy_support,group_cv_unavailable,insufficient_residual_n,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,validation,combined_empirical_support,uncertainty,combined_support,group_cv_unavailable,insufficient_residual_n,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,prior,uncertainty,uncertainty_prior,complete,insufficient_residual_n,,,,0.763157894737,,,0.25,,,0.25,,,2.625,,,0.5,,,0.5,,,0.941176470588,,,0.036414565826,,,0.807692307692,,,0.366666666667,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,empirical_support,uncertainty,uncertainty_support,complete,insufficient_residual_n,,,,0.763157894737,,,0.25,,,0.25,,,2.625,,,0.5,,,0.5,,,0.941176470588,,,0.036414565826,,,0.807692307692,,,0.366666666667,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,legacy_source_domain_support_after_fit,fit_support,legacy_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,native_source_domain_support_after_fit,fit_support,uncertainty_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,fit_support_after_native_source_domain,native_source_domain_support,uncertainty_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,native_support_after_legacy,legacy_support,combined_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,legacy_support_after_native,uncertainty_support,combined_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,fit_support,uncertainty,fit_support,complete,insufficient_residual_n,,,,0.763157894737,,,0.25,,,0.25,,,2.625,,,0.5,,,0.5,,,0.941176470588,,,0.036414565826,,,0.807692307692,,,0.366666666667,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,source_domain_support,uncertainty,source_domain_support,complete,insufficient_residual_n,,,,0.763157894737,,,0.25,,,0.25,,,2.625,,,0.5,,,0.5,,,0.941176470588,,,0.036414565826,,,0.807692307692,,,0.366666666667,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,native_source_domain_support,uncertainty,native_source_domain_support,complete,insufficient_residual_n,,,,0.763157894737,,,0.25,,,0.25,,,2.625,,,0.5,,,0.5,,,0.941176470588,,,0.036414565826,,,0.807692307692,,,0.366666666667,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,target_sequence_support,uncertainty_support,target_sequence_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,general_target_joint_support,uncertainty_support,general_target_joint_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,legacy_empirical_support,uncertainty,legacy_support,complete,insufficient_residual_n,,,,0.763157894737,,,0.25,,,0.25,,,2.625,,,0.5,,,0.5,,,0.941176470588,,,0.036414565826,,,0.807692307692,,,0.366666666667,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,combined_empirical_support,uncertainty,combined_support,complete,insufficient_residual_n,,,,0.763157894737,,,0.25,,,0.25,,,2.625,,,0.5,,,0.5,,,0.941176470588,,,0.036414565826,,,0.807692307692,,,0.366666666667,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,validation,prior,uncertainty,uncertainty_prior,single_residual_class,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,validation,empirical_support,uncertainty,uncertainty_support,single_residual_class,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,validation,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,validation,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,validation,legacy_source_domain_support_after_fit,fit_support,legacy_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,validation,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,validation,native_source_domain_support_after_fit,fit_support,uncertainty_support,insufficient_residual_n,insufficient_residual_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
