model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,audit_fit,target_unseen,9,0.163636363636,0.0,0.0,-0.181818181818
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,source_train,all,55,1.0,10.0,0.181818181818,0.0
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,test,source_train,both_unseen,55,1.0,10.0,0.181818181818,0.0
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,all,49,1.0,7.0,0.142857142857,0.0
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,both_seen,9,0.183673469388,0.0,0.0,-0.142857142857
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,both_unseen,25,0.510204081633,6.0,0.24,0.097142857143
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,8,0.163265306122,1.0,0.125,-0.017857142857
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,test,audit_fit,target_unseen,7,0.142857142857,0.0,0.0,-0.142857142857
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,test,source_train,all,49,1.0,7.0,0.142857142857,0.0
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,test,source_train,both_unseen,49,1.0,7.0,0.142857142857,0.0
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,all,21,1.0,2.0,0.095238095238,0.0
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,both_seen,5,0.238095238095,0.0,0.0,-0.095238095238
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,both_unseen,10,0.47619047619,2.0,0.2,0.104761904762
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,2,0.095238095238,0.0,0.0,-0.095238095238
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,test,audit_fit,target_unseen,4,0.190476190476,0.0,0.0,-0.095238095238
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,test,source_train,all,21,1.0,2.0,0.095238095238,0.0
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,test,source_train,both_unseen,21,1.0,2.0,0.095238095238,0.0
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,all,18,1.0,2.0,0.111111111111,0.0
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,both_seen,4,0.222222222222,0.0,0.0,-0.111111111111
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,both_unseen,8,0.444444444444,2.0,0.25,0.138888888889
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,2,0.111111111111,0.0,0.0,-0.111111111111
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,test,audit_fit,target_unseen,4,0.222222222222,0.0,0.0,-0.111111111111
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,test,source_train,all,18,1.0,2.0,0.111111111111,0.0
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,test,source_train,both_unseen,18,1.0,2.0,0.111111111111,0.0
DrugBAN,human,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,all,55,1.0,10.0,0.181818181818,0.0
DrugBAN,human,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,both_seen,10,0.181818181818,0.0,0.0,-0.181818181818
DrugBAN,human,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,both_unseen,27,0.490909090909,8.0,0.296296296296,0.114478114478
DrugBAN,human,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,9,0.163636363636,2.0,0.222222222222,0.040404040404
DrugBAN,human,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,target_unseen,9,0.163636363636,0.0,0.0,-0.181818181818
DrugBAN,human,seed_5,drug,base,0.8,0.1,0.2,test,source_train,all,55,1.0,10.0,0.181818181818,0.0
DrugBAN,human,seed_5,drug,base,0.8,0.1,0.2,test,source_train,both_unseen,55,1.0,10.0,0.181818181818,0.0
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,all,49,1.0,7.0,0.142857142857,0.0
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,both_seen,10,0.204081632653,0.0,0.0,-0.142857142857
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,both_unseen,23,0.469387755102,6.0,0.260869565217,0.11801242236
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,8,0.163265306122,1.0,0.125,-0.017857142857
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,target_unseen,8,0.163265306122,0.0,0.0,-0.142857142857
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,source_train,all,49,1.0,7.0,0.142857142857,0.0
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,test,source_train,both_unseen,49,1.0,7.0,0.142857142857,0.0
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,all,21,1.0,2.0,0.095238095238,0.0
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,both_seen,6,0.285714285714,0.0,0.0,-0.095238095238
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,both_unseen,9,0.428571428571,2.0,0.222222222222,0.126984126984
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,2,0.095238095238,0.0,0.0,-0.095238095238
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,target_unseen,4,0.190476190476,0.0,0.0,-0.095238095238
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,test,source_train,all,21,1.0,2.0,0.095238095238,0.0
