model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,validation,residual,calibrated,534,45.0,0.084269662921,0.122605095687,0.079534205439,0.039801198257
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,test,candidate,raw,185,20.0,0.108108108108,0.012232891818,0.104334957379,0.09587521629
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,test,candidate,calibrated,185,20.0,0.108108108108,0.131565258357,0.09469236961,0.031375113761
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,test,deferred,raw,37,9.0,0.243243243243,0.034824923291,0.227905400679,0.208418319952
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,test,deferred,calibrated,37,9.0,0.243243243243,0.193253654221,0.18721298691,0.049989589022
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,test,residual,raw,148,11.0,0.074324324324,0.00658488395,0.073442346554,0.067739440375
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,test,residual,calibrated,148,11.0,0.074324324324,0.116143159391,0.071562215285,0.041818835067
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,validation,candidate,raw,812,107.0,0.131773399015,0.023566239187,0.122874534718,0.108207159827
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,validation,candidate,calibrated,812,107.0,0.131773399015,0.153199278053,0.110527195694,0.021425879039
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,validation,deferred,raw,81,26.0,0.320987654321,0.082810911377,0.272435167793,0.238176742944
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,validation,deferred,calibrated,81,26.0,0.320987654321,0.243831092291,0.222468409638,0.07715656203
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,validation,residual,raw,731,81.0,0.110807113543,0.017001508069,0.106302152668,0.093805605474
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,validation,residual,calibrated,731,81.0,0.110807113543,0.143156628322,0.09812331289,0.032349514779
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,test,candidate,raw,224,27.0,0.120535714286,0.022536074604,0.114000950215,0.097999639682
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,test,candidate,calibrated,224,27.0,0.120535714286,0.149258967038,0.10445108868,0.028723252753
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,test,deferred,raw,22,4.0,0.181818181818,0.082310384113,0.160687637682,0.099507797706
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,test,deferred,calibrated,22,4.0,0.181818181818,0.242599464703,0.153984110572,0.060781282885
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,test,residual,raw,202,23.0,0.113861386139,0.016026001291,0.108916261481,0.097835384847
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,test,residual,calibrated,202,23.0,0.113861386139,0.139093170263,0.099056403128,0.025231784124
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,candidate,raw,812,107.0,0.131773399015,0.023566239187,0.122874534718,0.108207159827
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,candidate,calibrated,812,107.0,0.131773399015,0.153199278053,0.110527195694,0.021425879039
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,deferred,raw,162,40.0,0.246913580247,0.070041480633,0.214651408253,0.176872099614
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,deferred,calibrated,162,40.0,0.246913580247,0.231919172988,0.184187471505,0.014994407259
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,residual,raw,650,67.0,0.103076923077,0.011983179012,0.10000091393,0.091093744065
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,residual,calibrated,650,67.0,0.103076923077,0.133579858085,0.092168788491,0.030502935008
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,candidate,raw,224,27.0,0.120535714286,0.022536074604,0.114000950215,0.097999639682
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,candidate,calibrated,224,27.0,0.120535714286,0.149258967038,0.10445108868,0.028723252753
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,deferred,raw,45,8.0,0.177777777778,0.068121173582,0.158890811064,0.109656604196
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,deferred,calibrated,45,8.0,0.177777777778,0.230047214045,0.149310083191,0.052269436268
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,residual,raw,179,19.0,0.106145251397,0.01107613352,0.102715789667,0.095069117876
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,residual,calibrated,179,19.0,0.106145251397,0.128949072539,0.093173687826,0.033866395851
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,candidate,raw,667,69.0,0.103448275862,0.012861732825,0.100224656505,0.090586543037
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,candidate,calibrated,667,69.0,0.103448275862,0.135534362222,0.092679344132,0.03208608636
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,deferred,raw,67,12.0,0.179104477612,0.040881443718,0.166968949535,0.138223033894
