model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,selected_profile,selection_fallback,selection_reason,uncertainty_error_detection_auroc,delta_error_detection_auroc_vs_uncertainty,uncertainty_error_detection_auprc,delta_error_detection_auprc_vs_uncertainty,uncertainty_review_error_rate,delta_review_error_rate_vs_uncertainty,uncertainty_review_lift,delta_review_lift_vs_uncertainty,uncertainty_review_recall_of_residual_errors,delta_review_recall_of_residual_errors_vs_uncertainty,uncertainty_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_retained_accuracy_after_review,delta_retained_accuracy_after_review_vs_uncertainty,uncertainty_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual_vs_uncertainty
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,263,53,210,82.0,0.390476190476,0.67959222561,0.506288328042,10,4.0,0.4,1.024390243902,0.048780487805,0.290909090909,0.61,0.000476190476,63,0.239543726236,prior,False,one_standard_error,0.653772865854,0.025819359756,0.505617855763,0.00067047228,0.4,0.0,1.024390243902,0.0,0.048780487805,0.0,0.290909090909,0.0,0.61,0.0,0.000476190476,0.0
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,263,53,210,82.0,0.390476190476,0.67959222561,0.506288328042,21,9.0,0.428571428571,1.09756097561,0.109756097561,0.336363636364,0.613756613757,0.004232804233,74,0.281368821293,prior,False,one_standard_error,0.653772865854,0.025819359756,0.505617855763,0.00067047228,0.52380952381,-0.095238095238,1.341463414634,-0.243902439024,0.134146341463,-0.024390243902,0.354545454545,-0.018181818182,0.624338624339,-0.010582010582,0.014814814815,-0.010582010582
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,263,53,210,82.0,0.390476190476,0.67959222561,0.506288328042,42,21.0,0.5,1.280487804878,0.256097560976,0.445454545455,0.636904761905,0.027380952381,95,0.361216730038,prior,False,one_standard_error,0.653772865854,0.025819359756,0.505617855763,0.00067047228,0.547619047619,-0.047619047619,1.40243902439,-0.121951219512,0.280487804878,-0.024390243902,0.463636363636,-0.018181818182,0.64880952381,-0.011904761905,0.039285714286,-0.011904761905
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,263,53,210,82.0,0.390476190476,0.67959222561,0.506288328042,63,33.0,0.52380952381,1.341463414634,0.40243902439,0.554545454545,0.666666666667,0.057142857143,116,0.441064638783,prior,False,one_standard_error,0.653772865854,0.025819359756,0.505617855763,0.00067047228,0.492063492063,0.031746031746,1.260162601626,0.081300813008,0.378048780488,0.024390243902,0.536363636364,0.018181818182,0.65306122449,0.013605442177,0.043537414966,0.013605442177
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,199,20,179,66.0,0.368715083799,0.70796460177,0.550363644008,9,6.0,0.666666666667,1.808080808081,0.090909090909,0.220779220779,0.647058823529,0.015773907328,29,0.145728643216,prior,False,one_standard_error,0.661973719496,0.045990882274,0.521180365653,0.029183278354,0.555555555556,0.111111111111,1.506734006734,0.301346801347,0.075757575758,0.015151515152,0.207792207792,0.012987012987,0.641176470588,0.005882352941,0.009891554387,0.005882352941
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,199,20,179,66.0,0.368715083799,0.70796460177,0.550363644008,18,9.0,0.5,1.356060606061,0.136363636364,0.25974025974,0.645962732919,0.014677816718,38,0.190954773869,prior,False,one_standard_error,0.661973719496,0.045990882274,0.521180365653,0.029183278354,0.444444444444,0.055555555556,1.205387205387,0.150673400673,0.121212121212,0.015151515152,0.246753246753,0.012987012987,0.639751552795,0.006211180124,0.008466636594,0.006211180124
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,199,20,179,66.0,0.368715083799,0.70796460177,0.550363644008,36,20.0,0.555555555556,1.506734006734,0.30303030303,0.402597402597,0.678321678322,0.047036762121,56,0.281407035176,prior,False,one_standard_error,0.661973719496,0.045990882274,0.521180365653,0.029183278354,0.472222222222,0.083333333333,1.280723905724,0.22601010101,0.257575757576,0.045454545455,0.363636363636,0.038961038961,0.657342657343,0.020979020979,0.026057741142,0.020979020979
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,199,20,179,66.0,0.368715083799,0.70796460177,0.550363644008,54,31.0,0.574074074074,1.556958473625,0.469696969697,0.545454545455,0.72,0.088715083799,74,0.371859296482,prior,False,one_standard_error,0.661973719496,0.045990882274,0.521180365653,0.029183278354,0.518518518519,0.055555555556,1.406285072952,0.150673400673,0.424242424242,0.045454545455,0.506493506494,0.038961038961,0.696,0.024,0.064715083799,0.024
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.2,0.05,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,199,40,159,56.0,0.352201257862,0.745145631068,0.577606514468,8,6.0,0.75,2.129464285714,0.107142857143,0.350649350649,0.668874172185,0.021075430047,48,0.241206030151,uncertainty_prior_support,False,one_standard_error,0.665568654646,0.079576976422,0.460279983579,0.117326530889,0.125,0.625,0.354910714286,1.774553571429,0.017857142857,0.089285714286,0.285714285714,0.064935064935,0.635761589404,0.033112582781,-0.012037152734,0.033112582781
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.2,0.1,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,199,40,159,56.0,0.352201257862,0.745145631068,0.577606514468,16,11.0,0.6875,1.952008928571,0.196428571429,0.415584415584,0.685314685315,0.037515943176,56,0.281407035176,uncertainty_prior_support,False,one_standard_error,0.665568654646,0.079576976422,0.460279983579,0.117326530889,0.4375,0.25,1.2421875,0.709821428571,0.125,0.071428571429,0.363636363636,0.051948051948,0.657342657343,0.027972027972,0.009543915204,0.027972027972
