model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,deduplicated_universe_n,deduplicated_universe_error_count,deduplicated_universe_error_rate,deduplicated_error_detection_auroc,deduplicated_error_detection_auprc,deduplicated_reviewed_n,deduplicated_review_error_count,deduplicated_review_error_rate,deduplicated_review_lift,deduplicated_review_recall_of_residual_errors,deduplicated_combined_recall_of_candidate_errors,deduplicated_retained_accuracy_after_review,deduplicated_retained_accuracy_gain_vs_residual
TAPB,human,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty,primary,complete,calibrated_error_risk,0.569444444444,0.215613537448,40,4,36,4.0,0.111111111111,0.6640625,0.288194444444,2,0.0,0.0,0.0,0.0,0.2,0.882352941176,-0.006535947712,6,0.15,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.05,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.255952380952,0.067079926605,40,4,36,4.0,0.111111111111,0.5078125,0.165942028986,2,0.0,0.0,0.0,0.0,0.2,0.882352941176,-0.006535947712,6,0.15,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.255952380952,0.067079926605,40,4,36,4.0,0.111111111111,0.515625,0.167424242424,2,0.0,0.0,0.0,0.0,0.2,0.882352941176,-0.006535947712,6,0.15,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.666666666667,0.166666666667,40,4,36,4.0,0.111111111111,0.8125,0.377005347594,2,1.0,0.5,4.5,0.25,0.4,0.911764705882,0.022875816993,6,0.15,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.444444444444,0.055555555556,40,4,36,4.0,0.111111111111,0.703125,0.293452380952,2,0.0,0.0,0.0,0.0,0.2,0.882352941176,-0.006535947712,6,0.15,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.05,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,40,4,36,4.0,0.111111111111,0.765625,0.635416666667,2,1.0,0.5,4.5,0.25,0.4,0.911764705882,0.022875816993,6,0.15,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.05,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,40,4,36,4.0,0.111111111111,0.1953125,0.084445646946,2,0.0,0.0,0.0,0.0,0.2,0.882352941176,-0.006535947712,6,0.15,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.05,validation,native_density,baseline,complete,native_domain_density_distance,,,40,4,36,4.0,0.111111111111,0.265625,0.091753072197,2,0.0,0.0,0.0,0.0,0.2,0.882352941176,-0.006535947712,6,0.15,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.05,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.137914230019,0.058530273633,40,4,36,4.0,0.111111111111,0.5,0.111111111111,2,0.222222222222,0.111111111111,1.0,0.055555555556,0.244444444444,0.888888888889,0.0,6,0.15,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,7.0,0.127272727273,0.770833333333,0.28484015984,3,0.0,0.0,0.0,0.0,0.222222222222,0.865384615385,-0.007342657343,9,0.147540983607,45.0,7.0,0.155555555556,0.789473684211,0.351988487703,2.0,0.0,0.0,0.0,0.0,0.222222222222,0.837209302326,-0.007235142119
TAPB,human,seed_4,target,base,0.8,0.1,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,7.0,0.127272727273,0.675595238095,0.362950180072,3,1.0,0.333333333333,2.619047619048,0.142857142857,0.333333333333,0.884615384615,0.011888111888,9,0.147540983607,45.0,7.0,0.155555555556,0.699248120301,0.426550028918,2.0,1.0,0.5,3.214285714286,0.142857142857,0.333333333333,0.860465116279,0.016020671835
TAPB,human,seed_4,target,base,0.8,0.1,0.05,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,7.0,0.127272727273,0.669642857143,0.351558956916,3,1.0,0.333333333333,2.619047619048,0.142857142857,0.333333333333,0.884615384615,0.011888111888,9,0.147540983607,45.0,7.0,0.155555555556,0.691729323308,0.409124597207,2.0,1.0,0.5,3.214285714286,0.142857142857,0.333333333333,0.860465116279,0.016020671835
TAPB,human,seed_4,target,base,0.8,0.1,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,7.0,0.127272727273,0.747023809524,0.48029666412,3,2.0,0.666666666667,5.238095238095,0.285714285714,0.444444444444,0.903846153846,0.031118881119,9,0.147540983607,45.0,7.0,0.155555555556,0.733082706767,0.499531855753,2.0,1.0,0.5,3.214285714286,0.142857142857,0.333333333333,0.860465116279,0.016020671835
TAPB,human,seed_4,target,base,0.8,0.1,0.05,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,7.0,0.127272727273,0.741071428571,0.664938081663,3,3.0,1.0,7.857142857143,0.428571428571,0.555555555556,0.923076923077,0.05034965035,9,0.147540983607,45.0,7.0,0.155555555556,0.729323308271,0.671882086168,2.0,2.0,1.0,6.428571428571,0.285714285714,0.444444444444,0.883720930233,0.039276485788
TAPB,human,seed_4,target,base,0.8,0.1,0.05,test,raw_uncertainty,baseline,complete,raw_error_risk,,,61,6,55,7.0,0.127272727273,0.770833333333,0.28484015984,3,0.0,0.0,0.0,0.0,0.222222222222,0.865384615385,-0.007342657343,9,0.147540983607,45.0,7.0,0.155555555556,0.789473684211,0.351988487703,2.0,0.0,0.0,0.0,0.0,0.222222222222,0.837209302326,-0.007235142119
TAPB,human,seed_4,target,base,0.8,0.1,0.05,test,native_max_shift,baseline,complete,native_domain_shift_score,,,61,6,55,7.0,0.127272727273,0.315476190476,0.229831478046,3,1.0,0.333333333333,2.619047619048,0.142857142857,0.333333333333,0.884615384615,0.011888111888,9,0.147540983607,45.0,7.0,0.155555555556,0.334586466165,0.252587095444,2.0,1.0,0.5,3.214285714286,0.142857142857,0.333333333333,0.860465116279,0.016020671835
TAPB,human,seed_4,target,base,0.8,0.1,0.05,test,native_density,baseline,complete,native_domain_density_distance,,,61,6,55,7.0,0.127272727273,0.297619047619,0.227709441233,3,1.0,0.333333333333,2.619047619048,0.142857142857,0.333333333333,0.884615384615,0.011888111888,9,0.147540983607,45.0,7.0,0.155555555556,0.315789473684,0.249563165323,2.0,1.0,0.5,3.214285714286,0.142857142857,0.333333333333,0.860465116279,0.016020671835
TAPB,human,seed_4,target,base,0.8,0.1,0.05,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,7.0,0.127272727273,0.5,0.127272727273,3,0.381818181818,0.127272727273,1.0,0.054545454545,0.264646464646,0.872727272727,0.0,9,0.147540983607,45.0,7.0,0.155555555556,0.5,0.155555555556,2.0,0.311111111111,0.155555555556,1.0,0.044444444444,0.256790123457,0.844444444444,0.0
TAPB,human,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty,primary,complete,calibrated_error_risk,0.569444444444,0.215613537448,40,4,36,4.0,0.111111111111,0.6640625,0.288194444444,4,1.0,0.25,2.25,0.25,0.4,0.90625,0.017361111111,8,0.2,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.1,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.255952380952,0.067079926605,40,4,36,4.0,0.111111111111,0.5078125,0.165942028986,4,0.0,0.0,0.0,0.0,0.2,0.875,-0.013888888889,8,0.2,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.255952380952,0.067079926605,40,4,36,4.0,0.111111111111,0.515625,0.167424242424,4,0.0,0.0,0.0,0.0,0.2,0.875,-0.013888888889,8,0.2,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.666666666667,0.166666666667,40,4,36,4.0,0.111111111111,0.8125,0.377005347594,4,2.0,0.5,4.5,0.5,0.6,0.9375,0.048611111111,8,0.2,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.444444444444,0.055555555556,40,4,36,4.0,0.111111111111,0.703125,0.293452380952,4,2.0,0.5,4.5,0.5,0.6,0.9375,0.048611111111,8,0.2,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.1,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,40,4,36,4.0,0.111111111111,0.765625,0.635416666667,4,3.0,0.75,6.75,0.75,0.8,0.96875,0.079861111111,8,0.2,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.1,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,40,4,36,4.0,0.111111111111,0.1953125,0.084445646946,4,0.0,0.0,0.0,0.0,0.2,0.875,-0.013888888889,8,0.2,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.1,validation,native_density,baseline,complete,native_domain_density_distance,,,40,4,36,4.0,0.111111111111,0.265625,0.091753072197,4,0.0,0.0,0.0,0.0,0.2,0.875,-0.013888888889,8,0.2,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.1,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.137914230019,0.058530273633,40,4,36,4.0,0.111111111111,0.5,0.111111111111,4,0.444444444444,0.111111111111,1.0,0.111111111111,0.288888888889,0.888888888889,0.0,8,0.2,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,7.0,0.127272727273,0.770833333333,0.28484015984,6,1.0,0.166666666667,1.309523809524,0.142857142857,0.333333333333,0.877551020408,0.004823747681,12,0.196721311475,45.0,7.0,0.155555555556,0.789473684211,0.351988487703,4.0,1.0,0.25,1.607142857143,0.142857142857,0.333333333333,0.853658536585,0.009214092141
TAPB,human,seed_4,target,base,0.8,0.1,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,7.0,0.127272727273,0.675595238095,0.362950180072,6,2.0,0.333333333333,2.619047619048,0.285714285714,0.444444444444,0.897959183673,0.025231910946,12,0.196721311475,45.0,7.0,0.155555555556,0.699248120301,0.426550028918,4.0,2.0,0.5,3.214285714286,0.285714285714,0.444444444444,0.878048780488,0.033604336043
TAPB,human,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,7.0,0.127272727273,0.669642857143,0.351558956916,6,2.0,0.333333333333,2.619047619048,0.285714285714,0.444444444444,0.897959183673,0.025231910946,12,0.196721311475,45.0,7.0,0.155555555556,0.691729323308,0.409124597207,4.0,1.0,0.25,1.607142857143,0.142857142857,0.333333333333,0.853658536585,0.009214092141
TAPB,human,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,7.0,0.127272727273,0.747023809524,0.48029666412,6,4.0,0.666666666667,5.238095238095,0.571428571429,0.666666666667,0.938775510204,0.066048237477,12,0.196721311475,45.0,7.0,0.155555555556,0.733082706767,0.499531855753,4.0,2.0,0.5,3.214285714286,0.285714285714,0.444444444444,0.878048780488,0.033604336043
TAPB,human,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,7.0,0.127272727273,0.741071428571,0.664938081663,6,4.0,0.666666666667,5.238095238095,0.571428571429,0.666666666667,0.938775510204,0.066048237477,12,0.196721311475,45.0,7.0,0.155555555556,0.729323308271,0.671882086168,4.0,3.0,0.75,4.821428571429,0.428571428571,0.555555555556,0.90243902439,0.057994579946
TAPB,human,seed_4,target,base,0.8,0.1,0.1,test,raw_uncertainty,baseline,complete,raw_error_risk,,,61,6,55,7.0,0.127272727273,0.770833333333,0.28484015984,6,1.0,0.166666666667,1.309523809524,0.142857142857,0.333333333333,0.877551020408,0.004823747681,12,0.196721311475,45.0,7.0,0.155555555556,0.789473684211,0.351988487703,4.0,1.0,0.25,1.607142857143,0.142857142857,0.333333333333,0.853658536585,0.009214092141
TAPB,human,seed_4,target,base,0.8,0.1,0.1,test,native_max_shift,baseline,complete,native_domain_shift_score,,,61,6,55,7.0,0.127272727273,0.315476190476,0.229831478046,6,1.0,0.166666666667,1.309523809524,0.142857142857,0.333333333333,0.877551020408,0.004823747681,12,0.196721311475,45.0,7.0,0.155555555556,0.334586466165,0.252587095444,4.0,1.0,0.25,1.607142857143,0.142857142857,0.333333333333,0.853658536585,0.009214092141
TAPB,human,seed_4,target,base,0.8,0.1,0.1,test,native_density,baseline,complete,native_domain_density_distance,,,61,6,55,7.0,0.127272727273,0.297619047619,0.227709441233,6,1.0,0.166666666667,1.309523809524,0.142857142857,0.333333333333,0.877551020408,0.004823747681,12,0.196721311475,45.0,7.0,0.155555555556,0.315789473684,0.249563165323,4.0,1.0,0.25,1.607142857143,0.142857142857,0.333333333333,0.853658536585,0.009214092141
TAPB,human,seed_4,target,base,0.8,0.1,0.1,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,7.0,0.127272727273,0.5,0.127272727273,6,0.763636363636,0.127272727273,1.0,0.109090909091,0.307070707071,0.872727272727,0.0,12,0.196721311475,45.0,7.0,0.155555555556,0.5,0.155555555556,4.0,0.622222222222,0.155555555556,1.0,0.088888888889,0.291358024691,0.844444444444,0.0
TAPB,human,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty,primary,complete,calibrated_error_risk,0.569444444444,0.215613537448,40,4,36,4.0,0.111111111111,0.6640625,0.288194444444,7,2.0,0.285714285714,2.571428571429,0.5,0.6,0.931034482759,0.04214559387,11,0.275,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.2,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.255952380952,0.067079926605,40,4,36,4.0,0.111111111111,0.5078125,0.165942028986,7,1.0,0.142857142857,1.285714285714,0.25,0.4,0.896551724138,0.007662835249,11,0.275,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability,0.255952380952,0.067079926605,40,4,36,4.0,0.111111111111,0.515625,0.167424242424,7,1.0,0.142857142857,1.285714285714,0.25,0.4,0.896551724138,0.007662835249,11,0.275,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.666666666667,0.166666666667,40,4,36,4.0,0.111111111111,0.8125,0.377005347594,7,2.0,0.285714285714,2.571428571429,0.5,0.6,0.931034482759,0.04214559387,11,0.275,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.444444444444,0.055555555556,40,4,36,4.0,0.111111111111,0.703125,0.293452380952,7,2.0,0.285714285714,2.571428571429,0.5,0.6,0.931034482759,0.04214559387,11,0.275,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.2,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,40,4,36,4.0,0.111111111111,0.765625,0.635416666667,7,3.0,0.428571428571,3.857142857143,0.75,0.8,0.965517241379,0.07662835249,11,0.275,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.2,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,40,4,36,4.0,0.111111111111,0.1953125,0.084445646946,7,0.0,0.0,0.0,0.0,0.2,0.862068965517,-0.026819923372,11,0.275,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.2,validation,native_density,baseline,complete,native_domain_density_distance,,,40,4,36,4.0,0.111111111111,0.265625,0.091753072197,7,0.0,0.0,0.0,0.0,0.2,0.862068965517,-0.026819923372,11,0.275,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.2,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_logit|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.137914230019,0.058530273633,40,4,36,4.0,0.111111111111,0.5,0.111111111111,7,0.777777777778,0.111111111111,1.0,0.194444444444,0.355555555556,0.888888888889,0.0,11,0.275,,,,,,,,,,,,,
TAPB,human,seed_4,target,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,7.0,0.127272727273,0.770833333333,0.28484015984,11,3.0,0.272727272727,2.142857142857,0.428571428571,0.555555555556,0.909090909091,0.036363636364,17,0.27868852459,45.0,7.0,0.155555555556,0.789473684211,0.351988487703,9.0,3.0,0.333333333333,2.142857142857,0.428571428571,0.555555555556,0.888888888889,0.044444444444
TAPB,human,seed_4,target,base,0.8,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,7.0,0.127272727273,0.675595238095,0.362950180072,11,3.0,0.272727272727,2.142857142857,0.428571428571,0.555555555556,0.909090909091,0.036363636364,17,0.27868852459,45.0,7.0,0.155555555556,0.699248120301,0.426550028918,9.0,3.0,0.333333333333,2.142857142857,0.428571428571,0.555555555556,0.888888888889,0.044444444444
TAPB,human,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,61,6,55,7.0,0.127272727273,0.669642857143,0.351558956916,11,3.0,0.272727272727,2.142857142857,0.428571428571,0.555555555556,0.909090909091,0.036363636364,17,0.27868852459,45.0,7.0,0.155555555556,0.691729323308,0.409124597207,9.0,3.0,0.333333333333,2.142857142857,0.428571428571,0.555555555556,0.888888888889,0.044444444444
TAPB,human,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,7.0,0.127272727273,0.747023809524,0.48029666412,11,5.0,0.454545454545,3.571428571429,0.714285714286,0.777777777778,0.954545454545,0.081818181818,17,0.27868852459,45.0,7.0,0.155555555556,0.733082706767,0.499531855753,9.0,5.0,0.555555555556,3.571428571429,0.714285714286,0.777777777778,0.944444444444,0.1
TAPB,human,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,61,6,55,7.0,0.127272727273,0.741071428571,0.664938081663,11,5.0,0.454545454545,3.571428571429,0.714285714286,0.777777777778,0.954545454545,0.081818181818,17,0.27868852459,45.0,7.0,0.155555555556,0.729323308271,0.671882086168,9.0,5.0,0.555555555556,3.571428571429,0.714285714286,0.777777777778,0.944444444444,0.1
TAPB,human,seed_4,target,base,0.8,0.1,0.2,test,raw_uncertainty,baseline,complete,raw_error_risk,,,61,6,55,7.0,0.127272727273,0.770833333333,0.28484015984,11,3.0,0.272727272727,2.142857142857,0.428571428571,0.555555555556,0.909090909091,0.036363636364,17,0.27868852459,45.0,7.0,0.155555555556,0.789473684211,0.351988487703,9.0,3.0,0.333333333333,2.142857142857,0.428571428571,0.555555555556,0.888888888889,0.044444444444
TAPB,human,seed_4,target,base,0.8,0.1,0.2,test,native_max_shift,baseline,complete,native_domain_shift_score,,,61,6,55,7.0,0.127272727273,0.315476190476,0.229831478046,11,1.0,0.090909090909,0.714285714286,0.142857142857,0.333333333333,0.863636363636,-0.009090909091,17,0.27868852459,45.0,7.0,0.155555555556,0.334586466165,0.252587095444,9.0,1.0,0.111111111111,0.714285714286,0.142857142857,0.333333333333,0.833333333333,-0.011111111111
TAPB,human,seed_4,target,base,0.8,0.1,0.2,test,native_density,baseline,complete,native_domain_density_distance,,,61,6,55,7.0,0.127272727273,0.297619047619,0.227709441233,11,1.0,0.090909090909,0.714285714286,0.142857142857,0.333333333333,0.863636363636,-0.009090909091,17,0.27868852459,45.0,7.0,0.155555555556,0.315789473684,0.249563165323,9.0,1.0,0.111111111111,0.714285714286,0.142857142857,0.333333333333,0.833333333333,-0.011111111111
