model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,deduplicated_universe_n,deduplicated_universe_error_count,deduplicated_universe_error_rate,deduplicated_error_detection_auroc,deduplicated_error_detection_auprc,deduplicated_reviewed_n,deduplicated_review_error_count,deduplicated_review_error_rate,deduplicated_review_lift,deduplicated_review_recall_of_residual_errors,deduplicated_combined_recall_of_candidate_errors,deduplicated_retained_accuracy_after_review,deduplicated_retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,selected_profile,selection_fallback,selection_reason,uncertainty_error_detection_auroc,delta_error_detection_auroc_vs_uncertainty,uncertainty_deduplicated_error_detection_auroc,delta_deduplicated_error_detection_auroc_vs_uncertainty,uncertainty_error_detection_auprc,delta_error_detection_auprc_vs_uncertainty,uncertainty_deduplicated_error_detection_auprc,delta_deduplicated_error_detection_auprc_vs_uncertainty,uncertainty_review_error_rate,delta_review_error_rate_vs_uncertainty,uncertainty_deduplicated_review_error_rate,delta_deduplicated_review_error_rate_vs_uncertainty,uncertainty_review_lift,delta_review_lift_vs_uncertainty,uncertainty_deduplicated_review_lift,delta_deduplicated_review_lift_vs_uncertainty,uncertainty_review_recall_of_residual_errors,delta_review_recall_of_residual_errors_vs_uncertainty,uncertainty_deduplicated_review_recall_of_residual_errors,delta_deduplicated_review_recall_of_residual_errors_vs_uncertainty,uncertainty_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_deduplicated_combined_recall_of_candidate_errors,delta_deduplicated_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_retained_accuracy_after_review,delta_retained_accuracy_after_review_vs_uncertainty,uncertainty_deduplicated_retained_accuracy_after_review,delta_deduplicated_retained_accuracy_after_review_vs_uncertainty,uncertainty_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual_vs_uncertainty,uncertainty_deduplicated_retained_accuracy_gain_vs_residual,delta_deduplicated_retained_accuracy_gain_vs_residual_vs_uncertainty
TAPB,human,seed_4,target,base,0.9,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,51,5,46,5.0,0.108695652174,0.839024390244,0.480952380952,9,4.0,0.444444444444,4.088888888889,0.8,0.833333333333,0.972972972973,0.081668625147,37,5.0,0.135135135135,0.88125,0.755454545455,7,4.0,0.571428571429,4.228571428571,0.8,0.833333333333,0.966666666667,0.101801801802,14,0.274509803922,uncertainty,True,uncertainty_selected,0.839024390244,0.0,0.88125,0.0,0.480952380952,0.0,0.755454545455,0.0,0.444444444444,0.0,0.571428571429,0.0,4.088888888889,0.0,4.228571428571,0.0,0.8,0.0,0.8,0.0,0.833333333333,0.0,0.833333333333,0.0,0.972972972973,0.0,0.966666666667,0.0,0.081668625147,0.0,0.101801801802,0.0
TAPB,human,seed_4,target,base,0.9,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,51,5,46,5.0,0.108695652174,0.839024390244,0.480952380952,14,4.0,0.285714285714,2.628571428571,0.8,0.833333333333,0.96875,0.077445652174,37,5.0,0.135135135135,0.88125,0.755454545455,11,4.0,0.363636363636,2.690909090909,0.8,0.833333333333,0.961538461538,0.096673596674,19,0.372549019608,uncertainty,True,uncertainty_selected,0.839024390244,0.0,0.88125,0.0,0.480952380952,0.0,0.755454545455,0.0,0.285714285714,0.0,0.363636363636,0.0,2.628571428571,0.0,2.690909090909,0.0,0.8,0.0,0.8,0.0,0.833333333333,0.0,0.833333333333,0.0,0.96875,0.0,0.961538461538,0.0,0.077445652174,0.0,0.096673596674,0.0
TAPB,human,seed_4,target,base,0.9,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,51,10,41,3.0,0.073170731707,0.80701754386,0.706666666667,2,2.0,1.0,13.666666666667,0.666666666667,0.833333333333,0.974358974359,0.047529706066,34,3.0,0.088235294118,0.827956989247,0.719298245614,2,2.0,1.0,11.333333333333,0.666666666667,0.833333333333,0.96875,0.056985294118,12,0.235294117647,uncertainty,True,no_finite_group_cv_candidate,0.80701754386,0.0,0.827956989247,0.0,0.706666666667,0.0,0.719298245614,0.0,1.0,0.0,1.0,0.0,13.666666666667,0.0,11.333333333333,0.0,0.666666666667,0.0,0.666666666667,0.0,0.833333333333,0.0,0.833333333333,0.0,0.974358974359,0.0,0.96875,0.0,0.047529706066,0.0,0.056985294118,0.0
TAPB,human,seed_4,target,base,0.9,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,51,10,41,3.0,0.073170731707,0.80701754386,0.706666666667,4,2.0,0.5,6.833333333333,0.666666666667,0.833333333333,0.972972972973,0.04614370468,34,3.0,0.088235294118,0.827956989247,0.719298245614,3,2.0,0.666666666667,7.555555555556,0.666666666667,0.833333333333,0.967741935484,0.055977229602,14,0.274509803922,uncertainty,True,no_finite_group_cv_candidate,0.80701754386,0.0,0.827956989247,0.0,0.706666666667,0.0,0.719298245614,0.0,0.5,0.0,0.666666666667,0.0,6.833333333333,0.0,7.555555555556,0.0,0.666666666667,0.0,0.666666666667,0.0,0.833333333333,0.0,0.833333333333,0.0,0.972972972973,0.0,0.967741935484,0.0,0.04614370468,0.0,0.055977229602,0.0
TAPB,human,seed_4,target,base,0.9,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,51,10,41,3.0,0.073170731707,0.80701754386,0.706666666667,8,2.0,0.25,3.416666666667,0.666666666667,0.833333333333,0.969696969697,0.042867701404,34,3.0,0.088235294118,0.827956989247,0.719298245614,7,2.0,0.285714285714,3.238095238095,0.666666666667,0.833333333333,0.962962962963,0.051198257081,18,0.352941176471,uncertainty,True,no_finite_group_cv_candidate,0.80701754386,0.0,0.827956989247,0.0,0.706666666667,0.0,0.719298245614,0.0,0.25,0.0,0.285714285714,0.0,3.416666666667,0.0,3.238095238095,0.0,0.666666666667,0.0,0.666666666667,0.0,0.833333333333,0.0,0.833333333333,0.0,0.969696969697,0.0,0.962962962963,0.0,0.042867701404,0.0,0.051198257081,0.0
TAPB,human,seed_4,target,base,0.9,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,51,10,41,3.0,0.073170731707,0.80701754386,0.706666666667,12,2.0,0.166666666667,2.277777777778,0.666666666667,0.833333333333,0.965517241379,0.038687973087,34,3.0,0.088235294118,0.827956989247,0.719298245614,10,2.0,0.2,2.266666666667,0.666666666667,0.833333333333,0.958333333333,0.046568627451,22,0.43137254902,uncertainty,True,no_finite_group_cv_candidate,0.80701754386,0.0,0.827956989247,0.0,0.706666666667,0.0,0.719298245614,0.0,0.166666666667,0.0,0.2,0.0,2.277777777778,0.0,2.266666666667,0.0,0.666666666667,0.0,0.666666666667,0.0,0.833333333333,0.0,0.833333333333,0.0,0.965517241379,0.0,0.958333333333,0.0,0.038687973087,0.0,0.046568627451,0.0
TAPB,human,seed_4,drug,base,0.8,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,7.0,0.127272727273,0.770833333333,0.28484015984,3,0.0,0.0,0.0,0.0,0.222222222222,0.865384615385,-0.007342657343,45,7.0,0.155555555556,0.789473684211,0.351988487703,2,0.0,0.0,0.0,0.0,0.222222222222,0.837209302326,-0.007235142119,9,0.147540983607,uncertainty,True,no_finite_group_cv_candidate,0.770833333333,0.0,0.789473684211,0.0,0.28484015984,0.0,0.351988487703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.222222222222,0.0,0.865384615385,0.0,0.837209302326,0.0,-0.007342657343,0.0,-0.007235142119,0.0
TAPB,human,seed_4,drug,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,7.0,0.127272727273,0.770833333333,0.28484015984,6,1.0,0.166666666667,1.309523809524,0.142857142857,0.333333333333,0.877551020408,0.004823747681,45,7.0,0.155555555556,0.789473684211,0.351988487703,4,1.0,0.25,1.607142857143,0.142857142857,0.333333333333,0.853658536585,0.009214092141,12,0.196721311475,uncertainty,True,no_finite_group_cv_candidate,0.770833333333,0.0,0.789473684211,0.0,0.28484015984,0.0,0.351988487703,0.0,0.166666666667,0.0,0.25,0.0,1.309523809524,0.0,1.607142857143,0.0,0.142857142857,0.0,0.142857142857,0.0,0.333333333333,0.0,0.333333333333,0.0,0.877551020408,0.0,0.853658536585,0.0,0.004823747681,0.0,0.009214092141,0.0
TAPB,human,seed_4,drug,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,7.0,0.127272727273,0.770833333333,0.28484015984,11,3.0,0.272727272727,2.142857142857,0.428571428571,0.555555555556,0.909090909091,0.036363636364,45,7.0,0.155555555556,0.789473684211,0.351988487703,9,3.0,0.333333333333,2.142857142857,0.428571428571,0.555555555556,0.888888888889,0.044444444444,17,0.27868852459,uncertainty,True,no_finite_group_cv_candidate,0.770833333333,0.0,0.789473684211,0.0,0.28484015984,0.0,0.351988487703,0.0,0.272727272727,0.0,0.333333333333,0.0,2.142857142857,0.0,2.142857142857,0.0,0.428571428571,0.0,0.428571428571,0.0,0.555555555556,0.0,0.555555555556,0.0,0.909090909091,0.0,0.888888888889,0.0,0.036363636364,0.0,0.044444444444,0.0
TAPB,human,seed_4,drug,base,0.8,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,61,6,55,7.0,0.127272727273,0.770833333333,0.28484015984,16,6.0,0.375,2.946428571429,0.857142857143,0.888888888889,0.974358974359,0.101631701632,45,7.0,0.155555555556,0.789473684211,0.351988487703,14,6.0,0.428571428571,2.755102040816,0.857142857143,0.888888888889,0.967741935484,0.123297491039,22,0.360655737705,uncertainty,True,no_finite_group_cv_candidate,0.770833333333,0.0,0.789473684211,0.0,0.28484015984,0.0,0.351988487703,0.0,0.375,0.0,0.428571428571,0.0,2.946428571429,0.0,2.755102040816,0.0,0.857142857143,0.0,0.857142857143,0.0,0.888888888889,0.0,0.888888888889,0.0,0.974358974359,0.0,0.967741935484,0.0,0.101631701632,0.0,0.123297491039,0.0
