model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,deduplicated_universe_n,deduplicated_universe_error_count,deduplicated_universe_error_rate,deduplicated_error_detection_auroc,deduplicated_error_detection_auprc,deduplicated_reviewed_n,deduplicated_review_error_count,deduplicated_review_error_rate,deduplicated_review_lift,deduplicated_review_recall_of_residual_errors,deduplicated_combined_recall_of_candidate_errors,deduplicated_retained_accuracy_after_review,deduplicated_retained_accuracy_gain_vs_residual
PACE,human,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty,primary,complete,calibrated_error_risk,0.505952380952,0.149522103418,49,5,44,6.0,0.136363636364,0.754385964912,0.315445665446,2,0.0,0.0,0.0,0.0,0.142857142857,0.857142857143,-0.006493506494,7,0.142857142857,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.05,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.923611111111,0.076388888889,49,5,44,6.0,0.136363636364,0.881578947368,0.690043290043,2,2.0,1.0,7.333333333333,0.333333333333,0.428571428571,0.904761904762,0.041125541126,7,0.142857142857,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.923611111111,0.076388888889,49,5,44,6.0,0.136363636364,0.855263157895,0.669635668277,2,2.0,1.0,7.333333333333,0.333333333333,0.428571428571,0.904761904762,0.041125541126,7,0.142857142857,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.797619047619,0.151989825414,49,5,44,6.0,0.136363636364,0.925438596491,0.724537037037,2,2.0,1.0,7.333333333333,0.333333333333,0.428571428571,0.904761904762,0.041125541126,7,0.142857142857,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.05,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.983333333333,0.016666666667,49,5,44,6.0,0.136363636364,0.982456140351,0.897222222222,2,2.0,1.0,7.333333333333,0.333333333333,0.428571428571,0.904761904762,0.041125541126,7,0.142857142857,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.05,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,49,5,44,6.0,0.136363636364,0.956140350877,0.820833333333,2,2.0,1.0,7.333333333333,0.333333333333,0.428571428571,0.904761904762,0.041125541126,7,0.142857142857,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.05,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,49,5,44,6.0,0.136363636364,0.19298245614,0.095905807181,2,0.0,0.0,0.0,0.0,0.142857142857,0.857142857143,-0.006493506494,7,0.142857142857,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.05,validation,native_density,baseline,complete,native_domain_density_distance,,,49,5,44,6.0,0.136363636364,0.223684210526,0.099569412069,2,0.0,0.0,0.0,0.0,0.142857142857,0.857142857143,-0.006493506494,7,0.142857142857,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.05,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.146723646724,0.080720350806,49,5,44,6.0,0.136363636364,0.425438596491,0.126456876457,2,0.153846153846,0.076923076923,0.564102564103,0.025641025641,0.164835164835,0.860805860806,-0.002830502831,7,0.142857142857,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,95,10,85,17.0,0.2,0.828719723183,0.452735026411,4,1.0,0.25,1.25,0.058823529412,0.2,0.802469135802,0.002469135802,14,0.147368421053,74.0,17.0,0.22972972973,0.857585139319,0.576515938886,4.0,2.0,0.5,2.176470588235,0.117647058824,0.25,0.785714285714,0.015444015444
PACE,human,seed_4,target,base,0.8,0.1,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,95,10,85,17.0,0.2,0.836505190311,0.452393312392,4,1.0,0.25,1.25,0.058823529412,0.2,0.802469135802,0.002469135802,14,0.147368421053,74.0,17.0,0.22972972973,0.868937048504,0.58039167382,4.0,2.0,0.5,2.176470588235,0.117647058824,0.25,0.785714285714,0.015444015444
PACE,human,seed_4,target,base,0.8,0.1,0.05,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,95,10,85,17.0,0.2,0.836505190311,0.452393312392,4,1.0,0.25,1.25,0.058823529412,0.2,0.802469135802,0.002469135802,14,0.147368421053,74.0,17.0,0.22972972973,0.868937048504,0.58039167382,4.0,2.0,0.5,2.176470588235,0.117647058824,0.25,0.785714285714,0.015444015444
PACE,human,seed_4,target,base,0.8,0.1,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,10,85,17.0,0.2,0.772491349481,0.483888502544,4,1.0,0.25,1.25,0.058823529412,0.2,0.802469135802,0.002469135802,14,0.147368421053,74.0,17.0,0.22972972973,0.75128998968,0.487512842997,4.0,1.0,0.25,1.088235294118,0.058823529412,0.2,0.771428571429,0.001158301158
PACE,human,seed_4,target,base,0.8,0.1,0.05,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,10,85,17.0,0.2,0.717993079585,0.438692689274,4,2.0,0.5,2.5,0.117647058824,0.25,0.814814814815,0.014814814815,14,0.147368421053,74.0,17.0,0.22972972973,0.72342621259,0.508253816751,4.0,2.0,0.5,2.176470588235,0.117647058824,0.25,0.785714285714,0.015444015444
PACE,human,seed_4,target,base,0.8,0.1,0.05,test,raw_uncertainty,baseline,complete,raw_error_risk,,,95,10,85,17.0,0.2,0.828719723183,0.452735026411,4,1.0,0.25,1.25,0.058823529412,0.2,0.802469135802,0.002469135802,14,0.147368421053,74.0,17.0,0.22972972973,0.857585139319,0.576515938886,4.0,2.0,0.5,2.176470588235,0.117647058824,0.25,0.785714285714,0.015444015444
PACE,human,seed_4,target,base,0.8,0.1,0.05,test,native_max_shift,baseline,complete,native_domain_shift_score,,,95,10,85,17.0,0.2,0.339965397924,0.264620122736,4,2.0,0.5,2.5,0.117647058824,0.25,0.814814814815,0.014814814815,14,0.147368421053,74.0,17.0,0.22972972973,0.363261093911,0.294842291648,4.0,2.0,0.5,2.176470588235,0.117647058824,0.25,0.785714285714,0.015444015444
PACE,human,seed_4,target,base,0.8,0.1,0.05,test,native_density,baseline,complete,native_domain_density_distance,,,95,10,85,17.0,0.2,0.371107266436,0.270358469921,4,2.0,0.5,2.5,0.117647058824,0.25,0.814814814815,0.014814814815,14,0.147368421053,74.0,17.0,0.22972972973,0.391124871001,0.299835443549,4.0,2.0,0.5,2.176470588235,0.117647058824,0.25,0.785714285714,0.015444015444
PACE,human,seed_4,target,base,0.8,0.1,0.05,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,10,85,17.0,0.2,0.850346020761,0.510126857135,4,1.6,0.4,2.0,0.094117647059,0.23,0.80987654321,0.00987654321,14,0.147368421053,74.0,17.0,0.22972972973,0.843653250774,0.550074946634,4.0,2.0,0.5,2.176470588235,0.117647058824,0.25,0.785714285714,0.015444015444
PACE,human,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty,primary,complete,calibrated_error_risk,0.505952380952,0.149522103418,49,5,44,6.0,0.136363636364,0.754385964912,0.315445665446,4,0.0,0.0,0.0,0.0,0.142857142857,0.85,-0.013636363636,9,0.183673469388,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.1,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.923611111111,0.076388888889,49,5,44,6.0,0.136363636364,0.881578947368,0.690043290043,4,3.0,0.75,5.5,0.5,0.571428571429,0.925,0.061363636364,9,0.183673469388,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.923611111111,0.076388888889,49,5,44,6.0,0.136363636364,0.855263157895,0.669635668277,4,3.0,0.75,5.5,0.5,0.571428571429,0.925,0.061363636364,9,0.183673469388,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.797619047619,0.151989825414,49,5,44,6.0,0.136363636364,0.925438596491,0.724537037037,4,3.0,0.75,5.5,0.5,0.571428571429,0.925,0.061363636364,9,0.183673469388,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.1,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.983333333333,0.016666666667,49,5,44,6.0,0.136363636364,0.982456140351,0.897222222222,4,3.0,0.75,5.5,0.5,0.571428571429,0.925,0.061363636364,9,0.183673469388,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.1,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,49,5,44,6.0,0.136363636364,0.956140350877,0.820833333333,4,3.0,0.75,5.5,0.5,0.571428571429,0.925,0.061363636364,9,0.183673469388,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.1,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,49,5,44,6.0,0.136363636364,0.19298245614,0.095905807181,4,0.0,0.0,0.0,0.0,0.142857142857,0.85,-0.013636363636,9,0.183673469388,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.1,validation,native_density,baseline,complete,native_domain_density_distance,,,49,5,44,6.0,0.136363636364,0.223684210526,0.099569412069,4,0.0,0.0,0.0,0.0,0.142857142857,0.85,-0.013636363636,9,0.183673469388,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.1,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.146723646724,0.080720350806,49,5,44,6.0,0.136363636364,0.425438596491,0.126456876457,4,0.307692307692,0.076923076923,0.564102564103,0.051282051282,0.186813186813,0.857692307692,-0.005944055944,9,0.183673469388,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,95,10,85,17.0,0.2,0.828719723183,0.452735026411,8,4.0,0.5,2.5,0.235294117647,0.35,0.831168831169,0.031168831169,18,0.189473684211,74.0,17.0,0.22972972973,0.857585139319,0.576515938886,7.0,4.0,0.571428571429,2.487394957983,0.235294117647,0.35,0.805970149254,0.035699878983
PACE,human,seed_4,target,base,0.8,0.1,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,95,10,85,17.0,0.2,0.836505190311,0.452393312392,8,4.0,0.5,2.5,0.235294117647,0.35,0.831168831169,0.031168831169,18,0.189473684211,74.0,17.0,0.22972972973,0.868937048504,0.58039167382,7.0,4.0,0.571428571429,2.487394957983,0.235294117647,0.35,0.805970149254,0.035699878983
PACE,human,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,95,10,85,17.0,0.2,0.836505190311,0.452393312392,8,4.0,0.5,2.5,0.235294117647,0.35,0.831168831169,0.031168831169,18,0.189473684211,74.0,17.0,0.22972972973,0.868937048504,0.58039167382,7.0,4.0,0.571428571429,2.487394957983,0.235294117647,0.35,0.805970149254,0.035699878983
PACE,human,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,10,85,17.0,0.2,0.772491349481,0.483888502544,8,4.0,0.5,2.5,0.235294117647,0.35,0.831168831169,0.031168831169,18,0.189473684211,74.0,17.0,0.22972972973,0.75128998968,0.487512842997,7.0,3.0,0.428571428571,1.865546218487,0.176470588235,0.3,0.791044776119,0.020774505849
PACE,human,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,10,85,17.0,0.2,0.717993079585,0.438692689274,8,4.0,0.5,2.5,0.235294117647,0.35,0.831168831169,0.031168831169,18,0.189473684211,74.0,17.0,0.22972972973,0.72342621259,0.508253816751,7.0,5.0,0.714285714286,3.109243697479,0.294117647059,0.4,0.820895522388,0.050625252118
PACE,human,seed_4,target,base,0.8,0.1,0.1,test,raw_uncertainty,baseline,complete,raw_error_risk,,,95,10,85,17.0,0.2,0.828719723183,0.452735026411,8,4.0,0.5,2.5,0.235294117647,0.35,0.831168831169,0.031168831169,18,0.189473684211,74.0,17.0,0.22972972973,0.857585139319,0.576515938886,7.0,4.0,0.571428571429,2.487394957983,0.235294117647,0.35,0.805970149254,0.035699878983
PACE,human,seed_4,target,base,0.8,0.1,0.1,test,native_max_shift,baseline,complete,native_domain_shift_score,,,95,10,85,17.0,0.2,0.339965397924,0.264620122736,8,2.0,0.25,1.25,0.117647058824,0.25,0.805194805195,0.005194805195,18,0.189473684211,74.0,17.0,0.22972972973,0.363261093911,0.294842291648,7.0,2.0,0.285714285714,1.243697478992,0.117647058824,0.25,0.776119402985,0.005849132715
PACE,human,seed_4,target,base,0.8,0.1,0.1,test,native_density,baseline,complete,native_domain_density_distance,,,95,10,85,17.0,0.2,0.371107266436,0.270358469921,8,2.0,0.25,1.25,0.117647058824,0.25,0.805194805195,0.005194805195,18,0.189473684211,74.0,17.0,0.22972972973,0.391124871001,0.299835443549,7.0,2.0,0.285714285714,1.243697478992,0.117647058824,0.25,0.776119402985,0.005849132715
PACE,human,seed_4,target,base,0.8,0.1,0.1,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,10,85,17.0,0.2,0.850346020761,0.510126857135,8,3.0,0.375,1.875,0.176470588235,0.3,0.818181818182,0.018181818182,18,0.189473684211,74.0,17.0,0.22972972973,0.843653250774,0.550074946634,7.0,3.0,0.428571428571,1.865546218487,0.176470588235,0.3,0.791044776119,0.020774505849
PACE,human,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty,primary,complete,calibrated_error_risk,0.505952380952,0.149522103418,49,5,44,6.0,0.136363636364,0.754385964912,0.315445665446,9,4.0,0.444444444444,3.259259259259,0.666666666667,0.714285714286,0.942857142857,0.079220779221,14,0.285714285714,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.2,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.923611111111,0.076388888889,49,5,44,6.0,0.136363636364,0.881578947368,0.690043290043,9,3.0,0.333333333333,2.444444444444,0.5,0.571428571429,0.914285714286,0.050649350649,14,0.285714285714,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.923611111111,0.076388888889,49,5,44,6.0,0.136363636364,0.855263157895,0.669635668277,9,4.0,0.444444444444,3.259259259259,0.666666666667,0.714285714286,0.942857142857,0.079220779221,14,0.285714285714,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.797619047619,0.151989825414,49,5,44,6.0,0.136363636364,0.925438596491,0.724537037037,9,5.0,0.555555555556,4.074074074074,0.833333333333,0.857142857143,0.971428571429,0.107792207792,14,0.285714285714,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.2,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.983333333333,0.016666666667,49,5,44,6.0,0.136363636364,0.982456140351,0.897222222222,9,6.0,0.666666666667,4.888888888889,1.0,1.0,1.0,0.136363636364,14,0.285714285714,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.2,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,49,5,44,6.0,0.136363636364,0.956140350877,0.820833333333,9,5.0,0.555555555556,4.074074074074,0.833333333333,0.857142857143,0.971428571429,0.107792207792,14,0.285714285714,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.2,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,49,5,44,6.0,0.136363636364,0.19298245614,0.095905807181,9,0.0,0.0,0.0,0.0,0.142857142857,0.828571428571,-0.035064935065,14,0.285714285714,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.2,validation,native_density,baseline,complete,native_domain_density_distance,,,49,5,44,6.0,0.136363636364,0.223684210526,0.099569412069,9,0.0,0.0,0.0,0.0,0.142857142857,0.828571428571,-0.035064935065,14,0.285714285714,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.2,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.146723646724,0.080720350806,49,5,44,6.0,0.136363636364,0.425438596491,0.126456876457,9,0.692307692308,0.076923076923,0.564102564103,0.115384615385,0.241758241758,0.848351648352,-0.015284715285,14,0.285714285714,,,,,,,,,,,,,
PACE,human,seed_4,target,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,95,10,85,17.0,0.2,0.828719723183,0.452735026411,17,9.0,0.529411764706,2.647058823529,0.529411764706,0.6,0.882352941176,0.082352941176,27,0.284210526316,74.0,17.0,0.22972972973,0.857585139319,0.576515938886,15.0,9.0,0.6,2.611764705882,0.529411764706,0.6,0.864406779661,0.094136509391
PACE,human,seed_4,target,base,0.8,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,95,10,85,17.0,0.2,0.836505190311,0.452393312392,17,9.0,0.529411764706,2.647058823529,0.529411764706,0.6,0.882352941176,0.082352941176,27,0.284210526316,74.0,17.0,0.22972972973,0.868937048504,0.58039167382,15.0,9.0,0.6,2.611764705882,0.529411764706,0.6,0.864406779661,0.094136509391
PACE,human,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,95,10,85,17.0,0.2,0.836505190311,0.452393312392,17,9.0,0.529411764706,2.647058823529,0.529411764706,0.6,0.882352941176,0.082352941176,27,0.284210526316,74.0,17.0,0.22972972973,0.868937048504,0.58039167382,15.0,9.0,0.6,2.611764705882,0.529411764706,0.6,0.864406779661,0.094136509391
PACE,human,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,10,85,17.0,0.2,0.772491349481,0.483888502544,17,9.0,0.529411764706,2.647058823529,0.529411764706,0.6,0.882352941176,0.082352941176,27,0.284210526316,74.0,17.0,0.22972972973,0.75128998968,0.487512842997,15.0,8.0,0.533333333333,2.321568627451,0.470588235294,0.55,0.847457627119,0.077187356848
PACE,human,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,10,85,17.0,0.2,0.717993079585,0.438692689274,17,8.0,0.470588235294,2.352941176471,0.470588235294,0.55,0.867647058824,0.067647058824,27,0.284210526316,74.0,17.0,0.22972972973,0.72342621259,0.508253816751,15.0,8.0,0.533333333333,2.321568627451,0.470588235294,0.55,0.847457627119,0.077187356848
PACE,human,seed_4,target,base,0.8,0.1,0.2,test,raw_uncertainty,baseline,complete,raw_error_risk,,,95,10,85,17.0,0.2,0.828719723183,0.452735026411,17,9.0,0.529411764706,2.647058823529,0.529411764706,0.6,0.882352941176,0.082352941176,27,0.284210526316,74.0,17.0,0.22972972973,0.857585139319,0.576515938886,15.0,9.0,0.6,2.611764705882,0.529411764706,0.6,0.864406779661,0.094136509391
PACE,human,seed_4,target,base,0.8,0.1,0.2,test,native_max_shift,baseline,complete,native_domain_shift_score,,,95,10,85,17.0,0.2,0.339965397924,0.264620122736,17,3.0,0.176470588235,0.882352941176,0.176470588235,0.3,0.794117647059,-0.005882352941,27,0.284210526316,74.0,17.0,0.22972972973,0.363261093911,0.294842291648,15.0,3.0,0.2,0.870588235294,0.176470588235,0.3,0.762711864407,-0.007558405863
PACE,human,seed_4,target,base,0.8,0.1,0.2,test,native_density,baseline,complete,native_domain_density_distance,,,95,10,85,17.0,0.2,0.371107266436,0.270358469921,17,2.0,0.117647058824,0.588235294118,0.117647058824,0.25,0.779411764706,-0.020588235294,27,0.284210526316,74.0,17.0,0.22972972973,0.391124871001,0.299835443549,15.0,3.0,0.2,0.870588235294,0.176470588235,0.3,0.762711864407,-0.007558405863
