model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,deduplicated_universe_n,deduplicated_universe_error_count,deduplicated_universe_error_rate,deduplicated_error_detection_auroc,deduplicated_error_detection_auprc,deduplicated_reviewed_n,deduplicated_review_error_count,deduplicated_review_error_rate,deduplicated_review_lift,deduplicated_review_recall_of_residual_errors,deduplicated_combined_recall_of_candidate_errors,deduplicated_retained_accuracy_after_review,deduplicated_retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,selected_profile,selection_fallback,selection_reason,uncertainty_error_detection_auroc,delta_error_detection_auroc_vs_uncertainty,uncertainty_deduplicated_error_detection_auroc,delta_deduplicated_error_detection_auroc_vs_uncertainty,uncertainty_error_detection_auprc,delta_error_detection_auprc_vs_uncertainty,uncertainty_deduplicated_error_detection_auprc,delta_deduplicated_error_detection_auprc_vs_uncertainty,uncertainty_review_error_rate,delta_review_error_rate_vs_uncertainty,uncertainty_deduplicated_review_error_rate,delta_deduplicated_review_error_rate_vs_uncertainty,uncertainty_review_lift,delta_review_lift_vs_uncertainty,uncertainty_deduplicated_review_lift,delta_deduplicated_review_lift_vs_uncertainty,uncertainty_review_recall_of_residual_errors,delta_review_recall_of_residual_errors_vs_uncertainty,uncertainty_deduplicated_review_recall_of_residual_errors,delta_deduplicated_review_recall_of_residual_errors_vs_uncertainty,uncertainty_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_deduplicated_combined_recall_of_candidate_errors,delta_deduplicated_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_retained_accuracy_after_review,delta_retained_accuracy_after_review_vs_uncertainty,uncertainty_deduplicated_retained_accuracy_after_review,delta_deduplicated_retained_accuracy_after_review_vs_uncertainty,uncertainty_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual_vs_uncertainty,uncertainty_deduplicated_retained_accuracy_gain_vs_residual,delta_deduplicated_retained_accuracy_gain_vs_residual_vs_uncertainty
PACE,human,seed_4,drug,base,0.8,0.2,0.05,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,19,76,13.0,0.171052631579,0.747252747253,0.613482406826,4,4.0,1.0,5.846153846154,0.307692307692,0.55,0.875,0.046052631579,67,13.0,0.194029850746,0.745014245014,0.629125788674,3,3.0,1.0,5.153846153846,0.230769230769,0.5,0.84375,0.037779850746,23,0.242105263158,uncertainty_prior_support,False,one_standard_error,0.855921855922,-0.108669108669,0.868945868946,-0.123931623932,0.599110860341,0.014371546485,0.684344622723,-0.055218834049,0.75,0.25,1.0,0.0,4.384615384615,1.461538461538,5.153846153846,0.0,0.230769230769,0.076923076923,0.230769230769,0.0,0.5,0.05,0.5,0.0,0.861111111111,0.013888888889,0.84375,0.0,0.03216374269,0.013888888889,0.037779850746,0.0
PACE,human,seed_4,drug,base,0.8,0.2,0.1,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,19,76,13.0,0.171052631579,0.747252747253,0.613482406826,8,6.0,0.75,4.384615384615,0.461538461538,0.65,0.897058823529,0.068111455108,67,13.0,0.194029850746,0.745014245014,0.629125788674,7,5.0,0.714285714286,3.681318681319,0.384615384615,0.6,0.866666666667,0.060696517413,27,0.284210526316,uncertainty_prior_support,False,one_standard_error,0.855921855922,-0.108669108669,0.868945868946,-0.123931623932,0.599110860341,0.014371546485,0.684344622723,-0.055218834049,0.625,0.125,0.714285714286,0.0,3.653846153846,0.730769230769,3.681318681319,0.0,0.384615384615,0.076923076923,0.384615384615,0.0,0.6,0.05,0.6,0.0,0.882352941176,0.014705882353,0.866666666667,0.0,0.053405572755,0.014705882353,0.060696517413,0.0
PACE,human,seed_4,drug,base,0.8,0.2,0.2,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,19,76,13.0,0.171052631579,0.747252747253,0.613482406826,15,7.0,0.466666666667,2.728205128205,0.538461538462,0.7,0.901639344262,0.072691975841,67,13.0,0.194029850746,0.745014245014,0.629125788674,13,7.0,0.538461538462,2.775147928994,0.538461538462,0.7,0.888888888889,0.082918739635,34,0.357894736842,uncertainty_prior_support,False,one_standard_error,0.855921855922,-0.108669108669,0.868945868946,-0.123931623932,0.599110860341,0.014371546485,0.684344622723,-0.055218834049,0.533333333333,-0.066666666667,0.615384615385,-0.076923076923,3.117948717949,-0.389743589744,3.171597633136,-0.396449704142,0.615384615385,-0.076923076923,0.615384615385,-0.076923076923,0.75,-0.05,0.75,-0.05,0.918032786885,-0.016393442623,0.907407407407,-0.018518518519,0.089085418464,-0.016393442623,0.101437258154,-0.018518518519
PACE,human,seed_4,drug,base,0.8,0.2,0.3,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,95,19,76,13.0,0.171052631579,0.747252747253,0.613482406826,23,8.0,0.347826086957,2.033444816054,0.615384615385,0.75,0.905660377358,0.076713008937,67,13.0,0.194029850746,0.745014245014,0.629125788674,20,8.0,0.4,2.061538461538,0.615384615385,0.75,0.893617021277,0.087646872023,42,0.442105263158,uncertainty_prior_support,False,one_standard_error,0.855921855922,-0.108669108669,0.868945868946,-0.123931623932,0.599110860341,0.014371546485,0.684344622723,-0.055218834049,0.391304347826,-0.04347826087,0.45,-0.05,2.28762541806,-0.254180602007,2.319230769231,-0.257692307692,0.692307692308,-0.076923076923,0.692307692308,-0.076923076923,0.8,-0.05,0.8,-0.05,0.924528301887,-0.018867924528,0.914893617021,-0.021276595745,0.095580933466,-0.018867924528,0.108923467768,-0.021276595745
PACE,human,seed_4,drug,base,0.9,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,91,9,82,17.0,0.207317073171,0.866968325792,0.628407841227,4,3.0,0.75,3.617647058824,0.176470588235,0.263157894737,0.820512820513,0.027829893684,73,17.0,0.232876712329,0.872899159664,0.665651380803,4,3.0,0.75,3.220588235294,0.176470588235,0.263157894737,0.797101449275,0.029978161604,13,0.142857142857,uncertainty,True,uncertainty_selected,0.866968325792,0.0,0.872899159664,0.0,0.628407841227,0.0,0.665651380803,0.0,0.75,0.0,0.75,0.0,3.617647058824,0.0,3.220588235294,0.0,0.176470588235,0.0,0.176470588235,0.0,0.263157894737,0.0,0.263157894737,0.0,0.820512820513,0.0,0.797101449275,0.0,0.027829893684,0.0,0.029978161604,0.0
PACE,human,seed_4,drug,base,0.9,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,91,9,82,17.0,0.207317073171,0.866968325792,0.628407841227,8,6.0,0.75,3.617647058824,0.352941176471,0.421052631579,0.851351351351,0.058668424522,73,17.0,0.232876712329,0.872899159664,0.665651380803,7,5.0,0.714285714286,3.067226890756,0.294117647059,0.368421052632,0.818181818182,0.051058530511,17,0.186813186813,uncertainty,True,uncertainty_selected,0.866968325792,0.0,0.872899159664,0.0,0.628407841227,0.0,0.665651380803,0.0,0.75,0.0,0.714285714286,0.0,3.617647058824,0.0,3.067226890756,0.0,0.352941176471,0.0,0.294117647059,0.0,0.421052631579,0.0,0.368421052632,0.0,0.851351351351,0.0,0.818181818182,0.0,0.058668424522,0.0,0.051058530511,0.0
PACE,human,seed_4,drug,base,0.9,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,91,9,82,17.0,0.207317073171,0.866968325792,0.628407841227,16,9.0,0.5625,2.713235294118,0.529411764706,0.578947368421,0.878787878788,0.086104951959,73,17.0,0.232876712329,0.872899159664,0.665651380803,15,9.0,0.6,2.576470588235,0.529411764706,0.578947368421,0.862068965517,0.094945677846,25,0.274725274725,uncertainty,True,uncertainty_selected,0.866968325792,0.0,0.872899159664,0.0,0.628407841227,0.0,0.665651380803,0.0,0.5625,0.0,0.6,0.0,2.713235294118,0.0,2.576470588235,0.0,0.529411764706,0.0,0.529411764706,0.0,0.578947368421,0.0,0.578947368421,0.0,0.878787878788,0.0,0.862068965517,0.0,0.086104951959,0.0,0.094945677846,0.0
PACE,human,seed_4,drug,base,0.9,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,91,9,82,17.0,0.207317073171,0.866968325792,0.628407841227,25,13.0,0.52,2.508235294118,0.764705882353,0.789473684211,0.929824561404,0.137141634574,73,17.0,0.232876712329,0.872899159664,0.665651380803,22,13.0,0.590909090909,2.53743315508,0.764705882353,0.789473684211,0.921568627451,0.15444533978,34,0.373626373626,uncertainty,True,uncertainty_selected,0.866968325792,0.0,0.872899159664,0.0,0.628407841227,0.0,0.665651380803,0.0,0.52,0.0,0.590909090909,0.0,2.508235294118,0.0,2.53743315508,0.0,0.764705882353,0.0,0.764705882353,0.0,0.789473684211,0.0,0.789473684211,0.0,0.929824561404,0.0,0.921568627451,0.0,0.137141634574,0.0,0.15444533978,0.0
PACE,human,seed_4,drug,base,0.9,0.2,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,91,18,73,11.0,0.150684931507,0.848973607038,0.50529773257,4,2.0,0.5,3.318181818182,0.181818181818,0.526315789474,0.869565217391,0.020250148898,65,11.0,0.169230769231,0.853535353535,0.546959715734,3,2.0,0.666666666667,3.939393939394,0.181818181818,0.526315789474,0.854838709677,0.024069478908,22,0.241758241758,prior,False,one_standard_error,0.843108504399,0.005865102639,0.845117845118,0.008417508418,0.544969511685,-0.039671779114,0.574810442083,-0.027850726349,0.75,-0.25,0.666666666667,0.0,4.977272727273,-1.659090909091,3.939393939394,0.0,0.272727272727,-0.090909090909,0.181818181818,0.0,0.578947368421,-0.052631578947,0.526315789474,0.0,0.884057971014,-0.014492753623,0.854838709677,0.0,0.034742902521,-0.014492753623,0.024069478908,0.0
PACE,human,seed_4,drug,base,0.9,0.2,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,91,18,73,11.0,0.150684931507,0.848973607038,0.50529773257,7,3.0,0.428571428571,2.844155844156,0.272727272727,0.578947368421,0.878787878788,0.029472810295,65,11.0,0.169230769231,0.853535353535,0.546959715734,6,3.0,0.5,2.954545454545,0.272727272727,0.578947368421,0.864406779661,0.033637548892,25,0.274725274725,prior,False,one_standard_error,0.843108504399,0.005865102639,0.845117845118,0.008417508418,0.544969511685,-0.039671779114,0.574810442083,-0.027850726349,0.428571428571,0.0,0.5,0.0,2.844155844156,0.0,2.954545454545,0.0,0.272727272727,0.0,0.272727272727,0.0,0.578947368421,0.0,0.578947368421,0.0,0.878787878788,0.0,0.864406779661,0.0,0.029472810295,0.0,0.033637548892,0.0
PACE,human,seed_4,drug,base,0.9,0.2,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,91,18,73,11.0,0.150684931507,0.848973607038,0.50529773257,15,7.0,0.466666666667,3.09696969697,0.636363636364,0.789473684211,0.931034482759,0.081719414265,65,11.0,0.169230769231,0.853535353535,0.546959715734,13,7.0,0.538461538462,3.181818181818,0.636363636364,0.789473684211,0.923076923077,0.092307692308,33,0.362637362637,prior,False,one_standard_error,0.843108504399,0.005865102639,0.845117845118,0.008417508418,0.544969511685,-0.039671779114,0.574810442083,-0.027850726349,0.466666666667,0.0,0.538461538462,0.0,3.09696969697,0.0,3.181818181818,0.0,0.636363636364,0.0,0.636363636364,0.0,0.789473684211,0.0,0.789473684211,0.0,0.931034482759,0.0,0.923076923077,0.0,0.081719414265,0.0,0.092307692308,0.0
PACE,human,seed_4,drug,base,0.9,0.2,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,91,18,73,11.0,0.150684931507,0.848973607038,0.50529773257,22,8.0,0.363636363636,2.413223140496,0.727272727273,0.842105263158,0.941176470588,0.091861402095,65,11.0,0.169230769231,0.853535353535,0.546959715734,20,8.0,0.4,2.363636363636,0.727272727273,0.842105263158,0.933333333333,0.102564102564,40,0.43956043956,prior,False,one_standard_error,0.843108504399,0.005865102639,0.845117845118,0.008417508418,0.544969511685,-0.039671779114,0.574810442083,-0.027850726349,0.318181818182,0.045454545455,0.35,0.05,2.111570247934,0.301652892562,2.068181818182,0.295454545455,0.636363636364,0.090909090909,0.636363636364,0.090909090909,0.789473684211,0.052631578947,0.789473684211,0.052631578947,0.921568627451,0.019607843137,0.911111111111,0.022222222222,0.072253558958,0.019607843137,0.080341880342,0.022222222222
PACE,human,seed_5,target,base,0.8,0.1,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,96,10,86,15.0,0.174418604651,0.779342723005,0.465280592751,4,3.0,0.75,4.3,0.2,0.4,0.853658536585,0.028077141237,76,15.0,0.197368421053,0.789071038251,0.51779740333,4,3.0,0.75,3.8,0.2,0.4,0.833333333333,0.030701754386,14,0.145833333333,prior,False,one_standard_error,0.778403755869,0.000938967136,0.791256830601,-0.00218579235,0.402886785777,0.062393806974,0.510933903837,0.006863499494,0.75,0.0,0.75,0.0,4.3,0.0,3.8,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.853658536585,0.0,0.833333333333,0.0,0.028077141237,0.0,0.030701754386,0.0
PACE,human,seed_5,target,base,0.8,0.1,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,96,10,86,15.0,0.174418604651,0.779342723005,0.465280592751,9,3.0,0.333333333333,1.911111111111,0.2,0.4,0.844155844156,0.018574448807,76,15.0,0.197368421053,0.789071038251,0.51779740333,8,3.0,0.375,1.9,0.2,0.4,0.823529411765,0.020897832817,19,0.197916666667,prior,False,one_standard_error,0.778403755869,0.000938967136,0.791256830601,-0.00218579235,0.402886785777,0.062393806974,0.510933903837,0.006863499494,0.333333333333,0.0,0.375,0.0,1.911111111111,0.0,1.9,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.844155844156,0.0,0.823529411765,0.0,0.018574448807,0.0,0.020897832817,0.0
PACE,human,seed_5,target,base,0.8,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,96,10,86,15.0,0.174418604651,0.779342723005,0.465280592751,17,6.0,0.352941176471,2.023529411765,0.4,0.55,0.869565217391,0.043983822042,76,15.0,0.197368421053,0.789071038251,0.51779740333,15,6.0,0.4,2.026666666667,0.4,0.55,0.852459016393,0.049827437446,27,0.28125,prior,False,one_standard_error,0.778403755869,0.000938967136,0.791256830601,-0.00218579235,0.402886785777,0.062393806974,0.510933903837,0.006863499494,0.352941176471,0.0,0.4,0.0,2.023529411765,0.0,2.026666666667,0.0,0.4,0.0,0.4,0.0,0.55,0.0,0.55,0.0,0.869565217391,0.0,0.852459016393,0.0,0.043983822042,0.0,0.049827437446,0.0
PACE,human,seed_5,target,base,0.8,0.1,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,96,10,86,15.0,0.174418604651,0.779342723005,0.465280592751,26,10.0,0.384615384615,2.205128205128,0.666666666667,0.75,0.916666666667,0.091085271318,76,15.0,0.197368421053,0.789071038251,0.51779740333,23,10.0,0.434782608696,2.202898550725,0.666666666667,0.75,0.905660377358,0.103028798411,36,0.375,prior,False,one_standard_error,0.778403755869,0.000938967136,0.791256830601,-0.00218579235,0.402886785777,0.062393806974,0.510933903837,0.006863499494,0.307692307692,0.076923076923,0.347826086957,0.086956521739,1.764102564103,0.441025641026,1.76231884058,0.440579710145,0.533333333333,0.133333333333,0.533333333333,0.133333333333,0.65,0.1,0.65,0.1,0.883333333333,0.033333333333,0.867924528302,0.037735849057,0.057751937984,0.033333333333,0.065292949355,0.037735849057
PACE,human,seed_5,target,base,0.8,0.2,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,96,19,77,12.0,0.155844155844,0.702564102564,0.421142620463,4,2.0,0.5,3.208333333333,0.166666666667,0.5,0.86301369863,0.018857854474,68,12.0,0.176470588235,0.721726190476,0.456794923804,3,2.0,0.666666666667,3.777777777778,0.166666666667,0.5,0.846153846154,0.022624434389,23,0.239583333333,prior,False,one_standard_error,0.79358974359,-0.091025641026,0.80505952381,-0.083333333333,0.408406754065,0.012735866399,0.448548183842,0.008246739962,0.5,0.0,0.333333333333,0.333333333333,3.208333333333,0.0,1.888888888889,1.888888888889,0.166666666667,0.0,0.083333333333,0.083333333333,0.5,0.0,0.45,0.05,0.86301369863,0.0,0.830769230769,0.015384615385,0.018857854474,0.0,0.007239819005,0.015384615385
PACE,human,seed_5,target,base,0.8,0.2,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,96,19,77,12.0,0.155844155844,0.702564102564,0.421142620463,8,3.0,0.375,2.40625,0.25,0.55,0.869565217391,0.025409373235,68,12.0,0.176470588235,0.721726190476,0.456794923804,7,3.0,0.428571428571,2.428571428571,0.25,0.55,0.852459016393,0.028929604629,27,0.28125,prior,False,one_standard_error,0.79358974359,-0.091025641026,0.80505952381,-0.083333333333,0.408406754065,0.012735866399,0.448548183842,0.008246739962,0.375,0.0,0.428571428571,0.0,2.40625,0.0,2.428571428571,0.0,0.25,0.0,0.25,0.0,0.55,0.0,0.55,0.0,0.869565217391,0.0,0.852459016393,0.0,0.025409373235,0.0,0.028929604629,0.0
PACE,human,seed_5,target,base,0.8,0.2,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,96,19,77,12.0,0.155844155844,0.702564102564,0.421142620463,15,5.0,0.333333333333,2.138888888889,0.416666666667,0.65,0.887096774194,0.042940930038,68,12.0,0.176470588235,0.721726190476,0.456794923804,14,5.0,0.357142857143,2.02380952381,0.416666666667,0.65,0.87037037037,0.046840958606,34,0.354166666667,prior,False,one_standard_error,0.79358974359,-0.091025641026,0.80505952381,-0.083333333333,0.408406754065,0.012735866399,0.448548183842,0.008246739962,0.333333333333,0.0,0.357142857143,0.0,2.138888888889,0.0,2.02380952381,0.0,0.416666666667,0.0,0.416666666667,0.0,0.65,0.0,0.65,0.0,0.887096774194,0.0,0.87037037037,0.0,0.042940930038,0.0,0.046840958606,0.0
PACE,human,seed_5,target,base,0.8,0.2,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,96,19,77,12.0,0.155844155844,0.702564102564,0.421142620463,23,6.0,0.260869565217,1.673913043478,0.5,0.7,0.888888888889,0.044733044733,68,12.0,0.176470588235,0.721726190476,0.456794923804,20,6.0,0.3,1.7,0.5,0.7,0.875,0.051470588235,42,0.4375,prior,False,one_standard_error,0.79358974359,-0.091025641026,0.80505952381,-0.083333333333,0.408406754065,0.012735866399,0.448548183842,0.008246739962,0.304347826087,-0.04347826087,0.4,-0.1,1.952898550725,-0.278985507246,2.266666666667,-0.566666666667,0.583333333333,-0.083333333333,0.666666666667,-0.166666666667,0.75,-0.05,0.8,-0.1,0.907407407407,-0.018518518519,0.916666666667,-0.041666666667,0.063251563252,-0.018518518519,0.093137254902,-0.041666666667
PACE,human,seed_5,target,base,0.9,0.1,0.05,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,96,10,86,15.0,0.174418604651,0.664788732394,0.337892403462,4,2.0,0.5,2.866666666667,0.133333333333,0.35,0.841463414634,0.015882019285,76,15.0,0.197368421053,0.654644808743,0.414447938027,4,2.0,0.5,2.533333333333,0.133333333333,0.35,0.819444444444,0.016812865497,14,0.145833333333,uncertainty_prior_support,False,one_standard_error,0.778403755869,-0.113615023474,0.791256830601,-0.136612021858,0.402886785777,-0.064994382315,0.510933903837,-0.09648596581,0.75,-0.25,0.75,-0.25,4.3,-1.433333333333,3.8,-1.266666666667,0.2,-0.066666666667,0.2,-0.066666666667,0.4,-0.05,0.4,-0.05,0.853658536585,-0.012195121951,0.833333333333,-0.013888888889,0.028077141237,-0.012195121951,0.030701754386,-0.013888888889
PACE,human,seed_5,target,base,0.9,0.1,0.1,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,96,10,86,15.0,0.174418604651,0.664788732394,0.337892403462,9,3.0,0.333333333333,1.911111111111,0.2,0.4,0.844155844156,0.018574448807,76,15.0,0.197368421053,0.654644808743,0.414447938027,8,3.0,0.375,1.9,0.2,0.4,0.823529411765,0.020897832817,19,0.197916666667,uncertainty_prior_support,False,one_standard_error,0.778403755869,-0.113615023474,0.791256830601,-0.136612021858,0.402886785777,-0.064994382315,0.510933903837,-0.09648596581,0.333333333333,0.0,0.375,0.0,1.911111111111,0.0,1.9,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.844155844156,0.0,0.823529411765,0.0,0.018574448807,0.0,0.020897832817,0.0
PACE,human,seed_5,target,base,0.9,0.1,0.2,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,96,10,86,15.0,0.174418604651,0.664788732394,0.337892403462,17,6.0,0.352941176471,2.023529411765,0.4,0.55,0.869565217391,0.043983822042,76,15.0,0.197368421053,0.654644808743,0.414447938027,15,6.0,0.4,2.026666666667,0.4,0.55,0.852459016393,0.049827437446,27,0.28125,uncertainty_prior_support,False,one_standard_error,0.778403755869,-0.113615023474,0.791256830601,-0.136612021858,0.402886785777,-0.064994382315,0.510933903837,-0.09648596581,0.352941176471,0.0,0.4,0.0,2.023529411765,0.0,2.026666666667,0.0,0.4,0.0,0.4,0.0,0.55,0.0,0.55,0.0,0.869565217391,0.0,0.852459016393,0.0,0.043983822042,0.0,0.049827437446,0.0
PACE,human,seed_5,target,base,0.9,0.1,0.3,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,96,10,86,15.0,0.174418604651,0.664788732394,0.337892403462,26,8.0,0.307692307692,1.764102564103,0.533333333333,0.65,0.883333333333,0.057751937984,76,15.0,0.197368421053,0.654644808743,0.414447938027,23,7.0,0.304347826087,1.542028985507,0.466666666667,0.6,0.849056603774,0.046425024826,36,0.375,uncertainty_prior_support,False,one_standard_error,0.778403755869,-0.113615023474,0.791256830601,-0.136612021858,0.402886785777,-0.064994382315,0.510933903837,-0.09648596581,0.307692307692,0.0,0.347826086957,-0.04347826087,1.764102564103,0.0,1.76231884058,-0.220289855072,0.533333333333,0.0,0.533333333333,-0.066666666667,0.65,0.0,0.65,-0.05,0.883333333333,0.0,0.867924528302,-0.018867924528,0.057751937984,0.0,0.065292949355,-0.018867924528
PACE,human,seed_5,target,base,0.9,0.2,0.05,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,96,19,77,12.0,0.155844155844,0.738461538462,0.393603813175,4,2.0,0.5,3.208333333333,0.166666666667,0.5,0.86301369863,0.018857854474,68,12.0,0.176470588235,0.723214285714,0.397379013548,3,2.0,0.666666666667,3.777777777778,0.166666666667,0.5,0.846153846154,0.022624434389,23,0.239583333333,uncertainty_prior_support,False,one_standard_error,0.79358974359,-0.055128205128,0.80505952381,-0.081845238095,0.408406754065,-0.01480294089,0.448548183842,-0.051169170295,0.5,0.0,0.333333333333,0.333333333333,3.208333333333,0.0,1.888888888889,1.888888888889,0.166666666667,0.0,0.083333333333,0.083333333333,0.5,0.0,0.45,0.05,0.86301369863,0.0,0.830769230769,0.015384615385,0.018857854474,0.0,0.007239819005,0.015384615385
