model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,647,65,582,120.0,0.20618556701,0.695725108225,0.340303170291,58,25.0,0.431034482759,2.090517241379,0.208333333333,0.344827586207,0.818702290076,0.024887857087,123,0.190108191654
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,647,65,582,120.0,0.20618556701,0.543524531025,0.282990933574,58,24.0,0.413793103448,2.006896551724,0.2,0.337931034483,0.81679389313,0.02297946014,123,0.190108191654
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,native_density,baseline,complete,native_domain_density_distance,,,647,65,582,120.0,0.20618556701,0.548538961039,0.289538528959,58,21.166666666667,0.364942528736,1.769971264368,0.176388888889,0.318390804598,0.811386768448,0.017572335458,123,0.190108191654
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,validation,fixed_hgb_upe,baseline,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.466173586452,0.081892803528,647,65,582,120.0,0.20618556701,0.751199494949,0.381566041306,58,23.0,0.396551724138,1.923275862069,0.191666666667,0.331034482759,0.814885496183,0.021071063194,123,0.190108191654
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,158,16,142,26.0,0.183098591549,0.707228116711,0.318832007055,14,4.0,0.285714285714,1.56043956044,0.153846153846,0.3125,0.828125,0.011223591549,30,0.189873417722
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,158,16,142,26.0,0.183098591549,0.710543766578,0.400903868348,14,6.0,0.428571428571,2.340659340659,0.230769230769,0.375,0.84375,0.026848591549,30,0.189873417722
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,158,16,142,26.0,0.183098591549,0.710543766578,0.400903868348,14,6.0,0.428571428571,2.340659340659,0.230769230769,0.375,0.84375,0.026848591549,30,0.189873417722
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,158,16,142,26.0,0.183098591549,0.858421750663,0.518819687995,14,6.0,0.428571428571,2.340659340659,0.230769230769,0.375,0.84375,0.026848591549,30,0.189873417722
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,158,16,142,26.0,0.183098591549,0.85775862069,0.524513032518,14,6.0,0.428571428571,2.340659340659,0.230769230769,0.375,0.84375,0.026848591549,30,0.189873417722
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.1,test,raw_uncertainty,baseline,complete,raw_error_risk,,,158,16,142,26.0,0.183098591549,0.707228116711,0.318832007055,14,4.0,0.285714285714,1.56043956044,0.153846153846,0.3125,0.828125,0.011223591549,30,0.189873417722
