model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction
PACE,biosnap,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,278,28,250,38.0,0.152,0.890640516385,0.536857607174,50,26.0,0.52,3.421052631579,0.684210526316,0.733333333333,0.94,0.092,78,0.280575539568
PACE,biosnap,seed_4,target,base,0.8,0.1,0.2,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,278,28,250,38.0,0.152,0.894364448858,0.600489078091,50,27.0,0.54,3.552631578947,0.710526315789,0.755555555556,0.945,0.097,78,0.280575539568
PACE,biosnap,seed_4,target,base,0.8,0.1,0.2,test,raw_uncertainty,baseline,complete,raw_error_risk,,,278,28,250,38.0,0.152,0.708912611718,0.340585487706,50,14.0,0.28,1.842105263158,0.368421052632,0.466666666667,0.88,0.032,78,0.280575539568
PACE,biosnap,seed_4,target,base,0.8,0.1,0.2,test,native_max_shift,baseline,complete,native_domain_shift_score,,,278,28,250,38.0,0.152,0.580064548163,0.184430424504,50,7.0,0.14,0.921052631579,0.184210526316,0.311111111111,0.845,-0.003,78,0.280575539568
PACE,biosnap,seed_4,target,base,0.8,0.1,0.2,test,native_density,baseline,complete,native_domain_density_distance,,,278,28,250,38.0,0.152,0.567961767627,0.201468843706,50,9.0,0.18,1.184210526316,0.236842105263,0.355555555556,0.855,0.007,78,0.280575539568
PACE,biosnap,seed_4,target,base,0.8,0.1,0.2,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,278,28,250,38.0,0.152,0.897467725919,0.653699909403,50,29.0,0.58,3.815789473684,0.763157894737,0.8,0.955,0.107,78,0.280575539568
PACE,biosnap,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty,primary,complete,calibrated_error_risk,0.276274274362,0.039917920716,1039,104,935,154.0,0.164705882353,0.655819212797,0.247048256817,280,71.0,0.253571428571,1.539540816327,0.461038961039,0.563157894737,0.873282442748,0.037988325101,384,0.36958614052
PACE,biosnap,seed_4,target,base,0.8,0.1,0.3,validation,prior,primary,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.382839501146,0.035421305414,1039,104,935,154.0,0.164705882353,0.763947320285,0.371027959628,280,103.0,0.367857142857,2.233418367347,0.668831168831,0.731578947368,0.92213740458,0.086843286933,384,0.36958614052
PACE,biosnap,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.38125794806,0.035626486365,1039,104,935,154.0,0.164705882353,0.763007798859,0.369550123329,280,103.0,0.367857142857,2.233418367347,0.668831168831,0.731578947368,0.92213740458,0.086843286933,384,0.36958614052
PACE,biosnap,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.286356576838,0.043339564759,1039,104,935,154.0,0.164705882353,0.68067080167,0.245623889465,280,73.0,0.260714285714,1.582908163265,0.474025974026,0.573684210526,0.876335877863,0.041041760216,384,0.36958614052
PACE,biosnap,seed_4,target,base,0.8,0.1,0.3,validation,uncertainty_prior_support,primary,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability|target_esm_knn_distance|target_esm_nearest_train_distance,0.295635366064,0.051077216897,1039,104,935,154.0,0.164705882353,0.671924106623,0.254065283438,280,69.0,0.246428571429,1.496173469388,0.448051948052,0.552631578947,0.870229007634,0.034934889987,384,0.36958614052
