group_axis,measure,num_independent_runs,num_model_dataset_strata,mean,run_win_rate,ci_low,ci_high
drug,delta_error_detection_auprc_vs_uncertainty,15,3,-0.000994568519,0.133333333333,-0.017718041023,0.023797599697
drug,delta_review_error_rate_vs_uncertainty,13,3,0.000860805861,0.076923076923,-0.011333943834,0.021694139194
drug,delta_retained_accuracy_gain_vs_residual_vs_uncertainty,13,3,0.000314528831,0.076923076923,-0.002777777778,0.005820147303
target,delta_error_detection_auprc_vs_uncertainty,15,3,0.003590156774,0.266666666667,-0.055498800249,0.063354468618
target,delta_review_error_rate_vs_uncertainty,13,3,0.010473207348,0.384615384615,-0.032912087912,0.064261363636
target,delta_retained_accuracy_gain_vs_residual_vs_uncertainty,13,3,0.002437555844,0.384615384615,-0.008213005129,0.015668792349
