model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,profile,primary_candidate,complexity,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,validation_finite_folds,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,selected_profile,selection_fallback,selection_reason,best_profile,best_validation_fold_mean_auprc,one_se_threshold,validation_gain_vs_uncertainty
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.438012241076,0.049516450021,3,582,104.0,0.178694158076,0.745574509173,0.404886503064,116,43.0,0.370689655172,2.074436339523,0.413461538462,0.474137931034,0.869098712446,0.047792870522,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.475641964475,0.419184690291,0.154723911152
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.424251896378,0.033500582539,3,518,85.0,0.164092664093,0.720486346964,0.361645058003,104,39.0,0.375,2.285294117647,0.458823529412,0.603448275862,0.888888888889,0.052981552982,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.427739203247,0.405009224301,0.166955655825
DrugBAN,bindingdb,seed_5,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.498645317407,0.055237705866,3,895,234.0,0.261452513966,0.764621074001,0.528773932511,179,116.0,0.648044692737,2.478632478632,0.495726495726,0.528,0.835195530726,0.096648044693,prior,False,one_standard_error,prior,0.498645317407,0.443407611541,0.261965148755
DrugBAN,bindingdb,seed_5,target,base,0.8,0.2,0.2,prior,True,1,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.573296149168,0.120982264633,3,795,222.0,0.279245283019,0.768407150606,0.51218220795,159,93.0,0.584905660377,2.094594594595,0.418918918919,0.484,0.797169811321,0.07641509434,prior,False,one_standard_error,uncertainty_prior,0.573506953417,0.453001866518,0.339517056712
DrugBAN,bindingdb,seed_5,target,base,0.9,0.1,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.379416151516,0.169507187177,3,582,108.0,0.185567010309,0.412046804188,0.158115567747,116,19.0,0.163793103448,0.882662835249,0.175925925926,0.23275862069,0.809012875536,-0.005420114154,uncertainty,True,uncertainty_selected,uncertainty,0.379416151516,0.20990896434,0.0
DrugBAN,bindingdb,seed_5,target,base,0.9,0.2,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.227515517297,0.093101505975,3,518,99.0,0.19111969112,0.412273088884,0.168397446916,104,16.0,0.153846153846,0.804972804973,0.161616161616,0.284482758621,0.799516908213,-0.009363400668,uncertainty,True,uncertainty_selected,uncertainty_prior,0.322584997439,0.163207047633,0.0
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.369953908912,0.073746705321,3,595,74.0,0.124369747899,0.777558748768,0.389221988426,119,45.0,0.378151260504,3.040540540541,0.608108108108,0.677777777778,0.939075630252,0.063445378151,uncertainty_support,False,one_standard_error,uncertainty_support,0.369953908912,0.296207203592,0.190045499374
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.269669494077,0.068777039106,3,529,62.0,0.117202268431,0.614388340126,0.235355557931,106,26.0,0.245283018868,2.092818015825,0.41935483871,0.6,0.914893617021,0.032095885452,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.27550734136,0.211848665332,0.103148679809
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.427711134379,0.086044764699,3,447,50.0,0.111856823266,0.645541561713,0.445693333578,89,23.0,0.258426966292,2.310337078652,0.46,0.542372881356,0.924581005587,0.036437828853,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.433950175221,0.345336263996,0.262283344979
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.347902218562,0.027760117665,3,398,43.0,0.108040201005,0.703439240092,0.344786476772,80,21.0,0.2625,2.429651162791,0.488372093023,0.627118644068,0.930817610063,0.038857811068,uncertainty_support,False,one_standard_error,uncertainty_support,0.347902218562,0.320142100897,0.164459339845
DrugBAN,bindingdb,seed_6,target,base,0.8,0.1,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.197797164689,0.027722172618,3,595,78.0,0.131092436975,0.586730645241,0.173923917711,119,12.0,0.100840336134,0.769230769231,0.153846153846,0.266666666667,0.861344537815,-0.00756302521,uncertainty,True,uncertainty_selected,uncertainty_prior,0.413227571219,0.119373465473,0.0
DrugBAN,bindingdb,seed_6,target,base,0.8,0.2,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,529,73.0,0.137996219282,0.636009973564,0.189574494459,106,22.0,0.207547169811,1.504006203153,0.301369863014,0.433333333333,0.879432624113,0.017428843395,uncertainty,True,no_finite_group_cv_candidate,,,,
DrugBAN,bindingdb,seed_6,target,base,0.9,0.1,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,447,56.0,0.125279642058,0.649547862623,0.230907434827,89,23.0,0.258426966292,2.062800963082,0.410714285714,0.440677966102,0.90782122905,0.033100871108,uncertainty,True,no_finite_group_cv_candidate,,,,
DrugBAN,bindingdb,seed_6,target,base,0.9,0.2,0.2,uncertainty,True,0,group_cv_unavailable,,,,0,398,43.0,0.108040201005,0.615099901736,0.191148729758,80,16.0,0.2,1.851162790698,0.372093023256,0.542372881356,0.915094339623,0.023134540628,uncertainty,True,no_finite_group_cv_candidate,,,,
