group_axis,measure,num_independent_runs,num_model_dataset_strata,mean,run_win_rate,ci_low,ci_high
target,delta_deduplicated_error_detection_auprc,13,3,-0.004976386257,0.307692307692,-0.02980718987,0.012822751019
drug,delta_deduplicated_error_detection_auprc,13,3,0.018064543939,0.615384615385,-0.007555161475,0.050433354643
