group_axis,measure,num_independent_runs,num_model_dataset_strata,mean,run_win_rate,ci_low,ci_high
drug,delta_error_detection_auprc_vs_uncertainty,5,1,0.321420604819,1.0,0.237619209556,0.4693083786
drug,delta_review_error_rate_vs_uncertainty,4,1,0.192726904926,1.0,0.132172518809,0.312503983019
drug,delta_retained_accuracy_gain_vs_residual_vs_uncertainty,4,1,0.048101110599,1.0,0.026682577694,0.062330288783
target,delta_error_detection_auprc_vs_uncertainty,5,1,-0.013445865942,0.2,-0.026851987651,-0.004451009945
target,delta_review_error_rate_vs_uncertainty,4,1,-0.01230190291,0.25,-0.031548250265,0.005295138889
target,delta_retained_accuracy_gain_vs_residual_vs_uncertainty,4,1,-0.003046840547,0.25,-0.007841932842,0.001748251748
