model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,added_component,baseline_profile,augmented_profile,baseline_model_status,augmented_model_status,baseline_validation_fold_mean_auprc,augmented_validation_fold_mean_auprc,delta_validation_fold_mean_auprc,baseline_error_detection_auroc,augmented_error_detection_auroc,delta_error_detection_auroc,baseline_error_detection_auprc,augmented_error_detection_auprc,delta_error_detection_auprc,baseline_review_error_rate,augmented_review_error_rate,delta_review_error_rate,baseline_review_lift,augmented_review_lift,delta_review_lift,baseline_review_recall_of_residual_errors,augmented_review_recall_of_residual_errors,delta_review_recall_of_residual_errors,baseline_combined_recall_of_candidate_errors,augmented_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors,baseline_retained_accuracy_after_review,augmented_retained_accuracy_after_review,delta_retained_accuracy_after_review,baseline_retained_accuracy_gain_vs_residual,augmented_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,prior,uncertainty,uncertainty_prior,complete,complete,0.512386239003,0.484725620516,-0.027660618487,0.5693001443,0.663900913901,0.094600769601,0.467318062819,0.476212817075,0.008894754256,0.521186440678,0.427966101695,-0.093220338983,1.333425049527,1.09492626018,-0.238498789346,0.266233766234,0.218614718615,-0.047619047619,0.356736242884,0.314990512334,-0.04174573055,0.641649048626,0.618393234672,-0.023255813953,0.032511992788,0.009256178835,-0.023255813953
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,empirical_support,uncertainty,uncertainty_support,complete,complete,0.512386239003,0.342817437764,-0.169568801239,0.5693001443,0.366393097643,-0.202907046657,0.467318062819,0.323437818633,-0.143880244186,0.521186440678,0.190677966102,-0.330508474576,1.333425049527,0.487838432754,-0.845586616773,0.266233766234,0.097402597403,-0.168831168831,0.356736242884,0.208728652751,-0.148007590133,0.641649048626,0.559196617336,-0.08245243129,0.032511992788,-0.049940438501,-0.08245243129
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,complete,complete,0.484725620516,0.435099666747,-0.04962595377,0.663900913901,0.570496632997,-0.093404280904,0.476212817075,0.42317880061,-0.053034016465,0.427966101695,0.372881355932,-0.055084745763,1.09492626018,0.953995157385,-0.140931102796,0.218614718615,0.190476190476,-0.028138528139,0.314990512334,0.290322580645,-0.024667931689,0.618393234672,0.604651162791,-0.013742071882,0.009256178835,-0.004485893047,-0.013742071882
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,complete,complete,0.342817437764,0.435099666747,0.092282228982,0.366393097643,0.570496632997,0.204103535354,0.323437818633,0.42317880061,0.099740981977,0.190677966102,0.372881355932,0.182203389831,0.487838432754,0.953995157385,0.466156724631,0.097402597403,0.190476190476,0.093073593074,0.208728652751,0.290322580645,0.081593927894,0.559196617336,0.604651162791,0.045454545455,-0.049940438501,-0.004485893047,0.045454545455
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,legacy_source_domain_support_after_fit,fit_support,legacy_support,complete,complete,0.383813186424,0.353807083825,-0.030006102599,0.473692279942,0.451142376142,-0.0225499038,0.413374421995,0.368773915896,-0.044600506099,0.533898305085,0.351694915254,-0.182203389831,1.36594761171,0.899790887079,-0.466156724631,0.272727272727,0.179653679654,-0.093073593074,0.362428842505,0.280834914611,-0.081593927894,0.644820295983,0.599365750529,-0.045454545455,0.035683240146,-0.009771305309,-0.045454545455
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,complete,complete,0.330268936221,0.353807083825,0.023538147604,0.308757215007,0.451142376142,0.142385161135,0.295687913272,0.368773915896,0.073086002625,0.194915254237,0.351694915254,0.156779661017,0.498679286815,0.899790887079,0.401111600264,0.099567099567,0.179653679654,0.080086580087,0.210626185958,0.280834914611,0.070208728653,0.560253699789,0.599365750529,0.03911205074,-0.048883356049,-0.009771305309,0.03911205074
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,native_source_domain_support_after_fit,fit_support,uncertainty_support,complete,complete,0.383813186424,0.342817437764,-0.04099574866,0.473692279942,0.366393097643,-0.107299182299,0.413374421995,0.323437818633,-0.089936603362,0.533898305085,0.190677966102,-0.343220338983,1.36594761171,0.487838432754,-0.878109178957,0.272727272727,0.097402597403,-0.175324675325,0.362428842505,0.208728652751,-0.153700189753,0.644820295983,0.559196617336,-0.085623678647,0.035683240146,-0.049940438501,-0.085623678647
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,fit_support_after_native_source_domain,native_source_domain_support,uncertainty_support,complete,complete,0.313516103427,0.342817437764,0.029301334337,0.270692039442,0.366393097643,0.095701058201,0.282794658652,0.323437818633,0.040643159981,0.131355932203,0.190677966102,0.059322033898,0.336066475897,0.487838432754,0.151771956857,0.0670995671,0.097402597403,0.030303030303,0.182163187856,0.208728652751,0.026565464896,0.544397463002,0.559196617336,0.014799154334,-0.064739592835,-0.049940438501,0.014799154334
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,native_support_after_legacy,legacy_support,combined_support,complete,complete,0.353807083825,0.339097989435,-0.01470909439,0.451142376142,0.384048821549,-0.067093554594,0.368773915896,0.320192624681,-0.048581291216,0.351694915254,0.203389830508,-0.148305084746,0.899790887079,0.520360994937,-0.379429892142,0.179653679654,0.103896103896,-0.075757575758,0.280834914611,0.214421252372,-0.066413662239,0.599365750529,0.562367864693,-0.036997885835,-0.009771305309,-0.046769191144,-0.036997885835
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,legacy_support_after_native,uncertainty_support,combined_support,complete,complete,0.342817437764,0.339097989435,-0.00371944833,0.366393097643,0.384048821549,0.017655723906,0.323437818633,0.320192624681,-0.003245193953,0.190677966102,0.203389830508,0.012711864407,0.487838432754,0.520360994937,0.032522562184,0.097402597403,0.103896103896,0.006493506494,0.208728652751,0.214421252372,0.00569259962,0.559196617336,0.562367864693,0.003171247357,-0.049940438501,-0.046769191144,0.003171247357
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,validation,fit_support,uncertainty,fit_support,complete,complete,0.512386239003,0.383813186424,-0.128573052579,0.5693001443,0.473692279942,-0.095607864358,0.467318062819,0.413374421995,-0.053943640824,0.521186440678,0.533898305085,0.012711864407,1.333425049527,1.36594761171,0.032522562184,0.266233766234,0.272727272727,0.006493506494,0.356736242884,0.362428842505,0.00569259962,0.641649048626,0.644820295983,0.003171247357,0.032511992788,0.035683240146,0.003171247357
