model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
TAPB,bindingdb,seed_5,drug,base,test,fit_support,,0.125164973341,0.360036811993,0.029608502148
TAPB,bindingdb,seed_5,drug,base,test,fit_support_after_legacy_source_domain,,0.142596014645,0.418282916725,0.035851367327
TAPB,bindingdb,seed_5,drug,base,test,fit_support_after_native_source_domain,,0.107534584358,0.450668213567,0.039223914418
TAPB,bindingdb,seed_5,drug,base,test,general_target_joint_support,,0.013788623968,0.00445966071,-0.000128775719
TAPB,bindingdb,seed_5,drug,base,test,legacy_empirical_support,,0.110027699492,0.283264094985,0.022617789311
TAPB,bindingdb,seed_5,drug,base,test,legacy_source_domain_support_after_fit,,-0.015137273849,-0.076772717008,-0.006990712837
TAPB,bindingdb,seed_5,drug,base,test,legacy_support_after_native,,-0.005288147321,-0.254665426151,-0.020985313742
TAPB,bindingdb,seed_5,drug,base,test,native_source_domain_support,,0.01799663091,0.220972361987,0.015869713254
TAPB,bindingdb,seed_5,drug,base,test,native_source_domain_support_after_fit,,0.000366241927,0.31160376356,0.025485125524
TAPB,bindingdb,seed_5,drug,base,test,native_support_after_legacy,,0.010215368455,0.133711054418,0.011490524619
TAPB,bindingdb,seed_5,drug,base,test,prior,,-0.074290564285,-0.36917808637,-0.032165755186
TAPB,bindingdb,seed_5,drug,base,test,prior_after_empirical_support,,-0.004866784278,-0.069868741354,-0.005934970826
TAPB,bindingdb,seed_5,drug,base,test,source_domain_support,,-0.032568315153,-0.13501882174,-0.013233578016
TAPB,bindingdb,seed_5,drug,base,test,target_sequence_support,,-0.017993367895,-0.198191854442,-0.016364730775
TAPB,bindingdb,seed_5,drug,base,validation,combined_empirical_support,0.136394124297,0.133655419225,0.41778997166,0.034470465202
TAPB,bindingdb,seed_5,drug,base,validation,empirical_support,0.118556827131,0.120244502572,0.488328163769,0.040230510943
TAPB,bindingdb,seed_5,drug,base,validation,empirical_support_after_prior,0.134613829555,0.134478491261,0.506058984609,0.041648638489
TAPB,bindingdb,seed_5,drug,base,validation,fit_support,0.066397426919,0.073268477609,0.292061201233,0.024170160185
TAPB,bindingdb,seed_5,drug,base,validation,fit_support_after_legacy_source_domain,0.043695446965,0.048572729389,0.078281941414,0.006531812328
TAPB,bindingdb,seed_5,drug,base,validation,fit_support_after_native_source_domain,0.042333912821,0.045698502464,0.179068579388,0.014845803496
TAPB,bindingdb,seed_5,drug,base,validation,general_target_joint_support,-5.2187087e-05,-0.001206155318,-0.001157200565,-7.7733233e-05
TAPB,bindingdb,seed_5,drug,base,validation,legacy_empirical_support,0.099205585642,0.095268245389,0.346617455159,0.028579728691
TAPB,bindingdb,seed_5,drug,base,validation,legacy_source_domain_support_after_fit,0.032808158723,0.02199976778,0.054556253926,0.004409568506
TAPB,bindingdb,seed_5,drug,base,validation,legacy_support_after_native,0.017837297166,0.013410916652,-0.070538192109,-0.005760045741
TAPB,bindingdb,seed_5,drug,base,validation,native_source_domain_support,0.07622291431,0.074546000108,0.30925958438,0.025384707447
TAPB,bindingdb,seed_5,drug,base,validation,native_source_domain_support_after_fit,0.052159400212,0.046976024964,0.196266962535,0.016060350758
TAPB,bindingdb,seed_5,drug,base,validation,native_support_after_legacy,0.037188538655,0.038387173835,0.071172516501,0.005890736511
TAPB,bindingdb,seed_5,drug,base,validation,prior,-0.020405412036,-0.023206312011,-0.008158549299,-0.000551813822
TAPB,bindingdb,seed_5,drug,base,validation,prior_after_empirical_support,-0.004348409612,-0.008972323323,0.009572271541,0.000866313724
TAPB,bindingdb,seed_5,drug,base,validation,source_domain_support,0.055510138676,0.046695516001,0.268335513745,0.022047916363
TAPB,bindingdb,seed_5,drug,base,validation,target_sequence_support,-0.012417090465,-0.020812476145,-0.017661841836,-0.001426424143
TAPB,bindingdb,seed_5,target,base,test,combined_empirical_support,,0.131152229556,0.696864147263,0.057214210639
TAPB,bindingdb,seed_5,target,base,test,empirical_support,,0.1384935753,0.763152026051,0.062523199403
TAPB,bindingdb,seed_5,target,base,test,empirical_support_after_prior,,0.127755821595,0.668987993608,0.055657185999
TAPB,bindingdb,seed_5,target,base,test,fit_support,,0.146065656824,0.665614147263,0.054714210639
TAPB,bindingdb,seed_5,target,base,test,fit_support_after_legacy_source_domain,,0.165459289306,0.828302106436,0.069821806593
TAPB,bindingdb,seed_5,target,base,test,fit_support_after_native_source_domain,,0.117382602923,0.604214898364,0.051774257334
TAPB,bindingdb,seed_5,target,base,test,general_target_joint_support,,0.024131334221,-0.051549145299,-0.00487012987
TAPB,bindingdb,seed_5,target,base,test,legacy_empirical_support,,0.134624560895,0.570728850421,0.046341663547
TAPB,bindingdb,seed_5,target,base,test,legacy_source_domain_support_after_fit,,-0.011441095929,-0.094885296842,-0.008372547091
TAPB,bindingdb,seed_5,target,base,test,legacy_support_after_native,,-0.007341345744,-0.066287878788,-0.005308988764
