model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,profile,primary_candidate,complexity,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,validation_finite_folds,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,selected_profile,selection_fallback,selection_reason,best_profile,best_validation_fold_mean_auprc,one_se_threshold,validation_gain_vs_uncertainty
TAPB,bindingdb,seed_7,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.554494839276,0.018364444956,3,392,74.0,0.188775510204,0.839792622811,0.543566030536,78,39.0,0.5,2.648648648649,0.527027027027,0.593023255814,0.888535031847,0.077310542051,uncertainty_support,False,one_standard_error,uncertainty_support,0.554494839276,0.53613039432,0.154034667105
TAPB,bindingdb,seed_7,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.434636106866,0.07611757136,3,349,58.0,0.166189111748,0.796658371845,0.417105052786,70,28.0,0.4,2.406896551724,0.48275862069,0.651162790698,0.89247311828,0.058662230027,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.448075581477,0.374535871278,0.092018625511
TAPB,bindingdb,seed_8,target,base,0.8,0.1,0.2,prior,True,1,complete,prior_contradiction_logit|prior_contradiction_probability|prior_negative_evidence|prior_support_probability,0.481548480472,0.086449599977,3,1090,423.0,0.388073394495,0.50756891058,0.428676389653,218,107.0,0.490825688073,1.264775413712,0.252955082742,0.334736842105,0.637614678899,0.025688073394,prior,False,one_standard_error,uncertainty_support,0.527829686657,0.464565713621,0.018594319455
TAPB,bindingdb,seed_8,target,base,0.8,0.2,0.2,uncertainty,True,0,complete,calibrated_error_risk,0.430722496247,0.046595441761,3,969,365.0,0.376676986584,0.520924430736,0.403696374795,194,85.0,0.438144329897,1.163183166219,0.232876712329,0.410526315789,0.638709677419,0.015386664003,uncertainty,True,uncertainty_selected,uncertainty_prior_support,0.457375129174,0.330127607771,0.0
TAPB,bindingdb,seed_8,target,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.459782776885,0.058029770414,3,810,293.0,0.361728395062,0.608373327348,0.473486046091,162,80.0,0.493827160494,1.365187713311,0.273037542662,0.352583586626,0.671296296296,0.033024691358,uncertainty_support,False,one_standard_error,uncertainty_support,0.459782776885,0.40175300647,0.060284779215
TAPB,bindingdb,seed_8,target,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.47857892179,0.068078915998,3,720,258.0,0.358333333333,0.63122923588,0.47467347984,144,70.0,0.486111111111,1.356589147287,0.271317829457,0.428571428571,0.673611111111,0.031944444444,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.481792970127,0.397165361357,0.097518012974
TAPB,bindingdb,seed_8,drug,base,0.8,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.533978761197,0.013276569527,3,1090,422.0,0.387155963303,0.687679144082,0.529557909535,218,122.0,0.559633027523,1.445497630332,0.289099526066,0.368421052632,0.655963302752,0.043119266055,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.546550197315,0.529713362958,0.096657325955
TAPB,bindingdb,seed_8,drug,base,0.8,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.536138072744,0.003085172522,3,969,368.0,0.379772961816,0.683254358678,0.530295494527,194,107.0,0.551546391753,1.452305580457,0.290760869565,0.450526315789,0.663225806452,0.042998768268,uncertainty_support,False,one_standard_error,uncertainty_support,0.536138072744,0.533052900222,0.104134031844
TAPB,bindingdb,seed_8,drug,base,0.9,0.1,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.496262001074,0.017033463496,3,810,294.0,0.362962962963,0.670964509835,0.481515662808,162,81.0,0.5,1.377551020408,0.275510204082,0.352583586626,0.671296296296,0.034259259259,uncertainty_support,False,one_standard_error,uncertainty_prior_support,0.49628283504,0.475773663527,0.114659324781
TAPB,bindingdb,seed_8,drug,base,0.9,0.2,0.2,uncertainty_support,True,2,complete,calibrated_error_risk|drug_morgan_knn_distance|drug_morgan_nearest_train_distance|fit_entity_support_imbalance|fit_entity_support_min|fit_joint_novelty|fit_one_sided_novelty|log_drug_fit_count|log_target_fit_count|native_density_imbalance|native_domain_density_distance|native_domain_shift_score|native_support_imbalance|target_esm_knn_distance|target_esm_nearest_train_distance,0.539188583244,0.028224297536,3,720,260.0,0.361111111111,0.688219063545,0.525256777465,144,84.0,0.583333333333,1.615384615385,0.323076923077,0.465045592705,0.694444444444,0.055555555556,uncertainty_support,False,one_standard_error,uncertainty_support,0.539188583244,0.510964285707,0.162959073992
