model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,added_component,baseline_profile,augmented_profile,baseline_model_status,augmented_model_status,baseline_validation_fold_mean_auprc,augmented_validation_fold_mean_auprc,delta_validation_fold_mean_auprc,baseline_error_detection_auroc,augmented_error_detection_auroc,delta_error_detection_auroc,baseline_error_detection_auprc,augmented_error_detection_auprc,delta_error_detection_auprc,baseline_review_error_rate,augmented_review_error_rate,delta_review_error_rate,baseline_review_lift,augmented_review_lift,delta_review_lift,baseline_review_recall_of_residual_errors,augmented_review_recall_of_residual_errors,delta_review_recall_of_residual_errors,baseline_combined_recall_of_candidate_errors,augmented_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors,baseline_retained_accuracy_after_review,augmented_retained_accuracy_after_review,delta_retained_accuracy_after_review,baseline_retained_accuracy_gain_vs_residual,augmented_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual
PACE,biosnap,seed_4,drug,base,0.8,0.1,0.2,test,combined_empirical_support,uncertainty,combined_support,complete,complete,,,,0.708913,0.878103,0.169191,0.340585,0.504023,0.163438,0.28,0.48,0.2,1.842105,3.157895,1.315789,0.368421,0.631579,0.263158,0.466667,0.688889,0.222222,0.88,0.93,0.05,0.032,0.082,0.05
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,prior,uncertainty,uncertainty_prior,complete,complete,0.249678,0.377911,0.128232,0.669717,0.768164,0.098446,0.235833,0.361706,0.125873,0.240964,0.379518,0.138554,1.589214,2.503012,0.913798,0.31746,0.5,0.18254,0.547368,0.668421,0.121053,0.870677,0.905263,0.034586,0.022301,0.056888,0.034586
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,empirical_support,uncertainty,uncertainty_support,complete,complete,0.249678,0.464787,0.215109,0.669717,0.847112,0.177395,0.235833,0.423132,0.1873,0.240964,0.475904,0.23494,1.589214,3.138698,1.549484,0.31746,0.626984,0.309524,0.547368,0.752632,0.205263,0.870677,0.929323,0.058647,0.022301,0.080948,0.058647
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,complete,complete,0.377911,0.432922,0.055011,0.768164,0.839525,0.071361,0.361706,0.394727,0.033022,0.379518,0.451807,0.072289,2.503012,2.979776,0.476764,0.5,0.595238,0.095238,0.668421,0.731579,0.063158,0.905263,0.923308,0.018045,0.056888,0.074933,0.018045
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,complete,complete,0.464787,0.432922,-0.031866,0.847112,0.839525,-0.007588,0.423132,0.394727,-0.028405,0.475904,0.451807,-0.024096,3.138698,2.979776,-0.158921,0.626984,0.595238,-0.031746,0.752632,0.731579,-0.021053,0.929323,0.923308,-0.006015,0.080948,0.074933,-0.006015
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,legacy_source_domain_support_after_fit,fit_support,legacy_support,complete,complete,0.452438,0.441151,-0.011288,0.848891,0.844399,-0.004492,0.428585,0.409891,-0.018693,0.457831,0.421687,-0.036145,3.019507,2.781124,-0.238382,0.603175,0.555556,-0.047619,0.736842,0.705263,-0.031579,0.924812,0.915789,-0.009023,0.076437,0.067414,-0.009023
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,complete,complete,0.353739,0.441151,0.087411,0.765721,0.844399,0.078678,0.333687,0.409891,0.076204,0.337349,0.421687,0.084337,2.2249,2.781124,0.556225,0.444444,0.555556,0.111111,0.631579,0.705263,0.073684,0.894737,0.915789,0.021053,0.046361,0.067414,0.021053
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,native_source_domain_support_after_fit,fit_support,uncertainty_support,complete,complete,0.452438,0.464787,0.012349,0.848891,0.847112,-0.001779,0.428585,0.423132,-0.005452,0.457831,0.475904,0.018072,3.019507,3.138698,0.119191,0.603175,0.626984,0.02381,0.736842,0.752632,0.015789,0.924812,0.929323,0.004511,0.076437,0.080948,0.004511
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,fit_support_after_native_source_domain,native_source_domain_support,uncertainty_support,complete,complete,0.390442,0.464787,0.074345,0.779365,0.847112,0.067747,0.366644,0.423132,0.056489,0.39759,0.475904,0.078313,2.622203,3.138698,0.516495,0.52381,0.626984,0.103175,0.684211,0.752632,0.068421,0.909774,0.929323,0.019549,0.061399,0.080948,0.019549
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,native_support_after_legacy,legacy_support,combined_support,complete,complete,0.441151,0.436502,-0.004649,0.844399,0.842452,-0.001948,0.409891,0.408126,-0.001765,0.421687,0.451807,0.03012,2.781124,2.979776,0.198652,0.555556,0.595238,0.039683,0.705263,0.731579,0.026316,0.915789,0.923308,0.007519,0.067414,0.074933,0.007519
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,legacy_support_after_native,uncertainty_support,combined_support,complete,complete,0.464787,0.436502,-0.028285,0.847112,0.842452,-0.004661,0.423132,0.408126,-0.015006,0.475904,0.451807,-0.024096,3.138698,2.979776,-0.158921,0.626984,0.595238,-0.031746,0.752632,0.731579,-0.021053,0.929323,0.923308,-0.006015,0.080948,0.074933,-0.006015
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,fit_support,uncertainty,fit_support,complete,complete,0.249678,0.452438,0.20276,0.669717,0.848891,0.179174,0.235833,0.428585,0.192752,0.240964,0.457831,0.216867,1.589214,3.019507,1.430293,0.31746,0.603175,0.285714,0.547368,0.736842,0.189474,0.870677,0.924812,0.054135,0.022301,0.076437,0.054135
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,source_domain_support,uncertainty,source_domain_support,complete,complete,0.249678,0.353739,0.104061,0.669717,0.765721,0.096004,0.235833,0.333687,0.097855,0.240964,0.337349,0.096386,1.589214,2.2249,0.635686,0.31746,0.444444,0.126984,0.547368,0.631579,0.084211,0.870677,0.894737,0.02406,0.022301,0.046361,0.02406
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,native_source_domain_support,uncertainty,native_source_domain_support,complete,complete,0.249678,0.390442,0.140764,0.669717,0.779365,0.109648,0.235833,0.366644,0.130811,0.240964,0.39759,0.156627,1.589214,2.622203,1.032989,0.31746,0.52381,0.206349,0.547368,0.684211,0.136842,0.870677,0.909774,0.039098,0.022301,0.061399,0.039098
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,target_sequence_support,uncertainty_support,target_sequence_support,complete,complete,0.464787,0.47404,0.009253,0.847112,0.843521,-0.003591,0.423132,0.421332,-0.001801,0.475904,0.427711,-0.048193,3.138698,2.820855,-0.317843,0.626984,0.563492,-0.063492,0.752632,0.710526,-0.042105,0.929323,0.917293,-0.01203,0.080948,0.068918,-0.01203
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,general_target_joint_support,uncertainty_support,general_target_joint_support,complete,complete,0.464787,0.453446,-0.011341,0.847112,0.854306,0.007194,0.423132,0.434598,0.011466,0.475904,0.457831,-0.018072,3.138698,3.019507,-0.119191,0.626984,0.603175,-0.02381,0.752632,0.736842,-0.015789,0.929323,0.924812,-0.004511,0.080948,0.076437,-0.004511
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,legacy_empirical_support,uncertainty,legacy_support,complete,complete,0.249678,0.441151,0.191472,0.669717,0.844399,0.174682,0.235833,0.409891,0.174059,0.240964,0.421687,0.180723,1.589214,2.781124,1.19191,0.31746,0.555556,0.238095,0.547368,0.705263,0.157895,0.870677,0.915789,0.045113,0.022301,0.067414,0.045113
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,validation,combined_empirical_support,uncertainty,combined_support,complete,complete,0.249678,0.436502,0.186824,0.669717,0.842452,0.172734,0.235833,0.408126,0.172294,0.240964,0.451807,0.210843,1.589214,2.979776,1.390562,0.31746,0.595238,0.277778,0.547368,0.731579,0.184211,0.870677,0.923308,0.052632,0.022301,0.074933,0.052632
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,prior,uncertainty,uncertainty_prior,complete,complete,,,,0.674521,0.7581,0.083579,0.214502,0.324836,0.110334,0.227273,0.25,0.022727,1.801948,1.982143,0.180195,0.357143,0.392857,0.035714,0.6,0.622222,0.022222,0.898876,0.904494,0.005618,0.025003,0.030621,0.005618
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,empirical_support,uncertainty,uncertainty_support,complete,complete,,,,0.674521,0.888991,0.21447,0.214502,0.513744,0.299243,0.227273,0.454545,0.227273,1.801948,3.603896,1.801948,0.357143,0.714286,0.357143,0.6,0.822222,0.222222,0.898876,0.955056,0.05618,0.025003,0.081182,0.05618
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,complete,complete,,,,0.7581,0.884389,0.126289,0.324836,0.544497,0.219661,0.25,0.409091,0.159091,1.982143,3.243506,1.261364,0.392857,0.642857,0.25,0.622222,0.777778,0.155556,0.904494,0.94382,0.039326,0.030621,0.069946,0.039326
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,complete,complete,,,,0.888991,0.884389,-0.004602,0.513744,0.544497,0.030752,0.454545,0.409091,-0.045455,3.603896,3.243506,-0.36039,0.714286,0.642857,-0.071429,0.822222,0.777778,-0.044444,0.955056,0.94382,-0.011236,0.081182,0.069946,-0.011236
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,legacy_source_domain_support_after_fit,fit_support,legacy_support,complete,complete,,,,0.87813,0.869293,-0.008837,0.48957,0.425133,-0.064437,0.431818,0.409091,-0.022727,3.423701,3.243506,-0.180195,0.678571,0.642857,-0.035714,0.8,0.777778,-0.022222,0.949438,0.94382,-0.005618,0.075564,0.069946,-0.005618
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,complete,complete,,,,0.700847,0.869293,0.168446,0.274853,0.425133,0.15028,0.272727,0.409091,0.136364,2.162338,3.243506,1.081169,0.428571,0.642857,0.214286,0.644444,0.777778,0.133333,0.910112,0.94382,0.033708,0.036238,0.069946,0.033708
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,native_source_domain_support_after_fit,fit_support,uncertainty_support,complete,complete,,,,0.87813,0.888991,0.010862,0.48957,0.513744,0.024174,0.431818,0.454545,0.022727,3.423701,3.603896,0.180195,0.678571,0.714286,0.035714,0.8,0.822222,0.022222,0.949438,0.955056,0.005618,0.075564,0.081182,0.005618
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,fit_support_after_native_source_domain,native_source_domain_support,uncertainty_support,complete,complete,,,,0.767305,0.888991,0.121686,0.385214,0.513744,0.12853,0.272727,0.454545,0.181818,2.162338,3.603896,1.441558,0.428571,0.714286,0.285714,0.644444,0.822222,0.177778,0.910112,0.955056,0.044944,0.036238,0.081182,0.044944
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,native_support_after_legacy,legacy_support,combined_support,complete,complete,,,,0.869293,0.865611,-0.003682,0.425133,0.393724,-0.031409,0.409091,0.431818,0.022727,3.243506,3.423701,0.180195,0.642857,0.678571,0.035714,0.777778,0.8,0.022222,0.94382,0.949438,0.005618,0.069946,0.075564,0.005618
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,legacy_support_after_native,uncertainty_support,combined_support,complete,complete,,,,0.888991,0.865611,-0.02338,0.513744,0.393724,-0.12002,0.454545,0.431818,-0.022727,3.603896,3.423701,-0.180195,0.714286,0.678571,-0.035714,0.822222,0.8,-0.022222,0.955056,0.949438,-0.005618,0.081182,0.075564,-0.005618
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,fit_support,uncertainty,fit_support,complete,complete,,,,0.674521,0.87813,0.203608,0.214502,0.48957,0.275068,0.227273,0.431818,0.204545,1.801948,3.423701,1.621753,0.357143,0.678571,0.321429,0.6,0.8,0.2,0.898876,0.949438,0.050562,0.025003,0.075564,0.050562
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,source_domain_support,uncertainty,source_domain_support,complete,complete,,,,0.674521,0.700847,0.026325,0.214502,0.274853,0.060352,0.227273,0.272727,0.045455,1.801948,2.162338,0.36039,0.357143,0.428571,0.071429,0.6,0.644444,0.044444,0.898876,0.910112,0.011236,0.025003,0.036238,0.011236
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,native_source_domain_support,uncertainty,native_source_domain_support,complete,complete,,,,0.674521,0.767305,0.092784,0.214502,0.385214,0.170713,0.227273,0.272727,0.045455,1.801948,2.162338,0.36039,0.357143,0.428571,0.071429,0.6,0.644444,0.044444,0.898876,0.910112,0.011236,0.025003,0.036238,0.011236
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,target_sequence_support,uncertainty_support,target_sequence_support,complete,complete,,,,0.888991,0.894698,0.005707,0.513744,0.563063,0.049319,0.454545,0.454545,0.0,3.603896,3.603896,0.0,0.714286,0.714286,0.0,0.822222,0.822222,0.0,0.955056,0.955056,0.0,0.081182,0.081182,0.0
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,general_target_joint_support,uncertainty_support,general_target_joint_support,complete,complete,,,,0.888991,0.912003,0.023012,0.513744,0.574095,0.060351,0.454545,0.522727,0.068182,3.603896,4.144481,0.540584,0.714286,0.821429,0.107143,0.822222,0.888889,0.066667,0.955056,0.97191,0.016854,0.081182,0.098036,0.016854
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,legacy_empirical_support,uncertainty,legacy_support,complete,complete,,,,0.674521,0.869293,0.194772,0.214502,0.425133,0.210632,0.227273,0.409091,0.181818,1.801948,3.243506,1.441558,0.357143,0.642857,0.285714,0.6,0.777778,0.177778,0.898876,0.94382,0.044944,0.025003,0.069946,0.044944
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,test,combined_empirical_support,uncertainty,combined_support,complete,complete,,,,0.674521,0.865611,0.19109,0.214502,0.393724,0.179222,0.227273,0.431818,0.204545,1.801948,3.423701,1.621753,0.357143,0.678571,0.321429,0.6,0.8,0.2,0.898876,0.949438,0.050562,0.025003,0.075564,0.050562
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,prior,uncertainty,uncertainty_prior,complete,complete,0.233436,0.356962,0.123526,0.663855,0.758299,0.094444,0.219118,0.34233,0.123212,0.22619,0.363095,0.136905,1.497844,2.404434,0.90659,0.299213,0.480315,0.181102,0.422078,0.571429,0.149351,0.867756,0.901932,0.034175,0.018767,0.052942,0.034175
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,empirical_support,uncertainty,uncertainty_support,complete,complete,0.233436,0.43738,0.203944,0.663855,0.854496,0.190642,0.219118,0.436916,0.217798,0.22619,0.464286,0.238095,1.497844,3.074522,1.576678,0.299213,0.614173,0.314961,0.422078,0.681818,0.25974,0.867756,0.927192,0.059435,0.018767,0.078202,0.059435
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,complete,complete,0.356962,0.441342,0.08438,0.758299,0.856371,0.098072,0.34233,0.439153,0.096823,0.363095,0.470238,0.107143,2.404434,3.113939,0.709505,0.480315,0.622047,0.141732,0.571429,0.688312,0.116883,0.901932,0.928678,0.026746,0.052942,0.079688,0.026746
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,complete,complete,0.43738,0.441342,0.003962,0.854496,0.856371,0.001875,0.436916,0.439153,0.002237,0.464286,0.470238,0.005952,3.074522,3.113939,0.039417,0.614173,0.622047,0.007874,0.681818,0.688312,0.006494,0.927192,0.928678,0.001486,0.078202,0.079688,0.001486
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,legacy_source_domain_support_after_fit,fit_support,legacy_support,complete,complete,0.470141,0.420749,-0.049392,0.860429,0.855003,-0.005426,0.438856,0.415397,-0.023459,0.488095,0.428571,-0.059524,3.23219,2.83802,-0.394169,0.645669,0.566929,-0.07874,0.707792,0.642857,-0.064935,0.933135,0.918276,-0.014859,0.084146,0.069287,-0.014859
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,complete,complete,0.326378,0.420749,0.094371,0.754957,0.855003,0.100046,0.313604,0.415397,0.101793,0.339286,0.428571,0.089286,2.246766,2.83802,0.591254,0.448819,0.566929,0.11811,0.545455,0.642857,0.097403,0.895988,0.918276,0.022288,0.046999,0.069287,0.022288
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,native_source_domain_support_after_fit,fit_support,uncertainty_support,complete,complete,0.470141,0.43738,-0.032761,0.860429,0.854496,-0.005933,0.438856,0.436916,-0.001939,0.488095,0.464286,-0.02381,3.23219,3.074522,-0.157668,0.645669,0.614173,-0.031496,0.707792,0.681818,-0.025974,0.933135,0.927192,-0.005944,0.084146,0.078202,-0.005944
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,fit_support_after_native_source_domain,native_source_domain_support,uncertainty_support,complete,complete,0.362037,0.43738,0.075343,0.779539,0.854496,0.074958,0.352428,0.436916,0.084489,0.345238,0.464286,0.119048,2.286183,3.074522,0.788339,0.456693,0.614173,0.15748,0.551948,0.681818,0.12987,0.897474,0.927192,0.029718,0.048485,0.078202,0.029718
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,native_support_after_legacy,legacy_support,combined_support,complete,complete,0.420749,0.439469,0.018719,0.855003,0.858841,0.003838,0.415397,0.427695,0.012298,0.428571,0.464286,0.035714,2.83802,3.074522,0.236502,0.566929,0.614173,0.047244,0.642857,0.681818,0.038961,0.918276,0.927192,0.008915,0.069287,0.078202,0.008915
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,legacy_support_after_native,uncertainty_support,combined_support,complete,complete,0.43738,0.439469,0.002089,0.854496,0.858841,0.004345,0.436916,0.427695,-0.009221,0.464286,0.464286,0.0,3.074522,3.074522,0.0,0.614173,0.614173,0.0,0.681818,0.681818,0.0,0.927192,0.927192,0.0,0.078202,0.078202,0.0
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,fit_support,uncertainty,fit_support,complete,complete,0.233436,0.470141,0.236705,0.663855,0.860429,0.196575,0.219118,0.438856,0.219738,0.22619,0.488095,0.261905,1.497844,3.23219,1.734346,0.299213,0.645669,0.346457,0.422078,0.707792,0.285714,0.867756,0.933135,0.065379,0.018767,0.084146,0.065379
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,source_domain_support,uncertainty,source_domain_support,complete,complete,0.233436,0.326378,0.092942,0.663855,0.754957,0.091103,0.219118,0.313604,0.094486,0.22619,0.339286,0.113095,1.497844,2.246766,0.748922,0.299213,0.448819,0.149606,0.422078,0.545455,0.123377,0.867756,0.895988,0.028232,0.018767,0.046999,0.028232
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,native_source_domain_support,uncertainty,native_source_domain_support,complete,complete,0.233436,0.362037,0.128601,0.663855,0.779539,0.115684,0.219118,0.352428,0.13331,0.22619,0.345238,0.119048,1.497844,2.286183,0.788339,0.299213,0.456693,0.15748,0.422078,0.551948,0.12987,0.867756,0.897474,0.029718,0.018767,0.048485,0.029718
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,target_sequence_support,uncertainty_support,target_sequence_support,complete,complete,0.43738,0.461692,0.024312,0.854496,0.85089,-0.003606,0.436916,0.458612,0.021696,0.464286,0.452381,-0.011905,3.074522,2.995688,-0.078834,0.614173,0.598425,-0.015748,0.681818,0.668831,-0.012987,0.927192,0.92422,-0.002972,0.078202,0.075231,-0.002972
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,general_target_joint_support,uncertainty_support,general_target_joint_support,complete,complete,0.43738,0.473862,0.036482,0.854496,0.867355,0.012859,0.436916,0.458281,0.021365,0.464286,0.482143,0.017857,3.074522,3.192773,0.118251,0.614173,0.637795,0.023622,0.681818,0.701299,0.019481,0.927192,0.931649,0.004458,0.078202,0.08266,0.004458
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,legacy_empirical_support,uncertainty,legacy_support,complete,complete,0.233436,0.420749,0.187313,0.663855,0.855003,0.191149,0.219118,0.415397,0.196279,0.22619,0.428571,0.202381,1.497844,2.83802,1.340176,0.299213,0.566929,0.267717,0.422078,0.642857,0.220779,0.867756,0.918276,0.05052,0.018767,0.069287,0.05052
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,validation,combined_empirical_support,uncertainty,combined_support,complete,complete,0.233436,0.439469,0.206033,0.663855,0.858841,0.194987,0.219118,0.427695,0.208577,0.22619,0.464286,0.238095,1.497844,3.074522,1.576678,0.299213,0.614173,0.314961,0.422078,0.681818,0.25974,0.867756,0.927192,0.059435,0.018767,0.078202,0.059435
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,prior,uncertainty,uncertainty_prior,complete,complete,,,,0.685116,0.762715,0.077599,0.276838,0.339506,0.062668,0.227273,0.272727,0.045455,1.777597,2.133117,0.355519,0.357143,0.428571,0.071429,0.470588,0.529412,0.058824,0.897143,0.908571,0.011429,0.024997,0.036425,0.011429
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,empirical_support,uncertainty,uncertainty_support,complete,complete,,,,0.685116,0.894353,0.209237,0.276838,0.518768,0.24193,0.227273,0.454545,0.227273,1.777597,3.555195,1.777597,0.357143,0.714286,0.357143,0.470588,0.764706,0.294118,0.897143,0.954286,0.057143,0.024997,0.08214,0.057143
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,empirical_support_after_prior,uncertainty_prior,uncertainty_prior_support,complete,complete,,,,0.762715,0.893044,0.130329,0.339506,0.565319,0.225813,0.272727,0.454545,0.181818,2.133117,3.555195,1.422078,0.428571,0.714286,0.285714,0.529412,0.764706,0.235294,0.908571,0.954286,0.045714,0.036425,0.08214,0.045714
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,prior_after_empirical_support,uncertainty_support,uncertainty_prior_support,complete,complete,,,,0.894353,0.893044,-0.001309,0.518768,0.565319,0.046551,0.454545,0.454545,0.0,3.555195,3.555195,0.0,0.714286,0.714286,0.0,0.764706,0.764706,0.0,0.954286,0.954286,0.0,0.08214,0.08214,0.0
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,legacy_source_domain_support_after_fit,fit_support,legacy_support,complete,complete,,,,0.881638,0.875841,-0.005797,0.499878,0.424682,-0.075195,0.454545,0.409091,-0.045455,3.555195,3.199675,-0.355519,0.714286,0.642857,-0.071429,0.764706,0.705882,-0.058824,0.954286,0.942857,-0.011429,0.08214,0.070711,-0.011429
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,fit_support_after_legacy_source_domain,source_domain_support,legacy_support,complete,complete,,,,0.708676,0.875841,0.167165,0.283186,0.424682,0.141496,0.25,0.409091,0.159091,1.955357,3.199675,1.244318,0.392857,0.642857,0.25,0.5,0.705882,0.205882,0.902857,0.942857,0.04,0.030711,0.070711,0.04
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,native_source_domain_support_after_fit,fit_support,uncertainty_support,complete,complete,,,,0.881638,0.894353,0.012715,0.499878,0.518768,0.01889,0.454545,0.454545,0.0,3.555195,3.555195,0.0,0.714286,0.714286,0.0,0.764706,0.764706,0.0,0.954286,0.954286,0.0,0.08214,0.08214,0.0
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,fit_support_after_native_source_domain,native_source_domain_support,uncertainty_support,complete,complete,,,,0.774869,0.894353,0.119484,0.395084,0.518768,0.123684,0.295455,0.454545,0.159091,2.310877,3.555195,1.244318,0.464286,0.714286,0.25,0.558824,0.764706,0.205882,0.914286,0.954286,0.04,0.04214,0.08214,0.04
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,native_support_after_legacy,legacy_support,combined_support,complete,complete,,,,0.875841,0.867053,-0.008788,0.424682,0.388011,-0.036671,0.409091,0.454545,0.045455,3.199675,3.555195,0.355519,0.642857,0.714286,0.071429,0.705882,0.764706,0.058824,0.942857,0.954286,0.011429,0.070711,0.08214,0.011429
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,legacy_support_after_native,uncertainty_support,combined_support,complete,complete,,,,0.894353,0.867053,-0.0273,0.518768,0.388011,-0.130757,0.454545,0.454545,0.0,3.555195,3.555195,0.0,0.714286,0.714286,0.0,0.764706,0.764706,0.0,0.954286,0.954286,0.0,0.08214,0.08214,0.0
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,fit_support,uncertainty,fit_support,complete,complete,,,,0.685116,0.881638,0.196522,0.276838,0.499878,0.223039,0.227273,0.454545,0.227273,1.777597,3.555195,1.777597,0.357143,0.714286,0.357143,0.470588,0.764706,0.294118,0.897143,0.954286,0.057143,0.024997,0.08214,0.057143
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,source_domain_support,uncertainty,source_domain_support,complete,complete,,,,0.685116,0.708676,0.02356,0.276838,0.283186,0.006348,0.227273,0.25,0.022727,1.777597,1.955357,0.17776,0.357143,0.392857,0.035714,0.470588,0.5,0.029412,0.897143,0.902857,0.005714,0.024997,0.030711,0.005714
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,native_source_domain_support,uncertainty,native_source_domain_support,complete,complete,,,,0.685116,0.774869,0.089753,0.276838,0.395084,0.118246,0.227273,0.295455,0.068182,1.777597,2.310877,0.533279,0.357143,0.464286,0.107143,0.470588,0.558824,0.088235,0.897143,0.914286,0.017143,0.024997,0.04214,0.017143
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,target_sequence_support,uncertainty_support,target_sequence_support,complete,complete,,,,0.894353,0.899402,0.005049,0.518768,0.556334,0.037566,0.454545,0.477273,0.022727,3.555195,3.732955,0.17776,0.714286,0.75,0.035714,0.764706,0.794118,0.029412,0.954286,0.96,0.005714,0.08214,0.087854,0.005714
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,general_target_joint_support,uncertainty_support,general_target_joint_support,complete,complete,,,,0.894353,0.9181,0.023747,0.518768,0.601932,0.083164,0.454545,0.522727,0.068182,3.555195,4.088474,0.533279,0.714286,0.821429,0.107143,0.764706,0.852941,0.088235,0.954286,0.971429,0.017143,0.08214,0.099282,0.017143
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,legacy_empirical_support,uncertainty,legacy_support,complete,complete,,,,0.685116,0.875841,0.190726,0.276838,0.424682,0.147844,0.227273,0.409091,0.181818,1.777597,3.199675,1.422078,0.357143,0.642857,0.285714,0.470588,0.705882,0.235294,0.897143,0.942857,0.045714,0.024997,0.070711,0.045714
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,combined_empirical_support,uncertainty,combined_support,complete,complete,,,,0.685116,0.867053,0.181937,0.276838,0.388011,0.111173,0.227273,0.454545,0.227273,1.777597,3.555195,1.777597,0.357143,0.714286,0.357143,0.470588,0.764706,0.294118,0.897143,0.954286,0.057143,0.024997,0.08214,0.057143
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,prior,uncertainty,uncertainty_prior,complete,complete,0.248037,0.361934,0.113897,0.681016,0.748627,0.067611,0.233393,0.316532,0.083139,0.234899,0.362416,0.127517,1.639905,2.530139,0.890234,0.327103,0.504673,0.17757,0.532468,0.655844,0.123377,0.879599,0.911371,0.031773,0.022838,0.054611,0.031773
