model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,residual,raw,219,28.0,0.127853881279,0.008089511572,0.12482181122,0.119764369706
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,residual,calibrated,219,28.0,0.127853881279,0.163559301611,0.108997139558,0.045772998483
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,candidate,raw,934,154.0,0.164882226981,0.010492429071,0.160084109835,0.15438979791
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,candidate,calibrated,934,154.0,0.164882226981,0.168324893915,0.133093413341,0.018919978701
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,deferred,raw,187,47.0,0.251336898396,0.032125235302,0.235468567056,0.219211663094
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,deferred,calibrated,187,47.0,0.251336898396,0.233166808081,0.187838561353,0.018170090315
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,residual,raw,747,107.0,0.143239625167,0.005076987618,0.141212766461,0.138162637549
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,residual,calibrated,747,107.0,0.143239625167,0.152092714599,0.119388804669,0.019107701764
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,candidate,raw,243,34.0,0.139917695473,0.011142799209,0.135412059633,0.128774896264
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,candidate,calibrated,243,34.0,0.139917695473,0.171397130817,0.116745124153,0.04195173223
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,deferred,raw,49,13.0,0.265306122449,0.032108394593,0.249681151259,0.233197727856
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,deferred,calibrated,49,13.0,0.265306122449,0.233121207579,0.196503985336,0.03218491487
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,residual,raw,194,21.0,0.10824742268,0.005847365323,0.106550278759,0.102400057357
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,residual,calibrated,194,21.0,0.10824742268,0.155807028955,0.096599844781,0.047559606274
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,candidate,raw,688,74.0,0.107558139535,0.023583560249,0.101012456622,0.083974579286
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,candidate,calibrated,688,74.0,0.107558139535,0.122682885365,0.093482540707,0.019030032652
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,deferred,raw,69,14.0,0.202898550725,0.079714454516,0.175810240225,0.123184096209
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,deferred,calibrated,69,14.0,0.202898550725,0.204733303376,0.160756399501,0.040774424151
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,residual,raw,619,60.0,0.096930533118,0.017326643117,0.092674739226,0.079603890001
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,residual,calibrated,619,60.0,0.096930533118,0.113536715991,0.08598351606,0.016606182873
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,candidate,raw,176,19.0,0.107954545455,0.025231918666,0.099744092965,0.082722626789
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,candidate,calibrated,176,19.0,0.107954545455,0.124487061915,0.091834920373,0.028778008977
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,deferred,raw,18,5.0,0.277777777778,0.084477961884,0.238367507714,0.193299815894
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,deferred,calibrated,18,5.0,0.277777777778,0.206624626195,0.205940746407,0.071153151582
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,residual,raw,158,14.0,0.088607594937,0.018482369438,0.083951552044,0.070125225498
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,test,residual,calibrated,158,14.0,0.088607594937,0.115129617883,0.07883552247,0.026522022946
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,candidate,raw,688,74.0,0.107558139535,0.023583560249,0.101012456622,0.083974579286
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,candidate,calibrated,688,74.0,0.107558139535,0.122682885365,0.093482540707,0.019030032652
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,deferred,raw,138,28.0,0.202898550725,0.065092278431,0.180497487189,0.137806272294
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,deferred,calibrated,138,28.0,0.202898550725,0.189777786645,0.161388589901,0.01312076408
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,residual,raw,550,46.0,0.083636363636,0.013168645505,0.081068939862,0.070467718131
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,residual,calibrated,550,46.0,0.083636363636,0.105848164681,0.076444295637,0.022211801044
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,test,candidate,raw,176,19.0,0.107954545455,0.025231918666,0.099744092965,0.082722626789
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,test,candidate,calibrated,176,19.0,0.107954545455,0.124487061915,0.091834920373,0.028778008977
