model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
PACE,biosnap,seed_6,target,base,0.9,0.1,0.2,test,source_train,both_unseen,157,1.0,11.0,0.070063694268,0.0
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,all,140,1.0,9.0,0.064285714286,0.0
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,both_seen,97,0.692857142857,3.0,0.030927835052,-0.033357879234
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,both_unseen,2,0.014285714286,0.0,0.0,-0.064285714286
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,40,0.285714285714,6.0,0.15,0.085714285714
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,target_unseen,1,0.007142857143,0.0,0.0,-0.064285714286
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,source_train,all,140,1.0,9.0,0.064285714286,0.0
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,source_train,both_unseen,140,1.0,9.0,0.064285714286,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,all,187,1.0,18.0,0.096256684492,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,both_seen,122,0.652406417112,8.0,0.065573770492,-0.030682914
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,both_unseen,5,0.026737967914,2.0,0.4,0.303743315508
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,57,0.304812834225,8.0,0.140350877193,0.044094192701
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,target_unseen,3,0.016042780749,0.0,0.0,-0.096256684492
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,source_train,all,187,1.0,18.0,0.096256684492,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,source_train,both_unseen,187,1.0,18.0,0.096256684492,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,all,166,1.0,13.0,0.078313253012,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,both_seen,114,0.686746987952,6.0,0.052631578947,-0.025681674065
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,both_unseen,2,0.012048192771,1.0,0.5,0.421686746988
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,50,0.301204819277,6.0,0.12,0.041686746988
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,source_train,all,166,1.0,13.0,0.078313253012,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,source_train,both_unseen,166,1.0,13.0,0.078313253012,0.0
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,all,157,1.0,11.0,0.070063694268,0.0
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,both_seen,106,0.675159235669,5.0,0.047169811321,-0.022893882947
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,both_unseen,2,0.012738853503,1.0,0.5,0.429936305732
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,47,0.299363057325,5.0,0.106382978723,0.036319284456
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,target_unseen,2,0.012738853503,0.0,0.0,-0.070063694268
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,source_train,all,157,1.0,11.0,0.070063694268,0.0
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,source_train,both_unseen,157,1.0,11.0,0.070063694268,0.0
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,test,audit_fit,all,140,1.0,9.0,0.064285714286,0.0
